,business_id,state,category,recal_stars
1564,QJg8AuqITB4t_iKrLI6tOw,ON,Delis,4.333333333333333
1567,vUqIE5La92aMJrY8kGgwsw,ON,Pizza,4.666666666666667
1570,MZ4EEf4VtkeSJURIGgp2AQ,ON,French,4.666666666666667
1573,ugDCPgJUCRuNpHSPsMZwkw,ON,Breakfast & Brunch,3.2307692307692313
1612,5N8R7ALESZ30EoAzVJtabw,ON,Burgers,3.8181818181818175
1645,uF86ZhygpBEGr3CudNemYA,ON,American (New),3.4339622641509435
1698,4KHo1LnkM69RtWTDBdG16g,ON,Desserts,2.25
1702,RWYQMss0RzbtDGGwRI3iaQ,ON,Mexican,2.0
1706,nvbfWYxTNq5XgJkcAPcXNQ,ON,Thai,2.7142857142857144
1713,Vg4N2DsGrzzoam9jS1L3Wg,ON,Burgers,3.45
1733,RkekriZhaIZ7nSJBVept6Q,ON,American (Traditional),3.571428571428572
1754,Ze4VPogvcD7inc3QuvY_yg,ON,Breakfast & Brunch,2.411764705882353
1771,TzpqNdtAZHXuIKf2xS0o2A,NV,Mexican,2.235294117647059
1788,kj4xzhQX55ajTFe9DG0YLw,ON,Bakeries,5.0
1790,D-lzSVYyaobiguo7tfSzWw,ON,Fast Food,3.8571428571428568
1797,OIdOJaNS8M624F58XGV3PQ,ON,Pizza,3.809523809523809
1839,x3QeZrO_zEzuYzkj2YqBAQ,ON,Italian,3.0
1841,wjW6YN9s-iDq7l9PcUsPZw,PA,American (Traditional),4.4444444444444455
1850,RhV7sraRUB3km-gF-tmDow,NV,Fast Food,3.0
1858,tJzf6H1dkuUbL-t8bzL3dw,NV,Steakhouses,4.1
1868,FtaTjyMUIY457tPJahjg1A,NV,American (New),3.1515151515151514
1901,i8hkzA5eiUXgbPjN8vK3rQ,NV,Mexican,3.1666666666666665
1913,yLiaMaJFq03JxXPk4puloQ,NV,Fast Food,3.0
1921,ZibmYdOPKLlqDM9oR6xzOA,NV,Asian Fusion,3.926136363636364
2097,7_F6dA9xh2lydTtr1LCtIQ,NV,Burgers,2.5
2105,Trbt0Ex85yvwT8DHoEFCvg,NV,American (New),3.0851063829787235
2199,xw6G0T2VQZAtta6RcZoAOQ,NV,Mexican,2.7142857142857144
2241,T8-8C1C7QwxzZcMGK_8H4A,NV,American (Traditional),3.5535714285714284
2297,QhMhM3Mhokv6V-H0MRuYTg,NV,Fast Food,3.0
2299,kfo1hXvNtGGThfrZGaWtVw,NV,Mexican,2.875
2307,XdhJ7PjfMjBmZwvKikWlkA,NV,Pizza,3.0
2310,q3dJQtwZQrrurNT-1bNKgQ,NV,Italian,3.9542483660130716
2463,xoGPeHR2RPnJW470-aYBUQ,NV,American (Traditional),2.9090909090909087
2474,RqpL5Y50F9exjyHfpTzp3w,NV,Breakfast & Brunch,3.55
2494,ngs16C2M_uTq2zXamltHVw,NV,Barbeque,4.236111111111111
2566,So132GP_uy3XbGs0KNyzyw,NV,Pizza,4.2875
2646,cZBCVzd4lg_jx8IiFz-Iag,NV,Burgers,3.0
2648,TDTASGFy_aGp6vy0i23mDA,NV,Fast Food,3.5
2652,vGAJwqvfJLoeHdaM-8eRng,NV,Tex-Mex,2.5
2684,qsJkjQoM3Hdg6Gtqp2S9_w,NV,Thai,3.7307692307692313
2736,Hz-OXis4Hk9l187LPBo_8g,NV,Sandwiches,1.5
2738,h_-KUSA612pFEIGC_dCsKQ,NV,Mexican,3.5
2746,-P8dGzSVhJi-5oZ-8U2y0w,NV,Diners,2.0
2754,yz2EimDE7bBvq6b4mDe_zg,NV,Breakfast & Brunch,2.5
2762,diY31IEunbV8MfDh81FS1A,NV,Burgers,3.5
2800,yzmvsG3Vo-2_F3_0wHzJdA,NV,Diners,4.03125
2832,T6VKCBhHojQkCWp_IYO24w,NV,Fast Food,2.8571428571428568
2839,7qFtiPg0gdbk911_mj6LoA,NV,Seafood,3.1
2849,fcUZ0HlaO1bMW26tzQZVOQ,NV,American (Traditional),2.7777777777777777
2858,_R-rjgz4Kwi4f3u0clFeKg,NV,Cafes,2.533333333333333
2873,PSRZaGGxXmOmabL2si8pKw,NV,Seafood,3.4516129032258065
2904,O9LDS66IUKIBkGz_uFZKWQ,NV,American (Traditional),3.375
2920,rkqTVzTkLaWSUybaWUMIdA,NV,American (Traditional),3.0
2968,IOEGLxXwCNiq4P-U359D7Q,NV,Sandwiches,4.148148148148148
3022,i53HvxUdQEMllZ1XmpjjyA,NV,Pizza,1.809523809523809
3064,QC9bLPcNk6ymAOHf03pHhQ,NV,Mexican,1.4
3069,T00dMi_gQdyQkE9GKJFVSQ,NV,Mexican,2.1666666666666665
3075,WRQ-9LluyivReFiQZFUujw,NV,Hot Dogs,4.333333333333333
3186,f16oe_yaGBh4AFK_mlBabw,NV,Fast Food,4.0
3187,Gt4z3AylNTsEPDkzkaC7HA,NV,Sandwiches,3.1354166666666665
3283,FaoMHRFjrZvD9_RvYZX4oQ,NV,American (Traditional),3.0
3286,iTwYEwBqer2O4OkI_7Ef9A,NV,Burgers,4.4
3311,ozEDKl0tZw5ob1evx41gcQ,NV,American (Traditional),3.7857142857142856
3367,Hv1l2caeF_A6Fahgg5DHDg,NV,Diners,3.625
3375,CHW_DPKnTqudyRaDa4vwkg,NV,Fast Food,1.5294117647058822
3392,YUE5S4ReiM4dq9qkKbDMwg,NV,Seafood,3.6428571428571432
3420,dJS3iH-odljqWS9MKEFsBA,NV,American (Traditional),3.0
3432,V2owu-O0rrlsGup3FMz2qQ,NV,Fast Food,3.333333333333333
3438,LNGBEEelQx4zbfWnlc66cw,NV,Desserts,4.01223241590214
3765,Vay9xHwcvu7VRZOddBgn-A,NV,Diners,4.358208955223882
3832,BuFYIRXZNc0Ti-JSQ-QdvA,NV,Hot Dogs,2.0
3841,5jTmjxb1X34EfcY1gos4tw,NV,Fast Food,2.125
3849,SXV_yKYUAFvQJirAhF0tWQ,NV,Mediterranean,2.8823529411764706
3866,9a9xBjlW2RxKxD9RMgmcuQ,NV,Burgers,1.625
3874,g8OnV26ywJlZpezdBnOWUQ,NV,Breakfast & Brunch,3.80503144654088
4351,8nDEOGVVvReXFJ2zjPh4Pw,NV,Diners,1.3333333333333333
4354,6Vyp-9i1jzwK_bvisuPJpQ,NV,Seafood,3.5849056603773586
4460,v5YvCuj_b26JKAqDcnReFQ,NV,Italian,4.2631578947368425
4479,yvqcZrHixuf_oIUW83xUcQ,NV,Mexican,3.260869565217391
4502,QsKhwKYB3YeWXqpIPd5QMg,NV,Steakhouses,4.071428571428571
4516,w0XjeV4WIUskQy8wwQf40w,NV,American (Traditional),3.7954545454545454
4560,Se-co1eXBho5A4YwMfKMIQ,NV,Breakfast & Brunch,4.28
4585,gqcJHVFCPeBRGnDf8bFzMw,NV,Steakhouses,3.4137931034482767
4614,nVAJZ6BJ9PPlxDXn976R6A,NV,Burgers,4.264516129032258
4769,WyZAeMGsjUE7OToI4Jdqfw,NV,Mexican,3.7142857142857135
4790,54WM5coZonA0izd2y04p_A,NV,Sandwiches,3.68
4815,tIRn9YlrJ4Y5IyHzY72i9A,NV,Sandwiches,3.0
4818,PEGtD36MLdfcsD2hc95Kiw,NV,Chicken Wings,2.0
4831,EEePiBwchl-TIBVcTdE0RA,NV,Burgers,2.0
4837,S-oLPRdhlyL5HAknBKTUcQ,AZ,Seafood,4.476190476190476
4984,2IvrdAb6zdxr3ZqplqJHbg,NV,Mexican,2.2
5044,iIjVO7cLD1UEmIO7G05Ujw,AZ,Breakfast & Brunch,4.119047619047619
5086,1JF9TbJ2d5hH8xsQvvklHg,AZ,Mexican,4.75
5114,poOnGeQlHEnWRAH9t_0KMg,AZ,Pizza,4.4
5124,Ap17p-tA4Ipzy1s35DfCfg,AZ,Steakhouses,4.450704225352113
5195,Yo8ODT7aFMM2xKUd1yaBVw,NV,Salad,3.807692307692308
5221,VG0nWxGsPixYLsyi49gyxQ,NV,Steakhouses,4.1570247933884295
5342,KjV_68oLLSpqR96VnV68tw,NV,Fast Food,3.2666666666666666
5357,zRqi6L1u-YmmVAHjeUbGMQ,NV,American (New),4.4
5502,TCoBE_BkDRrK0bWrh5VueQ,NV,Vegetarian,3.8819444444444446
5646,yfxDa8RFOvJPQh0rNtakHA,NV,Vietnamese,3.4320987654320985
6051,f4x1YBxkLrZg652xt2KR5g,NV,American (New),3.907407407407408
6753,kYvZZ_aKaKLQKeyms74T2Q,NV,Mexican,3.44
6803,SR0Q2hAEMJ_m23O_x-khSQ,NV,Vegetarian,4.03030303030303
6869,B_WggEKFq-ZFNui8CHPYvA,NV,Asian Fusion,4.556818181818182
6957,Wcuo6YmYj3xhCso5sMQcOw,NV,Pizza,4.589285714285714
7013,rq5dgoksPHkJwJNQKlGQ7w,NV,Breakfast & Brunch,4.026315789473684
7127,lGy7jJ9oVZUJNkmZj7ewgA,NV,Breakfast & Brunch,3.1686746987951806
7210,kZspuWnM0Y-Losvk2Rl0lA,NV,Mediterranean,3.6666666666666665
7243,0d0i0FaJq1GIeW1rS2D-5w,NV,Breakfast & Brunch,4.371681415929204
7356,wPiRP76arN0NB3M1ZXXp7g,NV,Italian,3.4342105263157894
7432,D1Zz5Ea3kgsHUMDH0M-jNA,NV,Sandwiches,5.0
7433,8b5ll2kjXfjgFIqWsjkr8Q,NV,American (Traditional),2.8
7443,DESv2ys6SjBKA4SyDtJvxw,NV,Italian,4.176470588235294
7562,BCAw9a_kyx2RddRH9tMmKQ,NV,American (Traditional),3.1587301587301586
7688,d4qwVw4PcN-_2mK2o1Ro1g,NV,Mexican,3.333333333333333
7829,bNpgu9sr3K18oLLw-eL75A,NV,Japanese,3.645161290322581
7860,5Dccw539NNtnyCgTu5ed5A,NV,Chinese,3.82
7910,E7VRsyNQWPteH6_qI4j7bw,NV,Vegetarian,3.7924528301886786
7963,3QcTqsdxQBlSndBdMJBRhQ,NV,American (New),3.523809523809524
7984,Sovgwq-E-n6wLqNh3X_rXg,NV,Mexican,4.391304347826087
8122,S1Gpj_cqlEzitBCGAXj5aA,NV,Indian,3.5454545454545454
8166,VfFHPsPtTW4Mgx0eHDyJiQ,NV,Italian,3.8
8201,tcfL9_Qe-12eX4rdmK_6XA,NV,Asian Fusion,3.3773584905660377
8254,pzIcN449xQWWyPWsmj10OA,NV,American (Traditional),3.75
8262,pHJu8tj3sI8eC5aIHLFEfQ,NV,Italian,4.047120418848167
8453,SzBpr6or7BQcjc-e3ARLjw,NV,Breakfast & Brunch,4.56
8478,MohTx0z3LnzAnr0bIsstHQ,NV,American (New),4.071428571428571
8492,vOfz55MmWgjNQ3BA2PnhgQ,NV,American (Traditional),3.864197530864197
8573,WcGKG8_rDVBVx6lSTlWiDA,NV,Mexican,2.0588235294117645
8590,emCZVTnhkDEQUaAz5wJq1w,NV,American (Traditional),2.571428571428572
8604,nFR7dDedxRuBeZz_6Cdalg,AZ,Breakfast & Brunch,3.555555555555556
8631,BcW7Z9lPmOB_8eS2lEuOqQ,NV,Steakhouses,3.9696969696969697
8730,A5Rkh7UymKm0_Rxm9K2PJw,NV,Seafood,3.881987577639752
8891,1DP5vHxJzCDbgawv0WC3yA,NV,Diners,4.083333333333333
8975,EHDcxAlrrP4VPiZuQlrIrg,NV,Mexican,2.5
8987,hDlRzzxfVkVNjnveJ8sLmg,NV,American (New),3.7407407407407414
9014,sOYsxYYFl03PhHmz_rBDZQ,NV,American (New),4.453333333333333
9089,GI-CAiZ_Gg3h21PwrANB4Q,NV,American (Traditional),4.386363636363637
9265,lOQPeguczAueJnLmDUTfGg,NV,Mexican,4.224719101123595
9354,lMYs3z3Y7977TVMn6OWObA,NV,American (Traditional),3.6774193548387095
9385,3ajqOW9A7VhResA08I7RTg,NV,American (New),3.684782608695652
9477,w2yx8dfNXi3TcPZSdQOw3A,NV,Italian,3.4807692307692313
9529,5CJL_2-XwCGBmOav4mFdYg,NV,Thai,3.5394736842105265
9605,AtD6B83S4Mbmq0t7iDnUVA,NV,Vegetarian,4.585858585858586
9704,UTXNr62dGSK-tet8OeXUcQ,NV,Steakhouses,4.086206896551723
9820,q-YQIvBSNZxYJl1xuB0H_w,AZ,Breakfast & Brunch,5.0
9822,0AQnRQw34IQW9-1gJkYnMA,NV,Mexican,2.933701657458564
10003,TqUVH7Ox_3qEkCxCCS_l3Q,NV,Seafood,3.65625
10035,LYWbyu1EQM2o5hwHG5_Ldg,NV,Sushi Bars,3.617886178861789
10158,lfXfxBms5z1nwzkxxLFBWg,NV,Tex-Mex,3.3684210526315788
10177,Er8DpPwf_lHHv64ncWhD8g,NV,Breakfast & Brunch,3.8053097345132745
10290,QXV3L_QFGj8r6nWX2kS2hA,NV,Tex-Mex,4.25984251968504
10417,vyDW7_CHhDUJshMqaSjj0g,AZ,Burgers,2.763157894736842
10455,vz8HFGsITt6aj-nyXkAEFg,AZ,Mexican,3.6
10520,L_ZLtfHvfzfoNVQ0-okTXg,NV,Steakhouses,4.127388535031847
10677,PDIh1lVtKlUqPJROXYJQvQ,NV,American (New),3.539325842696629
10766,SsN-SaGGkJn2Qm-jSDQ4aQ,NV,Pizza,3.696428571428572
10878,eTXYID00jGxq1vZpntBUFw,NV,Steakhouses,4.32258064516129
10909,0NmTwqYEQiKErDv4a55obg,NV,Italian,4.032432432432431
11094,YDeN4OHayfKocEo7Tz4jMg,NC,Pizza,3.4444444444444446
11103,d_L-rfS1vT3JMzgCUGtiow,NV,Breakfast & Brunch,3.8171428571428567
11278,Yp9w4nhUowBU_IS_StFXbQ,NV,French,3.9827586206896552
11336,QJatAcxYgK1Zp9BRZMAx7g,NV,Burgers,3.9875311720698257
11737,BG8lvZoPTrPJqcvTh-ytzg,NV,Seafood,4.615384615384615
11750,Rd11Bosr8JkfoUhZLzpuxg,NV,Steakhouses,4.484210526315789
11845,NRn6yqCq3yAh7NtKBt79xQ,NV,Italian,3.84
11870,BOMgSyi4-TYAnjVn3m0z3A,NV,Cafes,2.92
11895,mcXRNuN1MsgXYt8B2MWz2Q,AZ,Mexican,2.25
11899,n1Ng1q300iLHYZELtOd5FA,NV,Steakhouses,4.161290322580645
11930,v9u0NgjA4iQeKGevFnYSCA,AZ,American (New),3.2535211267605635
12001,e13SEvJud_vgeDR_doL4sQ,NV,Mexican,3.8333333333333335
12085,JsCKeWHA8n_5mFQ3F6t4UA,NV,Desserts,3.5846153846153848
12150,yZnEwqTGpkrj_mga5zeZmQ,NV,Delis,2.333333333333333
12156,Cr4ipI-tr-R8Q0NilkWNkA,NV,American (New),3.9939759036144578
12322,MAuSh7NKoT__CQ4BumoayA,NV,Mexican,3.2692307692307687
12426,yymNrvk1cioG5Bn5lWH2QQ,NC,American (Traditional),2.8666666666666667
12441,k1q9f7aJ2TsoSbeA8Qm1aA,NV,Chinese,2.9473684210526314
12460,klddGAcNIpE_aB5sd1hNXw,NV,American (New),3.724137931034482
12547,0S4WFZJZhVeM3aAqKjLz1w,NV,Steakhouses,3.5
12575,LwQB9H3jZ9wTk24Lr-AnZQ,NV,Pizza,3.901162790697674
12747,UT6L3b7Zll_nvRidijiDSA,NV,Pizza,3.8539325842696632
12836,3l54GTr8-E3XPbIxnF_sAA,AZ,Sandwiches,4.2044444444444435
13061,VGWEpMEkzQopS5lUNd06Sw,NV,American (Traditional),3.2875
13141,UE3AvVnaPEBPneVahYT2eA,AZ,American (Traditional),4.00709219858156
13282,pKk7jCFIm96qDdk0laVT2w,NV,American (New),4.147887323943662
13424,u7CxxEzx8hvjoJ8onN4zTg,PA,Fast Food,3.6666666666666665
13484,YhCAJ8acd1X7GkCHPhD8Xw,NV,Burgers,3.367567567567568
13669,YZyyG21xcwPQLqYh8pI-Ow,NV,Chicken Wings,1.5
13677,ZosrzTfiiPhbURA04AQTUA,NV,Sandwiches,2.833333333333333
13719,P7pxQFqr7yBKMMI2J51udw,NV,American (Traditional),3.8902147971360383
14138,iCQpiavjjPzJ5_3gPD5Ebg,NV,Pizza,4.1693693693693685
14693,WlTeMP8p3m1b3LxkfBllLQ,NV,Fast Food,2.8
14698,a0v7Si0DK4cIko7AQY4YXg,NV,Breakfast & Brunch,4.170454545454546
14786,4KmrrhtfnngTVFa2d5LAjg,NV,Italian,3.52
14836,pLMPpaJ7whp86uL_3ezwMg,NV,Burgers,3.952
14961,VYuMUCoN6LWTxM80_itq1Q,AZ,Burgers,3.2962962962962963
14988,G-5kEa6E6PD5fkBRuA7k9Q,NV,Italian,3.5611285266457684
15307,lKq4Qsz13FDcAVgp49uukQ,NV,Pizza,3.810810810810811
15381,Fy4t2XHIRKwMk_ocCZze0Q,NV,Breakfast & Brunch,4.0547945205479445
15454,3cg4pKBL8DTFXCtZ5y9V4g,NV,American (New),3.636363636363636
15476,7Xw_vv-ekUL2sTqipnKT0g,NV,Chicken Wings,2.8125
15540,hdZ_4Vd9opGm5UajNUuhwA,NV,Italian,3.842105263157895
15559,7ddnq3YQSKguGK15etqGLQ,PA,American (Traditional),5.0
15561,qdd1DHfeKHE72_djJxCJdQ,AZ,Mexican,3.4705882352941178
15578,JtjXRSvLtZhWeCcZ5aJeZA,AZ,Diners,4.363636363636363
15589,ZHQU79PMUGCX0fEoyCcWlw,AZ,Caribbean,3.939393939393939
15622,yvJqxVTO_qwRGLMtUrqzQw,AZ,Italian,3.9230769230769234
15635,Hr5h_LG9TMBLlFz_Oici0A,AZ,American (New),3.359375
15699,eN8mkjt_q686hGKi-A9ceg,AZ,Greek,4.565217391304348
15722,vBV5IbpTgUKuu2HlneE2NA,AZ,Mexican,3.083333333333333
15746,UBQRhqRMW4Sk7kSZvZ1iAQ,AZ,Cafes,3.6626506024096384
15829,WEoivlVObGE03PiWvVvXYA,AZ,Steakhouses,2.1052631578947367
15848,5aRyuqJZSGp1fNXHQHMLjg,AZ,Italian,3.608695652173913
15871,_XN-GwzZwAyIqLKJsl2htg,AZ,Asian Fusion,3.7966101694915255
15989,ygZSfAsnlztdeWZOlJA2Ug,AZ,Italian,3.8181818181818175
16000,Qng9lEqWA9uTtm6oq2rZuw,AZ,Mediterranean,4.0
16011,jZ8ogksrNzUmREJggc1YOQ,AZ,Steakhouses,3.829268292682927
16052,PWW_jT4tHP_r1S18ePJyTQ,AZ,Mediterranean,4.523809523809524
16073,XMMLRvV4IMxIGyc4H37LxA,AZ,Salad,3.9930555555555554
16217,6C_8Mh4lmLc_QEs3hHleBg,AZ,Mexican,4.2368421052631575
16255,Jc2X0JqdBupkOzTPZtbcWA,AZ,Burgers,3.0
16259,-tcJmqzfaeEnpFMAelB7bA,AZ,Mediterranean,3.272727272727273
16281,moZpwq1hNxC-uJRpfupOTA,AZ,Breakfast & Brunch,3.752475247524752
16382,6MhY_9EkUkKCvvN8rzXZzg,AZ,Chinese,3.1818181818181817
16393,9MJDPVeLqAWLqdWF4Heqvg,AZ,Mexican,3.333333333333333
16402,x5vSE0-NO_YSZtOnitLWuQ,AZ,Delis,3.3809523809523814
16423,QYIhMNwxXejDoCr-F1BxDg,AZ,Thai,4.158730158730159
16486,XvTBQotmJpVPjPNaMM7qLA,AZ,American (New),4.183333333333334
16546,nist6UGz0213A9kTrwHJ3A,AZ,Italian,2.25
16550,AJ8DDFm6QaihAPZI3wFBHw,AZ,Desserts,3.6
16560,sKWZ_tAOVMZoC4Qk8_Bd4A,AZ,Pizza,4.411764705882354
16577,adTbcC7JgvzYg7AD_Ga-rg,AZ,Latin American,3.75
16589,UY13CTgUqriT-fMxT2APLw,AZ,Vietnamese,4.228070175438597
16646,p4GMQauk2iqZnN6cj81s3g,AZ,Asian Fusion,3.0
16652,DTvcpHf2gGKgSujUVXA7sA,AZ,Mexican,2.75
16664,Wnq5to0-jXyh0-_jRZ6VOQ,AZ,American (Traditional),3.767441860465116
16707,yVLbAdSQQURBNWsJIxzmfw,AZ,Vietnamese,2.5
16709,EUQoB_ph7_xIyj7JZGI3bg,AZ,Italian,3.9047619047619047
16751,8F-CalsRSKiPjjsx8ql8Lg,AZ,Fast Food,2.95
16771,IUTU_8qM7M8j9A1TbmMjYA,AZ,Vegetarian,4.344827586206897
16800,J07TDs6qnTIaxm48EL1cKQ,AZ,Caribbean,4.115107913669065
16939,V81Ahkb9QFlbEx4PoeRiyA,AZ,Breakfast & Brunch,3.0
16947,XfNDmxQiG5nZVZe-JY10NA,AZ,Delis,4.0
16951,21fK0m8sQFbRQv3RlskE2w,AZ,Pizza,3.1818181818181817
16962,P6c0lV9DeJ6ofntpTWyqhA,AZ,Mexican,3.5454545454545454
16995,x9HvTsA83c5r-muemxw_9A,AZ,Thai,3.037037037037037
17022,BzZNKx6Des02RuAtT-uOPw,AZ,Asian Fusion,3.2
17032,-o082vExIs0VVNSuZmiTQA,AZ,Mexican,3.234375
17096,MbAsfN3wwV22K7GZsgcBqA,AZ,Mexican,3.863636363636364
17118,rBTlmcEEQka-7cdU6ByrYg,AZ,Mediterranean,3.0
17125,w3JBz9gLbZ0CKWQM07nONw,AZ,Steakhouses,2.9444444444444446
17143,jvwzhzA9vsfJHCdlbLkHZw,AZ,Asian Fusion,4.125
17151,prh-RlduJU3z3ynA5lU3Wg,AZ,Breakfast & Brunch,3.8695652173913038
17220,XC06xxb7FFYsXcI2E38IIw,AZ,Steakhouses,3.972972972972973
17294,8ciT6qjI18x9EPtOb-gqYQ,AZ,French,3.75
17322,gHutuGMMMH-5Qv9DbemLFw,AZ,Delis,3.3076923076923075
17348,ms7cmWkPiSBDTnz-1sv2kQ,AZ,Caribbean,3.975
