,business_id,state,category,recal_stars
1169,9Jc3W0aR9Xf2gcHI0rEXsw,NV,American (Traditional),2.2
1179,xVEtGucSRLk5pxxN0t4i6g,NV,Steakhouses,3.987951807228916
1428,6Toez65egZSMV1iohQWGIQ,ON,Mediterranean,1.0
1429,iL2pb5Khi6jV113vOVQCvA,ON,Mexican,4.25
1433,bKh66jlEqEKZZFkjWipt8w,ON,Breakfast & Brunch,3.0909090909090913
1444,lUstDPzw7aEmnHoR2L_SYw,ON,Cafes,3.5
1446,_vZ7bHaGCjllogiZ7RH17w,ON,Asian Fusion,2.8823529411764706
1463,vnIdWzIB2W4j9cDcd6tHAQ,ON,Mexican,3.8333333333333335
1469,R3Cg6XvdBNXXNbEu6M977A,QC,Pizza,4.0
1474,SN0-O-CuIsyZf3LGZVEUAw,ON,Japanese,5.0
1476,2LZGeJy8qByYKB71ML-jcw,NV,American (Traditional),2.1818181818181817
1487,DbTpQB1BSi76naw2aHXouQ,ON,Seafood,4.285714285714286
1494,hZuRyS8IXXuEQkUCas9O1Q,ON,Pizza,1.0
1495,lFPNibSaYC3Vq4PCGaps_w,ON,Breakfast & Brunch,3.5
1497,qOuoI7hvzBAzF1Y43J7yKQ,ON,Canadian (New),2.0
1498,QePLHlU8MFaU2Sf9dzoLTg,ON,Japanese,3.4782608695652173
1521,QJg8AuqITB4t_iKrLI6tOw,ON,Delis,5.0
1523,vUqIE5La92aMJrY8kGgwsw,ON,Pizza,4.0
1526,MZ4EEf4VtkeSJURIGgp2AQ,ON,French,2.833333333333333
1532,ugDCPgJUCRuNpHSPsMZwkw,ON,Breakfast & Brunch,3.2962962962962963
1559,5N8R7ALESZ30EoAzVJtabw,ON,Burgers,3.684210526315789
1597,uF86ZhygpBEGr3CudNemYA,ON,American (New),3.1764705882352944
1631,4KHo1LnkM69RtWTDBdG16g,ON,Desserts,2.7142857142857144
1638,RWYQMss0RzbtDGGwRI3iaQ,ON,Mexican,2.75
1642,nvbfWYxTNq5XgJkcAPcXNQ,ON,Thai,3.0
1644,Vg4N2DsGrzzoam9jS1L3Wg,ON,Burgers,3.5277777777777777
1680,RkekriZhaIZ7nSJBVept6Q,ON,American (Traditional),3.5
1702,Ze4VPogvcD7inc3QuvY_yg,ON,Breakfast & Brunch,3.2777777777777777
1720,TzpqNdtAZHXuIKf2xS0o2A,NV,Mexican,2.8
1730,kj4xzhQX55ajTFe9DG0YLw,ON,Bakeries,5.0
1731,D-lzSVYyaobiguo7tfSzWw,ON,Fast Food,4.5
1737,OIdOJaNS8M624F58XGV3PQ,ON,Pizza,3.914285714285714
1772,4jg8f82iP4lpjqZcf662HA,ON,Italian,1.5
1774,x3QeZrO_zEzuYzkj2YqBAQ,ON,Italian,4.0
1777,wjW6YN9s-iDq7l9PcUsPZw,PA,American (Traditional),4.222222222222221
1786,RhV7sraRUB3km-gF-tmDow,NV,Fast Food,2.75
1794,tJzf6H1dkuUbL-t8bzL3dw,NV,Steakhouses,4.125
1802,FtaTjyMUIY457tPJahjg1A,NV,American (New),2.96
1827,i8hkzA5eiUXgbPjN8vK3rQ,NV,Mexican,2.6666666666666665
1833,yLiaMaJFq03JxXPk4puloQ,NV,Fast Food,1.0
1835,ZibmYdOPKLlqDM9oR6xzOA,NV,Asian Fusion,3.9696969696969697
2000,7_F6dA9xh2lydTtr1LCtIQ,NV,Burgers,1.75
2004,Trbt0Ex85yvwT8DHoEFCvg,NV,American (New),3.22
2104,xw6G0T2VQZAtta6RcZoAOQ,NV,Mexican,2.9428571428571435
2139,T8-8C1C7QwxzZcMGK_8H4A,NV,American (Traditional),3.363636363636364
2194,QhMhM3Mhokv6V-H0MRuYTg,NV,Fast Food,2.0
2199,kfo1hXvNtGGThfrZGaWtVw,NV,Mexican,3.0
2209,XdhJ7PjfMjBmZwvKikWlkA,NV,Pizza,3.5454545454545454
2220,q3dJQtwZQrrurNT-1bNKgQ,NV,Italian,3.932432432432433
2368,xoGPeHR2RPnJW470-aYBUQ,NV,American (Traditional),3.375
2384,RqpL5Y50F9exjyHfpTzp3w,NV,Breakfast & Brunch,3.066666666666667
2399,ngs16C2M_uTq2zXamltHVw,NV,Barbeque,4.416666666666667
2447,So132GP_uy3XbGs0KNyzyw,NV,Pizza,4.330188679245283
2553,cZBCVzd4lg_jx8IiFz-Iag,NV,Burgers,3.6666666666666665
2556,TDTASGFy_aGp6vy0i23mDA,NV,Fast Food,3.1428571428571432
2563,vGAJwqvfJLoeHdaM-8eRng,NV,Tex-Mex,3.4166666666666665
2587,qsJkjQoM3Hdg6Gtqp2S9_w,NV,Thai,3.958904109589041
2660,Hz-OXis4Hk9l187LPBo_8g,NV,Sandwiches,1.6666666666666667
2663,h_-KUSA612pFEIGC_dCsKQ,NV,Mexican,1.8571428571428568
2670,-P8dGzSVhJi-5oZ-8U2y0w,NV,Diners,3.0
2676,yz2EimDE7bBvq6b4mDe_zg,NV,Breakfast & Brunch,3.333333333333333
2685,diY31IEunbV8MfDh81FS1A,NV,Burgers,3.809523809523809
2727,yzmvsG3Vo-2_F3_0wHzJdA,NV,Diners,4.057142857142857
2762,T6VKCBhHojQkCWp_IYO24w,NV,Fast Food,2.0
2767,7qFtiPg0gdbk911_mj6LoA,NV,Seafood,4.176470588235294
2784,fcUZ0HlaO1bMW26tzQZVOQ,NV,American (Traditional),2.0
2794,_R-rjgz4Kwi4f3u0clFeKg,NV,Cafes,2.526315789473684
2813,PSRZaGGxXmOmabL2si8pKw,NV,Seafood,3.566666666666667
2843,O9LDS66IUKIBkGz_uFZKWQ,NV,American (Traditional),2.6153846153846154
2856,rkqTVzTkLaWSUybaWUMIdA,NV,American (Traditional),3.234042553191489
2903,IOEGLxXwCNiq4P-U359D7Q,NV,Sandwiches,4.4406779661016955
2962,i53HvxUdQEMllZ1XmpjjyA,NV,Pizza,1.9259259259259256
2989,QC9bLPcNk6ymAOHf03pHhQ,NV,Mexican,3.333333333333333
2995,T00dMi_gQdyQkE9GKJFVSQ,NV,Mexican,2.8
3000,WRQ-9LluyivReFiQZFUujw,NV,Hot Dogs,4.3425925925925934
3108,f16oe_yaGBh4AFK_mlBabw,NV,Fast Food,2.7142857142857144
3115,Gt4z3AylNTsEPDkzkaC7HA,NV,Sandwiches,3.4
3215,FaoMHRFjrZvD9_RvYZX4oQ,NV,American (Traditional),2.5
3219,iTwYEwBqer2O4OkI_7Ef9A,NV,Burgers,4.24
3244,ozEDKl0tZw5ob1evx41gcQ,NV,American (Traditional),3.8070175438596485
3301,Hv1l2caeF_A6Fahgg5DHDg,NV,Diners,4.333333333333333
3310,CHW_DPKnTqudyRaDa4vwkg,NV,Fast Food,1.7
3320,YUE5S4ReiM4dq9qkKbDMwg,NV,Seafood,3.333333333333333
3347,dJS3iH-odljqWS9MKEFsBA,NV,American (Traditional),3.3846153846153846
3360,V2owu-O0rrlsGup3FMz2qQ,NV,Fast Food,3.0
3363,LNGBEEelQx4zbfWnlc66cw,NV,Desserts,3.9593023255813953
3707,Vay9xHwcvu7VRZOddBgn-A,NV,Diners,4.539473684210527
3783,BuFYIRXZNc0Ti-JSQ-QdvA,NV,Hot Dogs,2.7777777777777777
3792,5jTmjxb1X34EfcY1gos4tw,NV,Fast Food,2.526315789473684
3811,SXV_yKYUAFvQJirAhF0tWQ,NV,Mediterranean,3.5769230769230766
3837,9a9xBjlW2RxKxD9RMgmcuQ,NV,Burgers,3.6666666666666665
3840,g8OnV26ywJlZpezdBnOWUQ,NV,Breakfast & Brunch,3.929577464788733
4266,8nDEOGVVvReXFJ2zjPh4Pw,NV,Diners,2.0
4270,6Vyp-9i1jzwK_bvisuPJpQ,NV,Seafood,3.3404255319148937
4411,v5YvCuj_b26JKAqDcnReFQ,NV,Italian,3.75
4419,yvqcZrHixuf_oIUW83xUcQ,NV,Mexican,3.0689655172413794
4448,QsKhwKYB3YeWXqpIPd5QMg,NV,Steakhouses,3.2142857142857144
4462,w0XjeV4WIUskQy8wwQf40w,NV,American (Traditional),3.657894736842105
4500,Se-co1eXBho5A4YwMfKMIQ,NV,Breakfast & Brunch,4.146341463414634
4541,gqcJHVFCPeBRGnDf8bFzMw,NV,Steakhouses,3.363636363636364
4563,nVAJZ6BJ9PPlxDXn976R6A,NV,Burgers,4.126666666666667
4713,WyZAeMGsjUE7OToI4Jdqfw,NV,Mexican,3.2
4733,54WM5coZonA0izd2y04p_A,NV,Sandwiches,3.6060606060606064
4766,tIRn9YlrJ4Y5IyHzY72i9A,NV,Sandwiches,2.5
4768,PEGtD36MLdfcsD2hc95Kiw,NV,Chicken Wings,1.625
4776,EEePiBwchl-TIBVcTdE0RA,NV,Burgers,2.0
4778,S-oLPRdhlyL5HAknBKTUcQ,AZ,Seafood,4.5046728971962615
4885,2IvrdAb6zdxr3ZqplqJHbg,NV,Mexican,2.0232558139534884
4928,iIjVO7cLD1UEmIO7G05Ujw,AZ,Breakfast & Brunch,3.7647058823529416
4962,1JF9TbJ2d5hH8xsQvvklHg,AZ,Mexican,4.777777777777779
4989,poOnGeQlHEnWRAH9t_0KMg,AZ,Pizza,3.8571428571428568
4996,Ap17p-tA4Ipzy1s35DfCfg,AZ,Steakhouses,4.2602739726027385
5069,Yo8ODT7aFMM2xKUd1yaBVw,NV,Salad,3.75
5089,VG0nWxGsPixYLsyi49gyxQ,NV,Steakhouses,4.338842975206612
5210,KjV_68oLLSpqR96VnV68tw,NV,Fast Food,3.4
5225,zRqi6L1u-YmmVAHjeUbGMQ,NV,American (New),4.325
5345,TCoBE_BkDRrK0bWrh5VueQ,NV,Vegetarian,3.8968253968253967
5471,yfxDa8RFOvJPQh0rNtakHA,NV,Vietnamese,3.4203980099502487
5873,f4x1YBxkLrZg652xt2KR5g,NV,American (New),4.010554089709761
6631,kYvZZ_aKaKLQKeyms74T2Q,NV,Mexican,4.137254901960786
6682,SR0Q2hAEMJ_m23O_x-khSQ,NV,Vegetarian,3.8615384615384616
6747,B_WggEKFq-ZFNui8CHPYvA,NV,Asian Fusion,4.35632183908046
6834,Wcuo6YmYj3xhCso5sMQcOw,NV,Pizza,4.348484848484849
6900,rq5dgoksPHkJwJNQKlGQ7w,NV,Breakfast & Brunch,4.024793388429752
7021,lGy7jJ9oVZUJNkmZj7ewgA,NV,Breakfast & Brunch,2.8571428571428568
7133,kZspuWnM0Y-Losvk2Rl0lA,NV,Mediterranean,3.2972972972972974
7170,0d0i0FaJq1GIeW1rS2D-5w,NV,Breakfast & Brunch,4.369230769230769
7300,wPiRP76arN0NB3M1ZXXp7g,NV,Italian,3.6543209876543212
7381,D1Zz5Ea3kgsHUMDH0M-jNA,NV,Sandwiches,4.666666666666667
7384,8b5ll2kjXfjgFIqWsjkr8Q,NV,American (Traditional),2.888888888888889
7393,DESv2ys6SjBKA4SyDtJvxw,NV,Italian,4.1909090909090905
7503,BCAw9a_kyx2RddRH9tMmKQ,NV,American (Traditional),3.364406779661017
7621,d4qwVw4PcN-_2mK2o1Ro1g,NV,Mexican,3.3161290322580643
7776,bNpgu9sr3K18oLLw-eL75A,NV,Japanese,3.84375
7808,5Dccw539NNtnyCgTu5ed5A,NV,Chinese,3.863636363636364
7852,E7VRsyNQWPteH6_qI4j7bw,NV,Vegetarian,3.9047619047619047
7894,3QcTqsdxQBlSndBdMJBRhQ,NV,American (New),3.4
7909,Sovgwq-E-n6wLqNh3X_rXg,NV,Mexican,4.253968253968254
8035,S1Gpj_cqlEzitBCGAXj5aA,NV,Indian,3.7142857142857135
8084,VfFHPsPtTW4Mgx0eHDyJiQ,NV,Italian,3.463414634146341
8125,tcfL9_Qe-12eX4rdmK_6XA,NV,Asian Fusion,3.191489361702128
8172,pzIcN449xQWWyPWsmj10OA,NV,American (Traditional),3.5
8180,pHJu8tj3sI8eC5aIHLFEfQ,NV,Italian,4.160919540229885
8354,SzBpr6or7BQcjc-e3ARLjw,NV,Breakfast & Brunch,4.225806451612904
8385,MohTx0z3LnzAnr0bIsstHQ,NV,American (New),4.65
8405,vOfz55MmWgjNQ3BA2PnhgQ,NV,American (Traditional),3.7
8495,WcGKG8_rDVBVx6lSTlWiDA,NV,Mexican,2.9
8515,emCZVTnhkDEQUaAz5wJq1w,NV,American (Traditional),2.6666666666666665
8530,nFR7dDedxRuBeZz_6Cdalg,AZ,Breakfast & Brunch,3.4
8565,BcW7Z9lPmOB_8eS2lEuOqQ,NV,Steakhouses,4.121621621621622
8639,A5Rkh7UymKm0_Rxm9K2PJw,NV,Seafood,3.914893617021277
8827,1DP5vHxJzCDbgawv0WC3yA,NV,Diners,4.145631067961165
8930,EHDcxAlrrP4VPiZuQlrIrg,NV,Mexican,2.375
8938,hDlRzzxfVkVNjnveJ8sLmg,NV,American (New),4.416666666666667
8962,sOYsxYYFl03PhHmz_rBDZQ,NV,American (New),4.204081632653061
9060,GI-CAiZ_Gg3h21PwrANB4Q,NV,American (Traditional),4.3424657534246585
9279,lOQPeguczAueJnLmDUTfGg,NV,Mexican,4.1125
9359,lMYs3z3Y7977TVMn6OWObA,NV,American (Traditional),3.901960784313725
9410,3ajqOW9A7VhResA08I7RTg,NV,American (New),3.875
9506,w2yx8dfNXi3TcPZSdQOw3A,NV,Italian,3.4054054054054053
9543,5CJL_2-XwCGBmOav4mFdYg,NV,Thai,3.5647058823529414
9628,AtD6B83S4Mbmq0t7iDnUVA,NV,Vegetarian,4.598290598290598
9745,UTXNr62dGSK-tet8OeXUcQ,NV,Steakhouses,4.100840336134453
9864,q-YQIvBSNZxYJl1xuB0H_w,AZ,Breakfast & Brunch,5.0
9869,0AQnRQw34IQW9-1gJkYnMA,NV,Mexican,2.9832402234636874
10048,TqUVH7Ox_3qEkCxCCS_l3Q,NV,Seafood,3.6666666666666665
10093,LYWbyu1EQM2o5hwHG5_Ldg,NV,Sushi Bars,3.3178807947019866
10244,lfXfxBms5z1nwzkxxLFBWg,NV,Tex-Mex,3.0476190476190474
10265,Er8DpPwf_lHHv64ncWhD8g,NV,Breakfast & Brunch,3.716666666666667
10385,QXV3L_QFGj8r6nWX2kS2hA,NV,Tex-Mex,4.069306930693069
10486,vyDW7_CHhDUJshMqaSjj0g,AZ,Burgers,2.914285714285714
10521,vz8HFGsITt6aj-nyXkAEFg,AZ,Mexican,3.7014925373134333
10588,L_ZLtfHvfzfoNVQ0-okTXg,NV,Steakhouses,3.9662921348314613
10766,PDIh1lVtKlUqPJROXYJQvQ,NV,American (New),3.5980392156862746
10868,SsN-SaGGkJn2Qm-jSDQ4aQ,NV,Pizza,3.8260869565217392
10983,eTXYID00jGxq1vZpntBUFw,NV,Steakhouses,4.288461538461538
11035,0NmTwqYEQiKErDv4a55obg,NV,Italian,4.0101522842639605
11232,YDeN4OHayfKocEo7Tz4jMg,NC,Pizza,3.333333333333333
11238,d_L-rfS1vT3JMzgCUGtiow,NV,Breakfast & Brunch,3.95475113122172
11459,Yp9w4nhUowBU_IS_StFXbQ,NV,French,3.8947368421052633
11516,QJatAcxYgK1Zp9BRZMAx7g,NV,Burgers,3.99
11916,BG8lvZoPTrPJqcvTh-ytzg,NV,Seafood,3.7916666666666665
11940,Rd11Bosr8JkfoUhZLzpuxg,NV,Steakhouses,4.257142857142857
12045,NRn6yqCq3yAh7NtKBt79xQ,NV,Italian,2.8421052631578947
12083,BOMgSyi4-TYAnjVn3m0z3A,NV,Cafes,2.7096774193548385
12114,mcXRNuN1MsgXYt8B2MWz2Q,AZ,Mexican,2.0
12118,n1Ng1q300iLHYZELtOd5FA,NV,Steakhouses,3.9166666666666665
12154,v9u0NgjA4iQeKGevFnYSCA,AZ,American (New),3.4655172413793105
12212,e13SEvJud_vgeDR_doL4sQ,NV,Mexican,3.4
12302,JsCKeWHA8n_5mFQ3F6t4UA,NV,Desserts,3.3529411764705883
12353,yZnEwqTGpkrj_mga5zeZmQ,NV,Delis,2.5
12359,Cr4ipI-tr-R8Q0NilkWNkA,NV,American (New),3.6914285714285713
12534,MAuSh7NKoT__CQ4BumoayA,NV,Mexican,3.2761904761904757
12639,yymNrvk1cioG5Bn5lWH2QQ,NC,American (Traditional),1.6923076923076923
12652,k1q9f7aJ2TsoSbeA8Qm1aA,NV,Chinese,3.185185185185185
12679,klddGAcNIpE_aB5sd1hNXw,NV,American (New),3.8190476190476192
12784,0S4WFZJZhVeM3aAqKjLz1w,NV,Steakhouses,3.55
12824,LwQB9H3jZ9wTk24Lr-AnZQ,NV,Pizza,4.011834319526627
12993,UT6L3b7Zll_nvRidijiDSA,NV,Pizza,3.690721649484536
13090,3l54GTr8-E3XPbIxnF_sAA,AZ,Sandwiches,4.380952380952381
13321,VGWEpMEkzQopS5lUNd06Sw,NV,American (Traditional),3.6756756756756763
13395,UE3AvVnaPEBPneVahYT2eA,AZ,American (Traditional),4.105691056910569
13518,pKk7jCFIm96qDdk0laVT2w,NV,American (New),4.016304347826087
13702,u7CxxEzx8hvjoJ8onN4zTg,PA,Fast Food,3.7868852459016393
13763,YhCAJ8acd1X7GkCHPhD8Xw,NV,Burgers,3.489690721649485
13957,YZyyG21xcwPQLqYh8pI-Ow,NV,Chicken Wings,2.8
13962,ZosrzTfiiPhbURA04AQTUA,NV,Sandwiches,2.9777777777777783
14007,P7pxQFqr7yBKMMI2J51udw,NV,American (Traditional),3.9502487562189055
14409,iCQpiavjjPzJ5_3gPD5Ebg,NV,Pizza,4.142361111111111
14985,WlTeMP8p3m1b3LxkfBllLQ,NV,Fast Food,3.333333333333333
14991,a0v7Si0DK4cIko7AQY4YXg,NV,Breakfast & Brunch,4.4
15096,4KmrrhtfnngTVFa2d5LAjg,NV,Italian,3.5294117647058822
15147,pLMPpaJ7whp86uL_3ezwMg,NV,Burgers,3.6870229007633593
15278,VYuMUCoN6LWTxM80_itq1Q,AZ,Burgers,3.583333333333333
15302,G-5kEa6E6PD5fkBRuA7k9Q,NV,Italian,3.5197740112994347
15656,lKq4Qsz13FDcAVgp49uukQ,NV,Pizza,3.7191011235955056
15745,Fy4t2XHIRKwMk_ocCZze0Q,NV,Breakfast & Brunch,3.9605263157894735
15821,3cg4pKBL8DTFXCtZ5y9V4g,NV,American (New),3.636363636363636
15843,7Xw_vv-ekUL2sTqipnKT0g,NV,Chicken Wings,2.547169811320755
15896,hdZ_4Vd9opGm5UajNUuhwA,NV,Italian,3.5294117647058822
15913,7ddnq3YQSKguGK15etqGLQ,PA,American (Traditional),3.5
15915,qdd1DHfeKHE72_djJxCJdQ,AZ,Mexican,2.696969696969697
15948,JtjXRSvLtZhWeCcZ5aJeZA,AZ,Diners,4.125
15956,ZHQU79PMUGCX0fEoyCcWlw,AZ,Caribbean,3.1923076923076925
15982,yvJqxVTO_qwRGLMtUrqzQw,AZ,Italian,4.0
15993,Hr5h_LG9TMBLlFz_Oici0A,AZ,American (New),3.661971830985916
16064,eN8mkjt_q686hGKi-A9ceg,AZ,Greek,4.157894736842104
16083,vBV5IbpTgUKuu2HlneE2NA,AZ,Mexican,3.25
16099,UBQRhqRMW4Sk7kSZvZ1iAQ,AZ,Cafes,4.0
16151,WEoivlVObGE03PiWvVvXYA,AZ,Steakhouses,2.5789473684210527
16170,5aRyuqJZSGp1fNXHQHMLjg,AZ,Italian,3.84
16195,_XN-GwzZwAyIqLKJsl2htg,AZ,Asian Fusion,4.0
16308,ygZSfAsnlztdeWZOlJA2Ug,AZ,Italian,3.6666666666666665
16314,Qng9lEqWA9uTtm6oq2rZuw,AZ,Mediterranean,4.333333333333333
16323,jZ8ogksrNzUmREJggc1YOQ,AZ,Steakhouses,3.717948717948718
16362,PWW_jT4tHP_r1S18ePJyTQ,AZ,Mediterranean,3.8695652173913038
16385,XMMLRvV4IMxIGyc4H37LxA,AZ,Salad,4.04054054054054
16533,6C_8Mh4lmLc_QEs3hHleBg,AZ,Mexican,3.9722222222222223
16569,Jc2X0JqdBupkOzTPZtbcWA,AZ,Burgers,4.0
16571,-tcJmqzfaeEnpFMAelB7bA,AZ,Mediterranean,3.954545454545455
16593,moZpwq1hNxC-uJRpfupOTA,AZ,Breakfast & Brunch,3.7314814814814814
16701,m1krp3dyJorAbV0HQC-TRQ,AZ,American (Traditional),3.5
16703,6MhY_9EkUkKCvvN8rzXZzg,AZ,Chinese,3.421052631578948
16722,9MJDPVeLqAWLqdWF4Heqvg,AZ,Mexican,2.75
16726,x5vSE0-NO_YSZtOnitLWuQ,AZ,Delis,3.0
16733,QYIhMNwxXejDoCr-F1BxDg,AZ,Thai,4.2340425531914905
16780,XvTBQotmJpVPjPNaMM7qLA,AZ,American (New),3.892307692307692
16845,nist6UGz0213A9kTrwHJ3A,AZ,Italian,2.6
16850,AJ8DDFm6QaihAPZI3wFBHw,AZ,Desserts,3.3125
16866,sKWZ_tAOVMZoC4Qk8_Bd4A,AZ,Pizza,4.611111111111111
16884,adTbcC7JgvzYg7AD_Ga-rg,AZ,Latin American,4.5
16888,UY13CTgUqriT-fMxT2APLw,AZ,Vietnamese,4.1228070175438605
16945,p4GMQauk2iqZnN6cj81s3g,AZ,Asian Fusion,3.333333333333333
16948,DTvcpHf2gGKgSujUVXA7sA,AZ,Mexican,2.375
16956,Wnq5to0-jXyh0-_jRZ6VOQ,AZ,American (Traditional),3.7666666666666666
16986,yVLbAdSQQURBNWsJIxzmfw,AZ,Vietnamese,3.333333333333333
16989,EUQoB_ph7_xIyj7JZGI3bg,AZ,Italian,3.5576923076923075
17041,8F-CalsRSKiPjjsx8ql8Lg,AZ,Fast Food,3.2
17056,IUTU_8qM7M8j9A1TbmMjYA,AZ,Vegetarian,3.4736842105263164
17075,J07TDs6qnTIaxm48EL1cKQ,AZ,Caribbean,4.151079136690647
17214,V81Ahkb9QFlbEx4PoeRiyA,AZ,Breakfast & Brunch,2.6666666666666665
17226,21fK0m8sQFbRQv3RlskE2w,AZ,Pizza,2.95
17246,P6c0lV9DeJ6ofntpTWyqhA,AZ,Mexican,4.107142857142857
17274,x9HvTsA83c5r-muemxw_9A,AZ,Thai,2.9655172413793105
17303,BzZNKx6Des02RuAtT-uOPw,AZ,Asian Fusion,3.875
17319,-o082vExIs0VVNSuZmiTQA,AZ,Mexican,3.3235294117647056
17387,MbAsfN3wwV22K7GZsgcBqA,AZ,Mexican,3.6
17417,rBTlmcEEQka-7cdU6ByrYg,AZ,Mediterranean,3.0
17423,w3JBz9gLbZ0CKWQM07nONw,AZ,Steakhouses,3.4545454545454546
17434,jvwzhzA9vsfJHCdlbLkHZw,AZ,Asian Fusion,3.6
17444,prh-RlduJU3z3ynA5lU3Wg,AZ,Breakfast & Brunch,3.84
17494,XC06xxb7FFYsXcI2E38IIw,AZ,Steakhouses,4.0181818181818185
