,state,category,cat_mean,state_mean,state_cat_mean
453,PA,Thai,3.5912827396675917,3.52098536505332,3.856015278753017
472,QC,Mediterranean,3.676624124982331,3.658545434110208,3.8656679600886914
474,QC,Cafes,3.7290740012162185,3.658545434110208,3.9170044023630943
476,QC,Burgers,3.032025028160507,3.658545434110208,3.3365060734779046
482,QC,American (New),3.5717218645575715,3.658545434110208,3.4444444444444446
488,QC,Japanese,3.5293622791179713,3.658545434110208,3.6272921176809665
489,QC,Indian,3.5549800662923956,3.658545434110208,3.6813405751336785
492,QC,Korean,3.5715957476889564,3.658545434110208,3.6004610177404297
493,ON,Tex-Mex,3.1436081294431517,3.377117097744101,3.2522999508542987
495,QC,Vegetarian,3.8287664538894304,3.658545434110208,3.917768595041323
496,QC,Thai,3.5912827396675917,3.658545434110208,3.4515628815628814
497,ON,Indian,3.5549800662923956,3.377117097744101,3.458631153775131
499,QC,Chinese,3.306037897540032,3.658545434110208,3.359793878496886
500,QC,Sandwiches,3.4780511599261557,3.658545434110208,3.5770000667721775
501,QC,Desserts,3.667756666328395,3.658545434110208,4.216217116217116
502,QC,Asian Fusion,3.549120240663649,3.658545434110208,3.784779057420567
505,QC,American (Traditional),3.3431790146151608,3.658545434110208,3.2171212121212123
508,QC,Middle Eastern,3.6917253717809895,3.658545434110208,3.7672600473515807
533,NC,Bakeries,3.748266283220536,3.389854368165404,3.865656565656566
534,NC,Barbeque,3.515948793246193,3.389854368165404,3.7931315066723483
535,NC,Latin American,3.9971496964267526,3.389854368165404,4.082565789473684
536,NC,Asian Fusion,3.549120240663649,3.389854368165404,3.8330623303841325
538,PA,Steakhouses,3.5209484958850226,3.52098536505332,3.4168629489477604
554,QC,Hot Dogs,3.5022945337624263,3.658545434110208,3.7898351648351647
557,QC,Mexican,3.442446228770929,3.658545434110208,3.539165682802046
563,QC,French,3.838284883489855,3.658545434110208,3.8321084134961754
574,QC,German,4.20478907371711,3.658545434110208,3.9333333333333336
587,QC,Tex-Mex,3.1436081294431517,3.658545434110208,3.625
588,QC,Latin American,3.9971496964267526,3.658545434110208,4.153968253968254
590,QC,Barbeque,3.515948793246193,3.658545434110208,3.711697246681767
604,WI,Seafood,3.609399030696641,3.4170391024209157,3.601865257053004
629,ON,Diners,3.458648252936071,3.377117097744101,3.507281448768238
638,NV,Korean,3.5715957476889564,3.4325654199787627,3.727374346891184
646,IL,Steakhouses,3.5209484958850226,3.3546649874208487,2.7528571428571427
648,NC,Chinese,3.306037897540032,3.389854368165404,3.1718220051553385
649,NC,Diners,3.458648252936071,3.389854368165404,3.502452356616138
659,ON,Middle Eastern,3.6917253717809895,3.377117097744101,3.5057630485670885
668,OH,Sandwiches,3.4780511599261557,3.424057279458285,3.3953517539786624
673,OH,Breakfast & Brunch,3.614623545243255,3.424057279458285,3.5572763348699588
675,ON,Barbeque,3.515948793246193,3.377117097744101,3.406144071445726
683,OH,Cafes,3.7290740012162185,3.424057279458285,3.4969823232323227
684,ON,Caribbean,3.5900335334940165,3.377117097744101,3.5154447564001763
695,ON,Greek,3.6487977110725778,3.377117097744101,3.2480536393364994
705,PA,Chinese,3.306037897540032,3.52098536505332,3.358640042067901
707,WI,Sandwiches,3.4780511599261557,3.4170391024209157,3.2215740225211804
708,WI,American (Traditional),3.3431790146151608,3.4170391024209157,3.615193879264588
711,WI,Mexican,3.442446228770929,3.4170391024209157,3.5026073954263413
712,WI,American (New),3.5717218645575715,3.4170391024209157,3.535034195950118
713,WI,Asian Fusion,3.549120240663649,3.4170391024209157,3.4867037702217765
714,WI,Steakhouses,3.5209484958850226,3.4170391024209157,3.399334828398296
716,WI,Pizza,3.34937901140748,3.4170391024209157,3.2162426853105983
719,WI,Cafes,3.7290740012162185,3.4170391024209157,3.8295833333333333
722,WI,Burgers,3.032025028160507,3.4170391024209157,3.2082333866382378
728,WI,Italian,3.576156869047209,3.4170391024209157,3.3652776115797893
732,WI,Salad,3.63699362892279,3.4170391024209157,3.5098484848484848
733,WI,Fast Food,2.8139225910842534,3.4170391024209157,2.9111120191783804
736,WI,Chinese,3.306037897540032,3.4170391024209157,3.081787719361249
762,NV,Bakeries,3.748266283220536,3.4325654199787627,3.855514908296403
770,NV,Greek,3.6487977110725778,3.4325654199787627,3.999731087831355
786,AZ,Bakeries,3.748266283220536,3.4034594106490634,3.5802242334706413
832,NC,Breakfast & Brunch,3.614623545243255,3.389854368165404,3.729419456816756
833,NC,Seafood,3.609399030696641,3.389854368165404,3.6841542359281507
834,NC,Fast Food,2.8139225910842534,3.389854368165404,2.630224709501025
835,NC,Vegetarian,3.8287664538894304,3.389854368165404,4.045486237737641
839,NC,Vietnamese,3.612969869002409,3.389854368165404,3.9772554850900224
840,NC,Mexican,3.442446228770929,3.389854368165404,3.365355224033559
843,NC,Sandwiches,3.4780511599261557,3.389854368165404,3.5432994670189792
845,NC,Delis,3.6225011343486946,3.389854368165404,3.9468614718614714
848,NC,Steakhouses,3.5209484958850226,3.389854368165404,3.367798062797307
850,NC,Sushi Bars,3.5459097922597382,3.389854368165404,3.5766643116805503
856,NC,Korean,3.5715957476889564,3.389854368165404,3.725801282051282
858,NC,French,3.838284883489855,3.389854368165404,3.9032870122044088
861,NC,Mediterranean,3.676624124982331,3.389854368165404,3.684967985529972
868,IL,Mexican,3.442446228770929,3.3546649874208487,3.3833930724816477
874,IL,Barbeque,3.515948793246193,3.3546649874208487,4.021172766627313
876,NC,Desserts,3.667756666328395,3.389854368165404,3.6473405821231912
882,NC,Japanese,3.5293622791179713,3.389854368165404,3.5205055029451406
890,NC,Soup,3.518762816880065,3.389854368165404,2.77817743834004
896,OH,Mediterranean,3.676624124982331,3.424057279458285,3.9336263817881463
897,OH,Steakhouses,3.5209484958850226,3.424057279458285,3.524770813599503
898,OH,Italian,3.576156869047209,3.424057279458285,3.492819848646916
918,AZ,German,4.20478907371711,3.4034594106490634,4.144256575415995
953,NV,Soup,3.518762816880065,3.4325654199787627,3.3681557333831034
1043,PA,Pizza,3.34937901140748,3.52098536505332,3.570195733175824
1097,PA,Soup,3.518762816880065,3.52098536505332,3.6996031746031752
1098,PA,Mediterranean,3.676624124982331,3.52098536505332,3.9370999536178104
1099,PA,Vegetarian,3.8287664538894304,3.52098536505332,3.5768002136752135
1101,PA,Mexican,3.442446228770929,3.52098536505332,3.581054006281845
1103,PA,Bakeries,3.748266283220536,3.52098536505332,3.692544297807456
1107,PA,Barbeque,3.515948793246193,3.52098536505332,3.60406162464986
1110,PA,Diners,3.458648252936071,3.52098536505332,3.693364323015486
1111,PA,Burgers,3.032025028160507,3.52098536505332,3.1038249430121674
1112,PA,Italian,3.576156869047209,3.52098536505332,3.4703316721576405
1116,PA,Sandwiches,3.4780511599261557,3.52098536505332,3.6467222981237586
1118,PA,Desserts,3.667756666328395,3.52098536505332,3.557071648158605
1164,AZ,Middle Eastern,3.6917253717809895,3.4034594106490634,3.906733463806074
1173,AZ,Chicken Wings,2.9171752451851902,3.4034594106490634,2.8995049218012996
1195,NC,Middle Eastern,3.6917253717809895,3.389854368165404,4.133943833943834
1199,NC,Thai,3.5912827396675917,3.389854368165404,3.7275061881196243
1208,NC,Salad,3.63699362892279,3.389854368165404,3.66354332488731
1215,NC,Chicken Wings,2.9171752451851902,3.389854368165404,2.8809892774314023
1237,SC,American (New),3.5717218645575715,3.4743485293301473,3.58975935828877
1322,QC,Chicken Wings,2.9171752451851902,3.658545434110208,3.0005555555555556
1336,OH,Japanese,3.5293622791179713,3.424057279458285,3.538051503585274
1337,AZ,Korean,3.5715957476889564,3.4034594106490634,3.3650766772669645
1383,NC,Tex-Mex,3.1436081294431517,3.389854368165404,3.163118580765639
1388,NC,Greek,3.6487977110725778,3.389854368165404,3.712528852996689
1484,NV,Middle Eastern,3.6917253717809895,3.4325654199787627,4.09175781701292
1486,IL,Chinese,3.306037897540032,3.3546649874208487,3.4247982052669554
1526,NC,Cafes,3.7290740012162185,3.389854368165404,3.6125679875679872
1532,PA,Middle Eastern,3.6917253717809895,3.52098536505332,4.36277183600713
1536,WI,Vietnamese,3.612969869002409,3.4170391024209157,3.643591582974653
1562,ON,Soup,3.518762816880065,3.377117097744101,3.4671843434343432
1576,ON,Vegetarian,3.8287664538894304,3.377117097744101,3.6113944567125307
1578,ON,Salad,3.63699362892279,3.377117097744101,3.6632120849101977
1592,ON,Chicken Wings,2.9171752451851902,3.377117097744101,2.9812304798235845
1596,ON,Steakhouses,3.5209484958850226,3.377117097744101,3.4896327787944927
1606,SC,Greek,3.6487977110725778,3.4743485293301473,4.271428571428572
1609,SC,Chinese,3.306037897540032,3.4743485293301473,3.8480790043290045
1620,SC,Barbeque,3.515948793246193,3.4743485293301473,4.149478021978022
1632,SC,Chicken Wings,2.9171752451851902,3.4743485293301473,3.274603174603175
1633,SC,Mexican,3.442446228770929,3.4743485293301473,3.2857142857142856
1662,NC,German,4.20478907371711,3.389854368165404,4.275
1665,OH,American (New),3.5717218645575715,3.424057279458285,3.629645769841562
1666,OH,Diners,3.458648252936071,3.424057279458285,3.4745862445356934
1773,PA,Sushi Bars,3.5459097922597382,3.52098536505332,3.4642877316397054
1774,PA,Japanese,3.5293622791179713,3.52098536505332,3.460944837129865
1778,PA,Latin American,3.9971496964267526,3.52098536505332,4.07305114638448
1781,PA,Hot Dogs,3.5022945337624263,3.52098536505332,3.602564102564102
1877,WI,Barbeque,3.515948793246193,3.4170391024209157,3.43705044955045
1878,WI,Japanese,3.5293622791179713,3.4170391024209157,3.565131065688875
1882,WI,Desserts,3.667756666328395,3.4170391024209157,4.071428571428571
1897,OH,Thai,3.5912827396675917,3.424057279458285,3.7360517524992787
1898,OH,Hot Dogs,3.5022945337624263,3.424057279458285,3.4966632764825536
1900,OH,Desserts,3.667756666328395,3.424057279458285,3.7961335468184787
1901,OH,Pizza,3.34937901140748,3.424057279458285,3.4984726038922234
1903,OH,Fast Food,2.8139225910842534,3.424057279458285,2.824609026893637
1905,OH,Middle Eastern,3.6917253717809895,3.424057279458285,4.121973308554191
1907,OH,Seafood,3.609399030696641,3.424057279458285,3.4266485875977852
1908,OH,Asian Fusion,3.549120240663649,3.424057279458285,3.453095571095571
1909,OH,American (Traditional),3.3431790146151608,3.424057279458285,3.2578674660001905
1911,OH,Delis,3.6225011343486946,3.424057279458285,3.7247776706310938
1912,OH,Greek,3.6487977110725778,3.424057279458285,3.7527476097651538
1924,QC,Steakhouses,3.5209484958850226,3.658545434110208,3.455387776536685
1953,QC,Soup,3.518762816880065,3.658545434110208,3.6139455782312924
2056,PA,Indian,3.5549800662923956,3.52098536505332,3.7840128324056894
2071,PA,Asian Fusion,3.549120240663649,3.52098536505332,3.6038100788100786
2079,PA,Cafes,3.7290740012162185,3.52098536505332,4.303844275382737
2087,PA,Breakfast & Brunch,3.614623545243255,3.52098536505332,3.7381402300208157
2095,PA,French,3.838284883489855,3.52098536505332,4.0922409188034194
2096,PA,Caribbean,3.5900335334940165,3.52098536505332,4.072829131652661
2105,PA,Salad,3.63699362892279,3.52098536505332,3.43321978946979
2124,PA,Tex-Mex,3.1436081294431517,3.52098536505332,2.664144199346405
2136,PA,Chicken Wings,2.9171752451851902,3.52098536505332,2.728467261904762
2152,QC,Seafood,3.609399030696641,3.658545434110208,3.626447522019268
2191,OH,Mexican,3.442446228770929,3.424057279458285,3.4055457980111172
2196,OH,Burgers,3.032025028160507,3.424057279458285,3.0457389033827886
2329,PA,Seafood,3.609399030696641,3.52098536505332,3.5805117274997458
2339,OH,Soup,3.518762816880065,3.424057279458285,3.6880198135198135
2345,OH,Salad,3.63699362892279,3.424057279458285,3.4641120657664772
2369,SC,Latin American,3.9971496964267526,3.4743485293301473,4.833333333333333
2476,WI,Tex-Mex,3.1436081294431517,3.4170391024209157,2.9610706753563893
2478,WI,Diners,3.458648252936071,3.4170391024209157,2.7485919098822325
2479,WI,Bakeries,3.748266283220536,3.4170391024209157,4.355069355069355
2491,OH,Vietnamese,3.612969869002409,3.424057279458285,3.8046152649093825
2550,NC,Caribbean,3.5900335334940165,3.389854368165404,3.546825396825397
2560,PA,Greek,3.6487977110725778,3.52098536505332,3.807072275550536
2565,PA,Delis,3.6225011343486946,3.52098536505332,3.9958267609583396
2601,NV,Latin American,3.9971496964267526,3.4325654199787627,3.872581983243748
2672,IL,Indian,3.5549800662923956,3.3546649874208487,3.541683135704875
2767,OH,Chicken Wings,2.9171752451851902,3.424057279458285,3.0760788690476186
2871,WI,Thai,3.5912827396675917,3.4170391024209157,3.9161820818070825
2872,WI,Chicken Wings,2.9171752451851902,3.4170391024209157,2.674948735475051
2873,WI,Delis,3.6225011343486946,3.4170391024209157,3.629807692307693
2922,AZ,Indian,3.5549800662923956,3.4034594106490634,3.4873591233821974
2931,OH,Indian,3.5549800662923956,3.424057279458285,3.7250354308390023
2959,PA,Korean,3.5715957476889564,3.52098536505332,3.835027877527878
2990,WI,Indian,3.5549800662923956,3.4170391024209157,3.8187102081757693
2994,IL,Sushi Bars,3.5459097922597382,3.3546649874208487,2.8833333333333333
3009,IL,Burgers,3.032025028160507,3.3546649874208487,2.943589743589744
3036,IL,American (Traditional),3.3431790146151608,3.3546649874208487,3.225129731379731
3055,NC,Hot Dogs,3.5022945337624263,3.389854368165404,3.334166666666667
3056,SC,Diners,3.458648252936071,3.4743485293301473,2.75
3059,SC,American (Traditional),3.3431790146151608,3.4743485293301473,3.8786868686868687
3132,OH,Sushi Bars,3.5459097922597382,3.424057279458285,3.878520238458569
3165,PA,Vietnamese,3.612969869002409,3.52098536505332,3.625178833512167
3274,IL,Sandwiches,3.4780511599261557,3.3546649874208487,3.207286376191749
3512,OH,Chinese,3.306037897540032,3.424057279458285,3.3654014791508664
3565,OH,Barbeque,3.515948793246193,3.424057279458285,3.2577918690740635
3567,OH,Tex-Mex,3.1436081294431517,3.424057279458285,3.0077030812324925
3571,OH,Vegetarian,3.8287664538894304,3.424057279458285,4.221196374471699
3627,WI,Mediterranean,3.676624124982331,3.4170391024209157,3.6458491161616164
3628,WI,Vegetarian,3.8287664538894304,3.4170391024209157,3.4852668845315904
3661,SC,Fast Food,2.8139225910842534,3.4743485293301473,2.607142857142857
3802,ON,Hot Dogs,3.5022945337624263,3.377117097744101,3.0230462519936205
3856,WI,Sushi Bars,3.5459097922597382,3.4170391024209157,3.507504578754579
3883,WI,Korean,3.5715957476889564,3.4170391024209157,4.05
3910,OH,Latin American,3.9971496964267526,3.424057279458285,3.9660493827160495
3952,IL,Japanese,3.5293622791179713,3.3546649874208487,3.5762722609368947
3974,IL,Korean,3.5715957476889564,3.3546649874208487,3.7813481972572887
3976,IL,Thai,3.5912827396675917,3.3546649874208487,3.4306650865474397
3992,OH,French,3.838284883489855,3.424057279458285,4.066820276497696
4035,WI,French,3.838284883489855,3.4170391024209157,3.4904761904761905
4060,SC,Burgers,3.032025028160507,3.4743485293301473,2.197619047619048
4096,NV,German,4.20478907371711,3.4325654199787627,3.935817805383022
4244,OH,Korean,3.5715957476889564,3.424057279458285,3.8633116883116885
4250,OH,Caribbean,3.5900335334940165,3.424057279458285,4.004619565217391
4347,WI,Hot Dogs,3.5022945337624263,3.4170391024209157,4.051971326164875
4611,OH,Bakeries,3.748266283220536,3.424057279458285,3.5510697032436163
4743,QC,Delis,3.6225011343486946,3.658545434110208,3.397435897435897
4947,ON,German,4.20478907371711,3.377117097744101,4.227083333333333
5217,IL,Pizza,3.34937901140748,3.3546649874208487,3.2106171606171605
5412,QC,Greek,3.6487977110725778,3.658545434110208,3.8621031746031744
5485,QC,Caribbean,3.5900335334940165,3.658545434110208,3.9715686274509805
5720,IL,Middle Eastern,3.6917253717809895,3.3546649874208487,3.517857142857143
5909,IL,Italian,3.576156869047209,3.3546649874208487,3.5210884353741494
5910,IL,Delis,3.6225011343486946,3.3546649874208487,3.8722222222222222
5911,IL,Salad,3.63699362892279,3.3546649874208487,3.6510202760202763
5942,SC,Pizza,3.34937901140748,3.4743485293301473,2.689047619047619
6001,SC,Middle Eastern,3.6917253717809895,3.4743485293301473,4.0
6180,SC,Italian,3.576156869047209,3.4743485293301473,3.6496212121212124
6239,IL,Fast Food,2.8139225910842534,3.3546649874208487,3.0426666666666664
6605,NV,Caribbean,3.5900335334940165,3.4325654199787627,3.4310224089635852
6773,IL,American (New),3.5717218645575715,3.3546649874208487,3.5643738977072306
7037,WI,Greek,3.6487977110725778,3.4170391024209157,4.1535947712418295
7193,IL,Breakfast & Brunch,3.614623545243255,3.3546649874208487,3.490312107247591
7393,WI,Middle Eastern,3.6917253717809895,3.4170391024209157,3.2222222222222228
8169,SC,Japanese,3.5293622791179713,3.4743485293301473,4.25
8170,SC,Seafood,3.609399030696641,3.4743485293301473,4.0361111111111105
8229,SC,Sandwiches,3.4780511599261557,3.4743485293301473,3.65
8313,PA,German,4.20478907371711,3.52098536505332,4.231884057971015
8337,IL,Asian Fusion,3.549120240663649,3.3546649874208487,3.7370535714285715
8478,IL,Greek,3.6487977110725778,3.3546649874208487,3.6366666666666667
9177,IL,Vietnamese,3.612969869002409,3.3546649874208487,3.8133333333333335
9189,IL,Tex-Mex,3.1436081294431517,3.3546649874208487,2.9633333333333334
9791,IL,Cafes,3.7290740012162185,3.3546649874208487,3.8916666666666666
9817,OH,German,4.20478907371711,3.424057279458285,4.419642857142858
10743,SC,Sushi Bars,3.5459097922597382,3.4743485293301473,2.95
10867,IL,Diners,3.458648252936071,3.3546649874208487,2.4625
11446,IL,Latin American,3.9971496964267526,3.3546649874208487,4.333333333333333
11519,IL,Soup,3.518762816880065,3.3546649874208487,4.0
12111,WI,Caribbean,3.5900335334940165,3.4170391024209157,3.8600000000000003
12335,IL,Chicken Wings,2.9171752451851902,3.3546649874208487,2.5722222222222224
12336,IL,Hot Dogs,3.5022945337624263,3.3546649874208487,2.825
13127,SC,Asian Fusion,3.549120240663649,3.4743485293301473,3.8333333333333335
13243,IL,Vegetarian,3.8287664538894304,3.3546649874208487,2.25
13246,WI,Soup,3.518762816880065,3.4170391024209157,3.0
13970,SC,Delis,3.6225011343486946,3.4743485293301473,3.5
14547,IL,Bakeries,3.748266283220536,3.3546649874208487,4.383333333333334
14548,IL,Desserts,3.667756666328395,3.3546649874208487,3.3555555555555556
15227,IL,Mediterranean,3.676624124982331,3.3546649874208487,4.0
15898,IL,French,3.838284883489855,3.3546649874208487,2.5
16165,SC,Tex-Mex,3.1436081294431517,3.4743485293301473,3.583333333333333
16167,SC,Salad,3.63699362892279,3.4743485293301473,3.9558441558441557
18837,SC,Soup,3.518762816880065,3.4743485293301473,4.5
20299,IL,Seafood,3.609399030696641,3.3546649874208487,2.864285714285714
21304,SC,Breakfast & Brunch,3.614623545243255,3.4743485293301473,2.5
21622,WI,Latin American,3.9971496964267526,3.4170391024209157,3.625
21781,SC,Cafes,3.7290740012162185,3.4743485293301473,4.333333333333333
27253,SC,German,4.20478907371711,3.4743485293301473,5.0
