,state,category,cat_mean,state_mean,state_cat_mean
1910,OH,Hot Dogs,3.4998024698433077,3.343876146757505,3.6454076479076476
1911,OH,Desserts,3.672351133779104,3.343876146757505,4.164512471655329
1912,OH,Pizza,3.292766386727925,3.343876146757505,3.428623534499698
1914,OH,Fast Food,2.6339765660282413,3.343876146757505,2.7371094573842885
1916,OH,Middle Eastern,3.6158161299051543,3.343876146757505,3.72292939288907
1918,OH,Seafood,3.50863866204404,3.343876146757505,3.5860638180203397
1919,OH,Asian Fusion,3.4677707465471084,3.343876146757505,3.5720805764284025
1922,OH,Delis,3.594192954268995,3.343876146757505,3.6845101010101007
1923,OH,Greek,3.49244022264695,3.343876146757505,3.6023467506660785
1962,QC,Soup,3.5744838925302744,3.605680358647938,3.626
2062,PA,Indian,3.4998923758693445,3.4308397232701418,3.3751150701150703
2077,PA,Asian Fusion,3.4677707465471084,3.4308397232701418,3.5948223554255097
2085,PA,Cafes,3.7275767974909666,3.4308397232701418,3.963858853669508
2093,PA,Breakfast & Brunch,3.4751638055005523,3.4308397232701418,3.3455672227353106
2101,PA,French,3.755795081406224,3.4308397232701418,3.831914381914382
2102,PA,Caribbean,3.761764014308088,3.4308397232701418,4.201098901098901
2112,PA,Salad,3.5641532884467755,3.4308397232701418,3.3702310524872443
2132,PA,Tex-Mex,2.9429392273295525,3.4308397232701418,2.3663515406162468
2143,PA,Chicken Wings,2.8467689463291936,3.4308397232701418,3.052967996963095
2199,OH,Mexican,3.35542281711498,3.343876146757505,3.306576074382317
2203,OH,Burgers,2.9011108581219944,3.343876146757505,2.824937490179186
2213,QC,Steakhouses,3.398714850895388,3.605680358647938,3.4585590693991373
2338,PA,Seafood,3.50863866204404,3.4308397232701418,3.274885659117132
2347,OH,Soup,3.5744838925302744,3.343876146757505,3.5342122523940707
2353,OH,Salad,3.5641532884467755,3.343876146757505,3.363170474801491
2377,SC,Latin American,3.83466548678827,3.059302381610771,4.047727272727273
2485,WI,Tex-Mex,2.9429392273295525,3.3105998924966054,3.565719214299336
2487,WI,Diners,3.351157002438288,3.3105998924966054,3.1078093597473444
2488,WI,Bakeries,3.680875589461477,3.3105998924966054,3.6411807278742763
2500,OH,Vietnamese,3.5935034704821267,3.343876146757505,3.748131547289762
2559,NC,Caribbean,3.761764014308088,3.2825743942632966,3.367616959064328
2569,PA,Greek,3.49244022264695,3.4308397232701418,3.417739596926199
2574,PA,Delis,3.594192954268995,3.4308397232701418,4.101489010184663
2610,NV,Latin American,3.83466548678827,3.3342388708939845,3.652733359763887
2681,IL,Indian,3.4998923758693445,3.2971408939927374,3.6076007326007327
2776,OH,Chicken Wings,2.8467689463291936,3.343876146757505,2.692187887813353
2880,WI,Thai,3.578859355481403,3.3105998924966054,4.048109931004668
2882,WI,Delis,3.594192954268995,3.3105998924966054,3.803061224489796
2930,AZ,Indian,3.4998923758693445,3.2990571979209884,3.55036019800113
2939,OH,Indian,3.4998923758693445,3.343876146757505,3.7296903756725186
2967,PA,Korean,3.569160839313438,3.4308397232701418,3.8944730699297265
2997,WI,Indian,3.4998923758693445,3.3105998924966054,4.1866757674898265
3001,IL,Sushi Bars,3.5840829134064647,3.2971408939927374,3.081699346405229
3016,IL,Burgers,2.9011108581219944,3.2971408939927374,3.3570555555555557
3042,IL,American (Traditional),3.234533439844821,3.2971408939927374,3.232636550692106
3061,NC,Hot Dogs,3.4998024698433077,3.2825743942632966,3.036845730027548
3062,SC,Diners,3.351157002438288,3.059302381610771,4.076923076923077
3065,SC,American (Traditional),3.234533439844821,3.059302381610771,3.0719298245614035
3137,OH,Sushi Bars,3.5840829134064647,3.343876146757505,3.7639147863275118
3170,PA,Vietnamese,3.5935034704821267,3.4308397232701418,3.8117717236467237
3280,IL,Sandwiches,3.3940051535359226,3.2971408939927374,3.4834406405560254
3521,OH,Chinese,3.286041516038476,3.343876146757505,3.1313868175475323
3574,OH,Barbeque,3.448863621559773,3.343876146757505,3.32476403544515
3577,OH,Tex-Mex,2.9429392273295525,3.343876146757505,2.7941176470588234
3582,OH,Vegetarian,3.8438673134566392,3.343876146757505,4.109221859221859
3637,WI,Mediterranean,3.727335444355241,3.3105998924966054,3.5462263926549644
3638,WI,Vegetarian,3.8438673134566392,3.3105998924966054,3.55250654107797
3640,WI,Latin American,3.83466548678827,3.3105998924966054,2.0
3673,SC,Fast Food,2.6339765660282413,3.059302381610771,2.5606060606060606
3818,ON,Hot Dogs,3.4998024698433077,3.3368014164211988,3.333350565205404
3867,WI,Sushi Bars,3.5840829134064647,3.3105998924966054,3.814909673659674
3896,WI,Korean,3.569160839313438,3.3105998924966054,3.8137373737373736
3923,OH,Latin American,3.83466548678827,3.343876146757505,4.15531051465874
3965,IL,Italian,3.460256029653655,3.2971408939927374,3.3953040914659387
3967,IL,Japanese,3.4976807525797007,3.2971408939927374,3.5448660631861033
3989,IL,Korean,3.569160839313438,3.2971408939927374,3.5835879806468043
3991,IL,Thai,3.578859355481403,3.2971408939927374,3.655662393162393
4007,OH,French,3.755795081406224,3.343876146757505,4.052083333333333
4051,WI,French,3.755795081406224,3.3105998924966054,3.7524350649350655
4077,SC,Burgers,2.9011108581219944,3.059302381610771,2.196794871794872
4114,NV,German,3.845028308601824,3.3342388708939845,3.950980392156863
4259,OH,Korean,3.569160839313438,3.343876146757505,4.027593333984312
4265,OH,Caribbean,3.761764014308088,3.343876146757505,4.24749899959984
4363,WI,Hot Dogs,3.4998024698433077,3.3105998924966054,3.7583333333333333
4630,OH,Bakeries,3.680875589461477,3.343876146757505,3.5123792270531395
4683,IL,Fast Food,2.6339765660282413,3.2971408939927374,2.541025641025641
4766,QC,Delis,3.594192954268995,3.605680358647938,3.4265625
4975,ON,German,3.845028308601824,3.3368014164211988,3.4137481255128312
5014,SC,Tex-Mex,2.9429392273295525,3.059302381610771,2.6666666666666665
5250,IL,Pizza,3.292766386727925,3.2971408939927374,3.133851090430038
5517,QC,Caribbean,3.761764014308088,3.605680358647938,4.141478696741855
5752,IL,Middle Eastern,3.6158161299051543,3.2971408939927374,3.5575396825396823
5943,IL,Delis,3.594192954268995,3.2971408939927374,3.861111111111111
5944,IL,Salad,3.5641532884467755,3.2971408939927374,3.5429421768707487
5976,SC,Pizza,3.292766386727925,3.059302381610771,2.782941176470588
6038,SC,Middle Eastern,3.6158161299051543,3.059302381610771,3.0
6220,SC,Italian,3.460256029653655,3.059302381610771,3.0680555555555555
6651,NV,Caribbean,3.761764014308088,3.3342388708939845,3.88984126984127
6823,IL,American (New),3.420167780319306,3.2971408939927374,3.821693121693121
7093,WI,Greek,3.49244022264695,3.3105998924966054,3.005681818181818
7252,IL,Breakfast & Brunch,3.4751638055005523,3.2971408939927374,3.4890987067657058
7452,WI,Middle Eastern,3.6158161299051543,3.3105998924966054,4.305194805194805
8228,SC,Japanese,3.4976807525797007,3.059302381610771,2.735294117647059
8229,SC,Seafood,3.50863866204404,3.059302381610771,2.8280542986425337
8286,SC,Sandwiches,3.3940051535359226,3.059302381610771,2.6666666666666665
8367,PA,German,3.845028308601824,3.4308397232701418,3.333333333333333
8391,IL,Asian Fusion,3.4677707465471084,3.2971408939927374,3.183862433862434
8538,IL,Greek,3.49244022264695,3.2971408939927374,3.4028571428571426
9237,IL,Vietnamese,3.5935034704821267,3.2971408939927374,3.395833333333333
9250,IL,Tex-Mex,2.9429392273295525,3.2971408939927374,2.9
9865,IL,Cafes,3.7275767974909666,3.2971408939927374,2.719047619047619
9891,OH,German,3.845028308601824,3.343876146757505,4.472222222222222
10825,SC,Sushi Bars,3.5840829134064647,3.059302381610771,2.7272727272727275
10952,IL,Diners,3.351157002438288,3.2971408939927374,2.533333333333333
11539,IL,Latin American,3.83466548678827,3.2971408939927374,3.807692307692308
11617,IL,Soup,3.5744838925302744,3.2971408939927374,2.375
12095,SC,Bakeries,3.680875589461477,3.059302381610771,5.0
12216,WI,Caribbean,3.761764014308088,3.3105998924966054,3.5818070818070815
12446,IL,Hot Dogs,3.4998024698433077,3.2971408939927374,2.7166666666666663
12447,IL,Chicken Wings,2.8467689463291936,3.2971408939927374,2.642857142857143
13263,SC,Asian Fusion,3.4677707465471084,3.059302381610771,2.214285714285714
13388,IL,Vegetarian,3.8438673134566392,3.2971408939927374,3.0
13391,WI,Soup,3.5744838925302744,3.3105998924966054,2.875
14128,SC,Delis,3.594192954268995,3.059302381610771,2.5
14717,IL,Bakeries,3.680875589461477,3.2971408939927374,3.1666666666666665
14718,IL,Desserts,3.672351133779104,3.2971408939927374,5.0
15409,IL,Mediterranean,3.727335444355241,3.2971408939927374,3.217836257309942
16103,IL,French,3.755795081406224,3.2971408939927374,3.0
16377,SC,Salad,3.5641532884467755,3.059302381610771,3.6695156695156697
19148,SC,Soup,3.5744838925302744,3.059302381610771,2.6
20666,IL,Seafood,3.50863866204404,3.2971408939927374,2.7142857142857144
21685,SC,Breakfast & Brunch,3.4751638055005523,3.059302381610771,3.0
22183,SC,Cafes,3.7275767974909666,3.059302381610771,2.5
