,state,category,cat_mean,state_mean,state_cat_mean
305,AZ,Thai,3.6141164609789542,3.427027090060777,3.847101886456504
308,AZ,Desserts,3.798222295262285,3.427027090060777,3.85907245970265
310,AZ,Latin American,3.800698435947781,3.427027090060777,3.624832034523019
311,AZ,Vietnamese,3.6024750130817558,3.427027090060777,3.9654457285719023
317,AZ,Fast Food,2.822188548153892,3.427027090060777,2.7364125639385004
318,AZ,Vegetarian,3.7553141700691146,3.427027090060777,4.0893532525483955
333,AZ,French,3.848672718513265,3.427027090060777,3.7867009807673355
339,AZ,Hot Dogs,3.6551141742045585,3.427027090060777,3.892076958045466
342,AZ,Barbeque,3.5401573035074443,3.427027090060777,3.4465178433207195
350,ON,Latin American,3.800698435947781,3.3938307429666787,3.9387228157680103
352,QC,Salad,3.6512373220703425,3.6707948580213907,3.800150829562594
353,QC,Sushi Bars,3.5823546137154714,3.6707948580213907,3.6702605073036962
355,QC,Italian,3.558283664768634,3.6707948580213907,3.755256381760972
356,NC,Burgers,3.050744766053646,3.4217946766248706,3.021157859212126
357,NC,Indian,3.62349820352561,3.4217946766248706,3.3489195989195992
358,NC,Italian,3.558283664768634,3.4217946766248706,3.5801543496991397
359,NC,American (New),3.5127565927821944,3.4217946766248706,3.4392303084132565
413,AZ,Japanese,3.514416257811828,3.427027090060777,3.48335845224435
415,AZ,Soup,3.4927111188525424,3.427027090060777,3.4633480567237385
419,PA,American (New),3.5127565927821944,3.5133295276095002,3.51450931499067
422,AZ,Tex-Mex,3.1248058916991757,3.427027090060777,3.266369479417803
426,AZ,Sushi Bars,3.5823546137154714,3.427027090060777,3.6933841091107813
454,PA,Thai,3.6141164609789542,3.5133295276095002,3.9456642913857833
476,QC,Cafes,3.828787362454361,3.6707948580213907,4.064661006694439
478,QC,Burgers,3.050744766053646,3.6707948580213907,3.3547380269794065
484,QC,American (New),3.5127565927821944,3.6707948580213907,3.5027472527472523
490,QC,Japanese,3.514416257811828,3.6707948580213907,3.5783047831956227
491,QC,Indian,3.62349820352561,3.6707948580213907,3.7070472887546053
494,QC,Korean,3.6480913248951956,3.6707948580213907,3.659903695338478
495,ON,Tex-Mex,3.1248058916991757,3.3938307429666787,3.575974109378411
496,QC,Mediterranean,3.7395774887946702,3.6707948580213907,3.860707181476112
497,QC,Vegetarian,3.7553141700691146,3.6707948580213907,3.807443170658274
498,QC,Thai,3.6141164609789542,3.6707948580213907,3.423481266208539
499,ON,Indian,3.62349820352561,3.3938307429666787,3.558416748840126
501,QC,Chinese,3.3642817782712617,3.6707948580213907,3.4158272319840877
502,QC,Sandwiches,3.509013890412674,3.6707948580213907,3.926572936375338
503,QC,Desserts,3.798222295262285,3.6707948580213907,3.8474358974358975
504,QC,Asian Fusion,3.5260063057410163,3.6707948580213907,3.3493437118437117
507,QC,American (Traditional),3.352998823426633,3.6707948580213907,3.3396250800129743
511,QC,Middle Eastern,3.648834144426314,3.6707948580213907,3.664213650932401
535,NC,Bakeries,3.867906737575812,3.4217946766248706,3.883049645390071
536,NC,Barbeque,3.5401573035074443,3.4217946766248706,3.6240868131048676
537,NC,Latin American,3.800698435947781,3.4217946766248706,3.6315274936663946
538,NC,Asian Fusion,3.5260063057410163,3.4217946766248706,3.7372706527482773
540,PA,Steakhouses,3.4040551969343156,3.5133295276095002,3.1100897366522364
558,QC,Hot Dogs,3.6551141742045585,3.6707948580213907,3.9484848484848487
561,QC,Mexican,3.486524042524615,3.6707948580213907,3.586709507929603
568,QC,French,3.848672718513265,3.6707948580213907,3.884402208615763
578,QC,German,3.9696540716954467,3.6707948580213907,5.0
582,QC,Greek,3.4983959933782276,3.6707948580213907,3.699677729677729
591,QC,Tex-Mex,3.1248058916991757,3.6707948580213907,3.7433862433862433
592,QC,Latin American,3.800698435947781,3.6707948580213907,3.8649999999999998
594,QC,Barbeque,3.5401573035074443,3.6707948580213907,3.640158221408221
607,WI,Seafood,3.593263066161751,3.4331907846678975,3.5169975555845117
608,ON,Sandwiches,3.509013890412674,3.3938307429666787,3.5067204005431973
632,ON,Diners,3.484441010572927,3.3938307429666787,3.3181788790123186
641,NV,Korean,3.6480913248951956,3.4267468085236104,3.8466120254649243
648,IL,Steakhouses,3.4040551969343156,3.368314975370922,2.799107142857143
650,NC,Chinese,3.3642817782712617,3.4217946766248706,3.403905882030882
651,NC,Diners,3.484441010572927,3.4217946766248706,3.4801259802288502
660,ON,Middle Eastern,3.648834144426314,3.3938307429666787,3.5199814088519723
669,OH,Sandwiches,3.509013890412674,3.4362358672655544,3.477338877860941
674,OH,Breakfast & Brunch,3.5537714121829014,3.4362358672655544,3.510771805811913
676,ON,Barbeque,3.5401573035074443,3.3938307429666787,3.4522456707633697
685,OH,Cafes,3.828787362454361,3.4362358672655544,3.909693570318571
686,ON,Caribbean,3.778274235472497,3.3938307429666787,3.663393524073181
697,ON,Greek,3.4983959933782276,3.3938307429666787,3.105479151078965
709,PA,Chinese,3.3642817782712617,3.5133295276095002,3.2967474247538626
711,WI,Sandwiches,3.509013890412674,3.4331907846678975,3.4508026485299212
712,WI,American (Traditional),3.352998823426633,3.4331907846678975,3.5383112141702653
714,WI,Chicken Wings,2.9498163069488244,3.4331907846678975,2.6157516725698544
716,WI,Mexican,3.486524042524615,3.4331907846678975,3.4187084832378956
717,WI,American (New),3.5127565927821944,3.4331907846678975,3.6550475518874874
718,WI,Asian Fusion,3.5260063057410163,3.4331907846678975,3.314445673374245
719,WI,Steakhouses,3.4040551969343156,3.4331907846678975,3.235912754855688
721,WI,Pizza,3.355163600739853,3.4331907846678975,3.392546637482429
724,WI,Cafes,3.828787362454361,3.4331907846678975,4.327440476190477
728,WI,Burgers,3.050744766053646,3.4331907846678975,2.8549140815242504
734,WI,Italian,3.558283664768634,3.4331907846678975,3.209767237902689
738,WI,Salad,3.6512373220703425,3.4331907846678975,3.1698165402710856
739,WI,Fast Food,2.822188548153892,3.4331907846678975,2.8273291925465838
742,WI,Chinese,3.3642817782712617,3.4331907846678975,3.376116762540932
768,NV,Bakeries,3.867906737575812,3.4267468085236104,4.0900841541141055
776,NV,Greek,3.4983959933782276,3.4267468085236104,3.681520497937125
792,AZ,Bakeries,3.867906737575812,3.427027090060777,3.65587358297231
838,NC,Breakfast & Brunch,3.5537714121829014,3.4217946766248706,3.355149742806237
839,NC,Seafood,3.593263066161751,3.4217946766248706,3.6994709619091557
840,NC,Fast Food,2.822188548153892,3.4217946766248706,2.9666626846566637
841,NC,Vegetarian,3.7553141700691146,3.4217946766248706,3.7183500062604877
845,NC,Vietnamese,3.6024750130817558,3.4217946766248706,4.0152428392779775
846,NC,Mexican,3.486524042524615,3.4217946766248706,3.508604202324266
849,NC,Sandwiches,3.509013890412674,3.4217946766248706,3.526226070459887
851,NC,Delis,3.649989551855265,3.4217946766248706,3.533598976780795
853,NC,Steakhouses,3.4040551969343156,3.4217946766248706,3.3659179170587836
855,NC,Sushi Bars,3.5823546137154714,3.4217946766248706,3.4041168800959962
861,NC,Korean,3.6480913248951956,3.4217946766248706,3.5571374794977286
863,NC,French,3.848672718513265,3.4217946766248706,3.8116802478567187
866,NC,Mediterranean,3.7395774887946702,3.4217946766248706,3.9327388167388166
873,IL,Mexican,3.486524042524615,3.368314975370922,3.6272065618551834
879,IL,Barbeque,3.5401573035074443,3.368314975370922,3.7676873052431925
881,NC,Desserts,3.798222295262285,3.4217946766248706,3.6385845247189788
887,NC,Japanese,3.514416257811828,3.4217946766248706,3.5043717297210253
895,NC,Soup,3.4927111188525424,3.4217946766248706,3.2577404077404077
901,OH,Mediterranean,3.7395774887946702,3.4362358672655544,4.120027366586833
902,OH,Steakhouses,3.4040551969343156,3.4362358672655544,3.1078909325968147
903,OH,Italian,3.558283664768634,3.4362358672655544,3.5014792988990666
923,AZ,German,3.9696540716954467,3.427027090060777,3.7721410533910533
959,NV,Soup,3.4927111188525424,3.4267468085236104,3.53197645257012
1048,PA,Pizza,3.355163600739853,3.5133295276095002,3.528622028468421
1101,PA,Soup,3.4927111188525424,3.5133295276095002,3.55017649017649
1102,PA,Mediterranean,3.7395774887946702,3.5133295276095002,4.137712573374338
1103,PA,Vegetarian,3.7553141700691146,3.5133295276095002,3.667854348112458
1105,PA,Mexican,3.486524042524615,3.5133295276095002,3.587415847081231
1108,PA,Bakeries,3.867906737575812,3.5133295276095002,3.821071428571429
1112,PA,Barbeque,3.5401573035074443,3.5133295276095002,3.7335266131430274
1115,PA,Diners,3.484441010572927,3.5133295276095002,3.8031024138465686
1116,PA,Burgers,3.050744766053646,3.5133295276095002,2.9300017923236212
1117,PA,Italian,3.558283664768634,3.5133295276095002,3.5750465058184724
1121,PA,Sandwiches,3.509013890412674,3.5133295276095002,3.645324258791809
1123,PA,Desserts,3.798222295262285,3.5133295276095002,3.4661438561438564
1170,AZ,Middle Eastern,3.648834144426314,3.427027090060777,4.035219757199106
1179,AZ,Chicken Wings,2.9498163069488244,3.427027090060777,2.97891367965776
1201,NC,Middle Eastern,3.648834144426314,3.4217946766248706,4.0547735191637635
1205,NC,Thai,3.6141164609789542,3.4217946766248706,3.882526285744331
1214,NC,Salad,3.6512373220703425,3.4217946766248706,3.599454923413733
1221,NC,Chicken Wings,2.9498163069488244,3.4217946766248706,2.848624896749406
1235,NC,Tex-Mex,3.1248058916991757,3.4217946766248706,2.943177864753207
1244,SC,American (New),3.5127565927821944,3.149819027517496,3.060808080808081
1325,QC,Seafood,3.593263066161751,3.6707948580213907,3.9173590495245927
1331,QC,Chicken Wings,2.9498163069488244,3.6707948580213907,2.2666666666666666
1343,OH,Japanese,3.514416257811828,3.4362358672655544,3.543874994078374
1344,AZ,Korean,3.6480913248951956,3.427027090060777,3.494768534800718
1395,NC,Greek,3.4983959933782276,3.4217946766248706,3.757893032893033
1491,NV,Middle Eastern,3.648834144426314,3.4267468085236104,3.413840273111373
1493,IL,Chinese,3.3642817782712617,3.368314975370922,3.5499623900673627
1524,OH,American (Traditional),3.352998823426633,3.4362358672655544,3.3502502487224706
1535,NC,Cafes,3.828787362454361,3.4217946766248706,3.760389667803461
1541,PA,Middle Eastern,3.648834144426314,3.5133295276095002,4.258246431930642
1544,WI,Vietnamese,3.6024750130817558,3.4331907846678975,3.333713330293358
1569,ON,Soup,3.4927111188525424,3.3938307429666787,3.5545491842485792
1583,ON,Vegetarian,3.7553141700691146,3.3938307429666787,3.4090534465534463
1585,ON,Salad,3.6512373220703425,3.3938307429666787,3.65423902406661
1599,ON,Chicken Wings,2.9498163069488244,3.3938307429666787,2.9947878679585997
1603,ON,Steakhouses,3.4040551969343156,3.3938307429666787,3.3432462952041266
1613,SC,Greek,3.4983959933782276,3.149819027517496,4.015151515151515
1616,SC,Chinese,3.3642817782712617,3.149819027517496,3.495497835497835
1627,SC,Barbeque,3.5401573035074443,3.149819027517496,3.8133333333333335
1639,SC,Chicken Wings,2.9498163069488244,3.149819027517496,2.5285714285714285
1668,NC,German,3.9696540716954467,3.4217946766248706,4.352941176470588
1671,OH,American (New),3.5127565927821944,3.4362358672655544,3.5532561837264365
1672,OH,Diners,3.484441010572927,3.4362358672655544,3.6220682403756803
1777,PA,Sushi Bars,3.5823546137154714,3.5133295276095002,3.6228102057435287
1778,PA,Japanese,3.514416257811828,3.5133295276095002,3.4931533462861
1782,PA,Latin American,3.800698435947781,3.5133295276095002,4.079004329004329
1785,PA,Hot Dogs,3.6551141742045585,3.5133295276095002,3.9919388304003687
1884,WI,Barbeque,3.5401573035074443,3.4331907846678975,3.6390701312576312
1885,WI,Japanese,3.514416257811828,3.4331907846678975,3.6027417399708415
1889,WI,Desserts,3.798222295262285,3.4331907846678975,3.759259259259259
1902,OH,Thai,3.6141164609789542,3.4362358672655544,3.745209855503973
1903,OH,Hot Dogs,3.6551141742045585,3.4362358672655544,3.5635796264279236
1905,OH,Desserts,3.798222295262285,3.4362358672655544,4.293756613756614
1906,OH,Pizza,3.355163600739853,3.4362358672655544,3.4622321954815685
1908,OH,Fast Food,2.822188548153892,3.4362358672655544,2.8703303149062793
1910,OH,Middle Eastern,3.648834144426314,3.4362358672655544,3.8390846436882247
1912,OH,Seafood,3.593263066161751,3.4362358672655544,3.33643535972182
1913,OH,Asian Fusion,3.5260063057410163,3.4362358672655544,3.4949033189033183
1916,OH,Delis,3.649989551855265,3.4362358672655544,3.7304450228134436
1917,OH,Greek,3.4983959933782276,3.4362358672655544,3.772865298952255
1929,QC,Steakhouses,3.4040551969343156,3.6707948580213907,3.4913305770718264
1958,QC,Soup,3.4927111188525424,3.6707948580213907,3.9846296296296293
2060,PA,Indian,3.62349820352561,3.5133295276095002,3.5145952141540375
2075,PA,Asian Fusion,3.5260063057410163,3.5133295276095002,3.561771561771562
2084,PA,Cafes,3.828787362454361,3.5133295276095002,4.062384395907123
2092,PA,Breakfast & Brunch,3.5537714121829014,3.5133295276095002,3.5444936315455737
2100,PA,French,3.848672718513265,3.5133295276095002,3.7668386243386243
2101,PA,Caribbean,3.778274235472497,3.5133295276095002,4.278095238095238
2111,PA,Salad,3.6512373220703425,3.5133295276095002,3.5055982265084107
2131,PA,Tex-Mex,3.1248058916991757,3.5133295276095002,2.2481146304675717
2195,OH,Mexican,3.486524042524615,3.4362358672655544,3.412733716156207
2200,OH,Burgers,3.050744766053646,3.4362358672655544,3.0002998999401878
2209,PA,Chicken Wings,2.9498163069488244,3.5133295276095002,2.9266306792622583
2334,PA,Seafood,3.593263066161751,3.5133295276095002,3.449751223213678
2343,OH,Soup,3.4927111188525424,3.4362358672655544,3.2981904761904763
2349,OH,Salad,3.6512373220703425,3.4362358672655544,3.676596792592961
2374,SC,Latin American,3.800698435947781,3.149819027517496,4.085714285714285
2483,WI,Tex-Mex,3.1248058916991757,3.4331907846678975,3.064052795031056
2485,WI,Diners,3.484441010572927,3.4331907846678975,2.8594771241830066
2486,WI,Bakeries,3.867906737575812,3.4331907846678975,3.672871572871573
2489,WI,Thai,3.6141164609789542,3.4331907846678975,3.456602326245183
2499,OH,Vietnamese,3.6024750130817558,3.4362358672655544,3.8813484575292025
2558,NC,Caribbean,3.778274235472497,3.4217946766248706,3.758928571428571
2568,PA,Greek,3.4983959933782276,3.5133295276095002,3.7612911831399223
2573,PA,Delis,3.649989551855265,3.5133295276095002,3.9858019579275616
2608,NV,Latin American,3.800698435947781,3.4267468085236104,3.843489024721518
2678,IL,Indian,3.62349820352561,3.368314975370922,4.05486111111111
2771,OH,Chicken Wings,2.9498163069488244,3.4362358672655544,2.984078608819093
2876,WI,Delis,3.649989551855265,3.4331907846678975,3.904960317460318
2924,AZ,Indian,3.62349820352561,3.427027090060777,3.7511786129275158
2933,OH,Indian,3.62349820352561,3.4362358672655544,3.825358898620177
2961,PA,Korean,3.6480913248951956,3.5133295276095002,4.1300582338198435
2990,WI,Indian,3.62349820352561,3.4331907846678975,4.017961937904056
2994,IL,Sushi Bars,3.5823546137154714,3.368314975370922,3.1458333333333335
3009,IL,Burgers,3.050744766053646,3.368314975370922,3.2022222222222214
3036,IL,American (Traditional),3.352998823426633,3.368314975370922,3.2655590386624866
3055,NC,Hot Dogs,3.6551141742045585,3.4217946766248706,3.0244949494949496
3056,SC,Diners,3.484441010572927,3.149819027517496,3.6
3059,SC,American (Traditional),3.352998823426633,3.149819027517496,2.8966610925306577
3130,OH,Sushi Bars,3.5823546137154714,3.4362358672655544,3.683062672532781
3166,PA,Vietnamese,3.6024750130817558,3.5133295276095002,3.7060525893859224
3273,IL,Sandwiches,3.509013890412674,3.368314975370922,3.008931216931217
3510,OH,Chinese,3.3642817782712617,3.4362358672655544,3.3189643116887706
3563,OH,Barbeque,3.5401573035074443,3.4362358672655544,3.524665523601694
3566,OH,Tex-Mex,3.1248058916991757,3.4362358672655544,2.692708333333333
3572,OH,Vegetarian,3.7553141700691146,3.4362358672655544,4.169446240034476
3628,WI,Mediterranean,3.7395774887946702,3.4331907846678975,3.524974918250306
3629,WI,Vegetarian,3.7553141700691146,3.4331907846678975,3.71875
3662,SC,Fast Food,2.822188548153892,3.149819027517496,2.8609467455621305
3807,ON,Hot Dogs,3.6551141742045585,3.3938307429666787,3.5869111280875985
3858,WI,Sushi Bars,3.5823546137154714,3.4331907846678975,3.539145104682189
3886,WI,Korean,3.6480913248951956,3.4331907846678975,3.632348901098901
3913,OH,Latin American,3.800698435947781,3.4362358672655544,3.885254803675856
3955,IL,Japanese,3.514416257811828,3.368314975370922,3.45515873015873
3977,IL,Korean,3.6480913248951956,3.368314975370922,3.861111111111111
3979,IL,Thai,3.6141164609789542,3.368314975370922,3.5226107226107235
3995,OH,French,3.848672718513265,3.4362358672655544,4.104166666666667
4037,WI,French,3.848672718513265,3.4331907846678975,4.383333333333334
4063,SC,Burgers,3.050744766053646,3.149819027517496,2.2916666666666665
4100,NV,German,3.9696540716954467,3.4267468085236104,4.0128402670775545
4246,OH,Korean,3.6480913248951956,3.4362358672655544,4.066774184421243
4252,OH,Caribbean,3.778274235472497,3.4362358672655544,4.577067669172933
4350,WI,Hot Dogs,3.6551141742045585,3.4331907846678975,4.052631578947368
4612,OH,Bakeries,3.867906737575812,3.4362358672655544,4.021678321678322
4665,IL,Fast Food,2.822188548153892,3.368314975370922,2.44320987654321
4951,ON,German,3.9696540716954467,3.3938307429666787,3.7861111111111105
4990,SC,Tex-Mex,3.1248058916991757,3.149819027517496,2.6666666666666665
5223,IL,Pizza,3.355163600739853,3.368314975370922,3.3117477867477865
5486,QC,Caribbean,3.778274235472497,3.6707948580213907,4.125
5715,IL,Middle Eastern,3.648834144426314,3.368314975370922,3.4285714285714284
5906,IL,Italian,3.558283664768634,3.368314975370922,3.4723349567099566
5907,IL,Delis,3.649989551855265,3.368314975370922,4.015
5908,IL,Salad,3.6512373220703425,3.368314975370922,3.495751027683801
6000,SC,Middle Eastern,3.648834144426314,3.149819027517496,3.0
6166,QC,Delis,3.649989551855265,3.6707948580213907,3.4158730158730157
6185,SC,Italian,3.558283664768634,3.149819027517496,3.665384615384615
6616,NV,Caribbean,3.778274235472497,3.4267468085236104,4.430491551459293
7047,WI,Greek,3.4983959933782276,3.4331907846678975,3.378787878787879
7206,IL,Breakfast & Brunch,3.5537714121829014,3.368314975370922,3.3992776057791536
7398,WI,Middle Eastern,3.648834144426314,3.4331907846678975,4.363095238095238
8168,SC,Pizza,3.355163600739853,3.149819027517496,2.739316239316239
8169,SC,Japanese,3.514416257811828,3.149819027517496,2.8421052631578942
8170,SC,Seafood,3.593263066161751,3.149819027517496,3.6269841269841265
8228,SC,Sandwiches,3.509013890412674,3.149819027517496,3.1759259259259256
8314,PA,German,3.9696540716954467,3.5133295276095002,3.869047619047619
8338,IL,Asian Fusion,3.5260063057410163,3.368314975370922,3.628231292517007
8482,IL,Greek,3.4983959933782276,3.368314975370922,3.5992063492063493
8498,IL,American (New),3.5127565927821944,3.368314975370922,2.8476190476190477
8585,SC,Mexican,3.486524042524615,3.149819027517496,3.0897959183673467
9162,IL,Vietnamese,3.6024750130817558,3.368314975370922,4.5
9175,IL,Tex-Mex,3.1248058916991757,3.368314975370922,3.0151515151515147
9784,IL,Cafes,3.828787362454361,3.368314975370922,3.2370129870129873
9811,OH,German,3.9696540716954467,3.4362358672655544,3.90625
10740,SC,Sushi Bars,3.5823546137154714,3.149819027517496,2.6785714285714284
10870,IL,Diners,3.484441010572927,3.368314975370922,2.874074074074074
11462,IL,Latin American,3.800698435947781,3.368314975370922,3.888888888888889
11538,IL,Soup,3.4927111188525424,3.368314975370922,3.0
12020,SC,Bakeries,3.867906737575812,3.149819027517496,4.5
12143,WI,Caribbean,3.778274235472497,3.4331907846678975,3.9854166666666666
12374,IL,Chicken Wings,2.9498163069488244,3.368314975370922,3.71875
12375,IL,Hot Dogs,3.6551141742045585,3.368314975370922,3.05
13180,SC,Asian Fusion,3.5260063057410163,3.149819027517496,3.532142857142857
13296,IL,Vegetarian,3.7553141700691146,3.368314975370922,3.083333333333333
13299,WI,Soup,3.4927111188525424,3.4331907846678975,3.208333333333333
14019,SC,Delis,3.649989551855265,3.149819027517496,4.0
14593,IL,Bakeries,3.867906737575812,3.368314975370922,4.294642857142858
15272,IL,Mediterranean,3.7395774887946702,3.368314975370922,4.128472222222222
15948,IL,French,3.848672718513265,3.368314975370922,4.0
16205,SC,Salad,3.6512373220703425,3.149819027517496,3.7913419913419917
18897,SC,Soup,3.4927111188525424,3.149819027517496,3.8571428571428568
20374,IL,Seafood,3.593263066161751,3.368314975370922,2.083333333333333
21390,SC,Breakfast & Brunch,3.5537714121829014,3.149819027517496,3.75
21476,IL,Desserts,3.798222295262285,3.368314975370922,3.571428571428572
21710,WI,Latin American,3.800698435947781,3.4331907846678975,2.25
21874,SC,Cafes,3.828787362454361,3.149819027517496,2.6666666666666665
27451,SC,German,3.9696540716954467,3.149819027517496,5.0
