,state,category,cat_mean,state_mean,state_cat_mean
99,NV,American (New),3.495735848256655,3.350559752989311,3.553508361491636
102,NV,Asian Fusion,3.4685258958650267,3.350559752989311,3.6666025794449335
103,NV,Burgers,2.9978654466657413,3.350559752989311,3.0166942997513946
109,NV,Pizza,3.2832579166599842,3.350559752989311,3.06075128160995
110,NV,Italian,3.495031732790102,3.350559752989311,3.454912248470607
112,NV,Breakfast & Brunch,3.5535168614975636,3.350559752989311,3.6078150307295265
113,NV,Barbeque,3.537312327483812,3.350559752989311,3.5738447903661807
117,NV,Tex-Mex,3.052801134922612,3.350559752989311,2.982947726078531
118,NV,Thai,3.521038867921404,3.350559752989311,3.7549232404467308
119,NV,Sandwiches,3.431567405791848,3.350559752989311,3.3172398379754573
121,NV,Diners,3.4930936901939105,3.350559752989311,3.411942650679401
126,NV,Seafood,3.532706758434559,3.350559752989311,3.780567799423262
128,NV,Cafes,3.695821057032349,3.350559752989311,3.585530407732202
136,NV,Hot Dogs,3.54148506955543,3.350559752989311,3.402966350348657
147,NV,Desserts,3.7009938309619264,3.350559752989311,3.6540470338061084
151,NV,Mediterranean,3.6786201572751875,3.350559752989311,3.8453384606006713
166,NV,Chicken Wings,2.828969962269135,3.350559752989311,2.7602713149550753
168,AZ,Seafood,3.532706758434559,3.340984256306126,3.518220779229322
170,AZ,Breakfast & Brunch,3.5535168614975636,3.340984256306126,3.60572849766623
173,AZ,Steakhouses,3.422235883676211,3.340984256306126,3.388170410613036
174,NV,Salad,3.6060938750353975,3.350559752989311,3.733007201019931
178,NV,Vegetarian,3.7462211567097814,3.350559752989311,3.707442288335446
179,NV,Vietnamese,3.5191285005893898,3.350559752989311,3.53599226571776
195,NV,Japanese,3.501900062532033,3.350559752989311,3.717349078090537
196,NV,Chinese,3.30071824045655,3.350559752989311,3.242402459369901
200,NV,Indian,3.5358136896634194,3.350559752989311,3.357072048393913
228,NV,Sushi Bars,3.504841169715155,3.350559752989311,3.7442886947277496
232,AZ,Burgers,2.9978654466657413,3.340984256306126,2.827106675866465
239,NC,Pizza,3.2832579166599842,3.3603971398149963,3.3294683501145967
241,NV,French,3.8305441199081436,3.350559752989311,4.026337325749634
249,AZ,American (New),3.495735848256655,3.340984256306126,3.5373971506551793
252,NV,Delis,3.562635560063085,3.350559752989311,3.4499089732748214
255,NC,American (Traditional),3.269870892908423,3.3603971398149963,3.2878583450196524
261,AZ,Sandwiches,3.431567405791848,3.340984256306126,3.383976608333511
263,AZ,American (Traditional),3.269870892908423,3.340984256306126,3.231083655506204
265,PA,Fast Food,2.7603806699961075,3.4497587786478436,2.6306781660032432
284,AZ,Diners,3.4930936901939105,3.340984256306126,3.3994835856378587
285,AZ,Caribbean,3.756451397321939,3.340984256306126,3.8896128144654085
286,AZ,Italian,3.495031732790102,3.340984256306126,3.5330456652634186
288,AZ,Greek,3.591941436132933,3.340984256306126,3.775171960712848
290,AZ,Cafes,3.695821057032349,3.340984256306126,3.742925863556128
293,AZ,Asian Fusion,3.4685258958650267,3.340984256306126,3.5450976773008827
295,AZ,Mediterranean,3.6786201572751875,3.340984256306126,3.782823353726702
298,AZ,Salad,3.6060938750353975,3.340984256306126,3.677803267194802
304,AZ,Chinese,3.30071824045655,3.340984256306126,3.3650317888381327
306,AZ,Delis,3.562635560063085,3.340984256306126,3.4763059197668067
307,AZ,Thai,3.521038867921404,3.340984256306126,3.8894225820801633
310,AZ,Desserts,3.7009938309619264,3.340984256306126,3.7833680539405963
312,AZ,Latin American,3.7571811282523635,3.340984256306126,3.5887607265025996
313,AZ,Vietnamese,3.5191285005893898,3.340984256306126,3.8226012961059297
319,AZ,Fast Food,2.7603806699961075,3.340984256306126,2.645408066061798
320,AZ,Vegetarian,3.7462211567097814,3.340984256306126,3.9754770442263343
335,AZ,French,3.8305441199081436,3.340984256306126,3.7684094438488036
341,AZ,Hot Dogs,3.54148506955543,3.340984256306126,3.77741376396515
344,AZ,Barbeque,3.537312327483812,3.340984256306126,3.5265358270454215
352,ON,Latin American,3.7571811282523635,3.3586476357499824,3.7887889608477847
354,QC,Salad,3.6060938750353975,3.6453831455704213,4.060897435897436
356,QC,Italian,3.495031732790102,3.6453831455704213,3.742065596776391
357,NC,Burgers,2.9978654466657413,3.3603971398149963,2.8380908136629017
358,NC,Indian,3.5358136896634194,3.3603971398149963,3.379184328992432
359,NC,Italian,3.495031732790102,3.3603971398149963,3.444650405263515
360,NC,American (New),3.495735848256655,3.3603971398149963,3.408498238731001
414,AZ,Japanese,3.501900062532033,3.340984256306126,3.401852602385653
416,AZ,Soup,3.5498600893753403,3.340984256306126,3.3828564330678033
420,PA,American (New),3.495735848256655,3.4497587786478436,3.4074296252250122
423,AZ,Tex-Mex,3.052801134922612,3.340984256306126,2.971638311219431
427,AZ,Sushi Bars,3.504841169715155,3.340984256306126,3.6216231306840743
455,PA,Thai,3.521038867921404,3.4497587786478436,3.8081345683935854
476,QC,Cafes,3.695821057032349,3.6453831455704213,3.9636008407005052
478,QC,Burgers,2.9978654466657413,3.6453831455704213,3.1986683808778493
484,QC,American (New),3.495735848256655,3.6453831455704213,2.8983920841063693
490,QC,Japanese,3.501900062532033,3.6453831455704213,3.7721691423004957
491,QC,Indian,3.5358136896634194,3.6453831455704213,3.6551146638171956
494,QC,Korean,3.567348743824924,3.6453831455704213,3.996555109587024
495,ON,Tex-Mex,3.052801134922612,3.3586476357499824,3.2541477283108473
496,QC,Mediterranean,3.6786201572751875,3.6453831455704213,3.9654358927015925
497,QC,Vegetarian,3.7462211567097814,3.6453831455704213,3.674388227513228
498,ON,Indian,3.5358136896634194,3.3586476357499824,3.506839406356747
500,QC,Chinese,3.30071824045655,3.6453831455704213,3.543222765191484
501,QC,Sandwiches,3.431567405791848,3.6453831455704213,3.7607878187025574
502,QC,Desserts,3.7009938309619264,3.6453831455704213,3.8239392551892553
503,QC,Asian Fusion,3.4685258958650267,3.6453831455704213,3.526752325688496
506,QC,American (Traditional),3.269870892908423,3.6453831455704213,3.2633875962000958
508,QC,Thai,3.521038867921404,3.6453831455704213,3.292473293066178
510,QC,Middle Eastern,3.6576781567355967,3.6453831455704213,3.9298290744869373
535,NC,Bakeries,3.8286856403061384,3.3603971398149963,3.7508823529411766
536,NC,Barbeque,3.537312327483812,3.3603971398149963,3.5617747311013486
537,NC,Latin American,3.7571811282523635,3.3603971398149963,3.744262306977824
538,NC,Asian Fusion,3.4685258958650267,3.3603971398149963,3.5954821300654984
540,PA,Steakhouses,3.422235883676211,3.4497587786478436,3.326215722627667
557,QC,Hot Dogs,3.54148506955543,3.6453831455704213,3.631111111111111
566,QC,French,3.8305441199081436,3.6453831455704213,3.835512837591879
575,QC,Sushi Bars,3.504841169715155,3.6453831455704213,3.4807918680824295
576,QC,Mexican,3.411391693828496,3.6453831455704213,3.559676372521395
578,QC,Greek,3.591941436132933,3.6453831455704213,3.7717726203837314
588,QC,Tex-Mex,3.052801134922612,3.6453831455704213,3.3367003367003365
590,QC,Barbeque,3.537312327483812,3.6453831455704213,3.8270838970140333
602,WI,Seafood,3.532706758434559,3.3835139641207057,3.5699078035202443
627,ON,Diners,3.4930936901939105,3.3586476357499824,3.3502283634198458
636,NV,Korean,3.567348743824924,3.350559752989311,3.8163953592680158
643,IL,Steakhouses,3.422235883676211,3.1138443242125646,3.1579326923076922
645,NC,Chinese,3.30071824045655,3.3603971398149963,3.19902697813882
646,NC,Diners,3.4930936901939105,3.3603971398149963,3.68419860251793
656,ON,Middle Eastern,3.6576781567355967,3.3586476357499824,3.508865886881536
665,OH,Sandwiches,3.431567405791848,3.4210446236658067,3.4351906273736845
670,OH,Breakfast & Brunch,3.5535168614975636,3.4210446236658067,3.4988652157958398
672,ON,Barbeque,3.537312327483812,3.3586476357499824,3.4658483721008575
680,OH,Cafes,3.695821057032349,3.4210446236658067,3.6214965986394554
681,ON,Caribbean,3.756451397321939,3.3586476357499824,3.711267497423714
692,ON,Greek,3.591941436132933,3.3586476357499824,3.3856160999796248
703,PA,Chinese,3.30071824045655,3.4497587786478436,3.472988880739061
705,WI,Sandwiches,3.431567405791848,3.3835139641207057,3.1469651932766687
706,WI,American (Traditional),3.269870892908423,3.3835139641207057,3.6511738235108937
708,WI,Chicken Wings,2.828969962269135,3.3835139641207057,2.346152474682641
709,WI,Mexican,3.411391693828496,3.3835139641207057,3.3654656507267386
710,WI,American (New),3.495735848256655,3.3835139641207057,3.525234562130961
711,WI,Steakhouses,3.422235883676211,3.3835139641207057,3.097870212356692
713,WI,Pizza,3.2832579166599842,3.3835139641207057,3.163413831749912
716,WI,Cafes,3.695821057032349,3.3835139641207057,3.9725448492051907
719,WI,Burgers,2.9978654466657413,3.3835139641207057,3.0095210427170853
725,WI,Italian,3.495031732790102,3.3835139641207057,3.164983393386266
729,WI,Salad,3.6060938750353975,3.3835139641207057,3.38989898989899
730,WI,Fast Food,2.7603806699961075,3.3835139641207057,2.8062272727272726
733,WI,Chinese,3.30071824045655,3.3835139641207057,3.2646888127690548
759,NV,Bakeries,3.8286856403061384,3.350559752989311,3.9412694376502015
767,NV,Greek,3.591941436132933,3.350559752989311,3.732984698590131
783,AZ,Bakeries,3.8286856403061384,3.340984256306126,3.662262374581022
829,NC,Breakfast & Brunch,3.5535168614975636,3.3603971398149963,3.514679339461859
830,NC,Seafood,3.532706758434559,3.3603971398149963,3.4327639245437718
831,NC,Fast Food,2.7603806699961075,3.3603971398149963,2.8328247803408693
832,NC,Vegetarian,3.7462211567097814,3.3603971398149963,3.9638066299076358
836,NC,Vietnamese,3.5191285005893898,3.3603971398149963,3.9267062051157913
837,NC,Mexican,3.411391693828496,3.3603971398149963,3.49752010248688
840,NC,Sandwiches,3.431567405791848,3.3603971398149963,3.5199924681009565
842,NC,Delis,3.562635560063085,3.3603971398149963,3.697995159602302
844,NC,Steakhouses,3.422235883676211,3.3603971398149963,3.368688979838373
846,NC,Sushi Bars,3.504841169715155,3.3603971398149963,3.580907426604832
852,NC,Korean,3.567348743824924,3.3603971398149963,3.5168919086253183
854,NC,French,3.8305441199081436,3.3603971398149963,3.6397167564262713
857,NC,Mediterranean,3.6786201572751875,3.3603971398149963,3.503129028267788
864,IL,Mexican,3.411391693828496,3.1138443242125646,3.5059721443228065
870,IL,Barbeque,3.537312327483812,3.1138443242125646,3.462420634920635
872,NC,Desserts,3.7009938309619264,3.3603971398149963,3.8631541535387686
878,NC,Japanese,3.501900062532033,3.3603971398149963,3.5276444947313297
891,OH,Mediterranean,3.6786201572751875,3.4210446236658067,4.006029177290273
892,OH,Steakhouses,3.422235883676211,3.4210446236658067,3.18438749557025
893,OH,Italian,3.495031732790102,3.4210446236658067,3.4588335570701125
913,AZ,German,3.8826631711179243,3.340984256306126,3.61092734966327
948,NV,Soup,3.5498600893753403,3.350559752989311,3.5567040008751123
1038,PA,Pizza,3.2832579166599842,3.4497587786478436,3.4778929592804646
1092,PA,Soup,3.5498600893753403,3.4497587786478436,3.7564694564694556
1093,PA,Mediterranean,3.6786201572751875,3.4497587786478436,4.019775248253509
1094,PA,Vegetarian,3.7462211567097814,3.4497587786478436,3.557728219492925
1096,PA,Mexican,3.411391693828496,3.4497587786478436,3.4269057215073597
1099,PA,Bakeries,3.8286856403061384,3.4497587786478436,3.9945987654320985
1103,PA,Barbeque,3.537312327483812,3.4497587786478436,3.4678424400063057
1106,PA,Diners,3.4930936901939105,3.4497587786478436,3.492176534250064
1107,PA,Burgers,2.9978654466657413,3.4497587786478436,3.1956203806351793
1108,PA,Italian,3.495031732790102,3.4497587786478436,3.3368911466686395
1112,PA,Sandwiches,3.431567405791848,3.4497587786478436,3.76794171677955
1114,PA,Desserts,3.7009938309619264,3.4497587786478436,3.748354341736694
1161,AZ,Middle Eastern,3.6576781567355967,3.340984256306126,3.8169021490285076
1170,AZ,Chicken Wings,2.828969962269135,3.340984256306126,2.7320661392433916
1192,NC,Middle Eastern,3.6576781567355967,3.3603971398149963,3.9960370194589463
1196,NC,Thai,3.521038867921404,3.3603971398149963,3.6706749269249266
1205,NC,Salad,3.6060938750353975,3.3603971398149963,3.4740505787122142
1212,NC,Chicken Wings,2.828969962269135,3.3603971398149963,2.820376009545398
1224,NC,Tex-Mex,3.052801134922612,3.3603971398149963,2.994224923437661
1233,SC,American (New),3.495735848256655,3.1895833605787045,2.6173789173789173
1315,QC,Seafood,3.532706758434559,3.6453831455704213,3.6749812559028325
1319,QC,Latin American,3.7571811282523635,3.6453831455704213,3.7847117794486214
1321,QC,Chicken Wings,2.828969962269135,3.6453831455704213,2.819047619047619
1336,OH,Japanese,3.501900062532033,3.4210446236658067,3.47246220336328
1337,AZ,Korean,3.567348743824924,3.340984256306126,3.3289511185296266
1387,NC,Greek,3.591941436132933,3.3603971398149963,3.678517149517149
1484,NV,Middle Eastern,3.6576781567355967,3.350559752989311,3.5232039855569264
1486,IL,Chinese,3.30071824045655,3.1138443242125646,3.100314065019947
1527,NC,Cafes,3.695821057032349,3.3603971398149963,3.707580733442802
1532,PA,Middle Eastern,3.6576781567355967,3.4497587786478436,4.139668367346938
1536,WI,Vietnamese,3.5191285005893898,3.3835139641207057,3.4570201442341033
1561,ON,Soup,3.5498600893753403,3.3586476357499824,3.4461320191158897
1575,ON,Vegetarian,3.7462211567097814,3.3586476357499824,3.384639141422394
1577,ON,Salad,3.6060938750353975,3.3586476357499824,3.5723132527849506
1591,ON,Chicken Wings,2.828969962269135,3.3586476357499824,3.042079455581198
1595,ON,Steakhouses,3.422235883676211,3.3586476357499824,3.3370108528134064
1605,SC,Greek,3.591941436132933,3.1895833605787045,3.25
1608,SC,Chinese,3.30071824045655,3.1895833605787045,3.2424740829346095
1619,SC,Barbeque,3.537312327483812,3.1895833605787045,3.4444444444444446
1631,SC,Chicken Wings,2.828969962269135,3.1895833605787045,2.369047619047619
1632,SC,Mexican,3.411391693828496,3.1895833605787045,3.1794871794871793
1637,NC,Soup,3.5498600893753403,3.3603971398149963,3.528174603174603
1661,NC,German,3.8826631711179243,3.3603971398149963,4.434782608695652
1664,OH,American (New),3.495735848256655,3.4210446236658067,3.5968781191012655
1665,OH,Diners,3.4930936901939105,3.4210446236658067,3.7458796904967215
1771,PA,Sushi Bars,3.504841169715155,3.4497587786478436,3.3297116450731767
1772,PA,Japanese,3.501900062532033,3.4497587786478436,3.511950073792179
1776,PA,Latin American,3.7571811282523635,3.4497587786478436,4.075728561342821
1779,PA,Hot Dogs,3.54148506955543,3.4497587786478436,3.55968253968254
1878,WI,Barbeque,3.537312327483812,3.3835139641207057,3.608213141025641
1879,WI,Japanese,3.501900062532033,3.3835139641207057,3.3015724137332665
1883,WI,Desserts,3.7009938309619264,3.3835139641207057,4.813131313131313
1888,WI,Asian Fusion,3.4685258958650267,3.3835139641207057,3.7221002953024103
1898,OH,Thai,3.521038867921404,3.4210446236658067,3.7648868228561136
1899,OH,Hot Dogs,3.54148506955543,3.4210446236658067,3.4408979328165374
1901,OH,Desserts,3.7009938309619264,3.4210446236658067,3.8867594554928524
1902,OH,Pizza,3.2832579166599842,3.4210446236658067,3.450477561186159
1904,OH,Fast Food,2.7603806699961075,3.4210446236658067,2.9459782854361167
1906,OH,Middle Eastern,3.6576781567355967,3.4210446236658067,3.7796057276057273
1908,OH,Seafood,3.532706758434559,3.4210446236658067,3.3782604883303913
1909,OH,Asian Fusion,3.4685258958650267,3.4210446236658067,3.243328754578755
1910,OH,American (Traditional),3.269870892908423,3.4210446236658067,3.2456666468517206
1912,OH,Delis,3.562635560063085,3.4210446236658067,3.8779614898258963
1913,OH,Greek,3.591941436132933,3.4210446236658067,3.4745370370370368
1951,QC,Soup,3.5498600893753403,3.6453831455704213,4.079485329485329
2053,PA,Indian,3.5358136896634194,3.4497587786478436,3.542099168479866
2068,PA,Asian Fusion,3.4685258958650267,3.4497587786478436,3.64681915677339
2077,PA,Cafes,3.695821057032349,3.4497587786478436,3.6252184539478924
2085,PA,Breakfast & Brunch,3.5535168614975636,3.4497587786478436,3.515341414876829
2093,PA,French,3.8305441199081436,3.4497587786478436,3.80751022856286
2094,PA,Caribbean,3.756451397321939,3.4497587786478436,4.004629629629629
2103,PA,Salad,3.6060938750353975,3.4497587786478436,3.3955406550919274
2123,PA,Tex-Mex,3.052801134922612,3.4497587786478436,2.9288471044526405
2133,PA,Chicken Wings,2.828969962269135,3.4497587786478436,2.8596459096459097
2190,OH,Mexican,3.411391693828496,3.4210446236658067,3.4056387678839886
2196,OH,Burgers,2.9978654466657413,3.4210446236658067,3.085438730144733
2206,QC,Steakhouses,3.422235883676211,3.6453831455704213,3.4071303310886645
2330,PA,Seafood,3.532706758434559,3.4497587786478436,3.298494429689401
2340,OH,Soup,3.5498600893753403,3.4210446236658067,3.5509559154295993
2346,OH,Salad,3.6060938750353975,3.4210446236658067,3.5183097824607255
2369,SC,Latin American,3.7571811282523635,3.1895833605787045,3.3416666666666663
2477,WI,Tex-Mex,3.052801134922612,3.3835139641207057,3.4401977165135063
2479,WI,Diners,3.4930936901939105,3.3835139641207057,3.6497252747252746
2480,WI,Bakeries,3.8286856403061384,3.3835139641207057,4.109657870325163
2483,WI,Thai,3.521038867921404,3.3835139641207057,3.02008547008547
2493,OH,Vietnamese,3.5191285005893898,3.4210446236658067,3.6751523120753884
2554,NC,Caribbean,3.756451397321939,3.3603971398149963,3.4791666666666665
2564,PA,Greek,3.591941436132933,3.4497587786478436,3.6828338328338335
2569,PA,Delis,3.562635560063085,3.4497587786478436,3.9395939172254955
2605,NV,Latin American,3.7571811282523635,3.350559752989311,3.890362855883584
2676,IL,Indian,3.5358136896634194,3.1138443242125646,3.8927018633540373
2870,WI,Delis,3.562635560063085,3.3835139641207057,3.75
2918,AZ,Indian,3.5358136896634194,3.340984256306126,3.4554917704438135
2927,OH,Indian,3.5358136896634194,3.4210446236658067,3.663159321524214
2957,PA,Korean,3.567348743824924,3.4497587786478436,3.7547614547614545
2988,WI,Indian,3.5358136896634194,3.3835139641207057,3.8871684642517974
2992,IL,Sushi Bars,3.504841169715155,3.1138443242125646,3.145299145299145
3007,IL,Burgers,2.9978654466657413,3.1138443242125646,2.3942577030812324
3034,IL,American (Traditional),3.269870892908423,3.1138443242125646,3.0114486703772414
3053,NC,Hot Dogs,3.54148506955543,3.3603971398149963,3.098392857142857
3054,SC,Diners,3.4930936901939105,3.1895833605787045,4.285714285714286
3057,SC,American (Traditional),3.269870892908423,3.1895833605787045,3.41897971309736
3127,OH,Sushi Bars,3.504841169715155,3.4210446236658067,3.716617596782303
3161,PA,Vietnamese,3.5191285005893898,3.4497587786478436,3.7343876343876343
3271,IL,Sandwiches,3.431567405791848,3.1138443242125646,2.7971043324491602
3513,OH,Chinese,3.30071824045655,3.4210446236658067,3.3517930752158374
3565,OH,Barbeque,3.537312327483812,3.4210446236658067,3.4156841895478256
3572,OH,Vegetarian,3.7462211567097814,3.4210446236658067,4.199879605072094
3627,WI,Mediterranean,3.6786201572751875,3.3835139641207057,3.714468508465219
3628,WI,Vegetarian,3.7462211567097814,3.3835139641207057,4.203125
3661,SC,Fast Food,2.7603806699961075,3.1895833605787045,2.615032679738562
3805,ON,Hot Dogs,3.54148506955543,3.3586476357499824,3.768317099567099
3855,WI,Sushi Bars,3.504841169715155,3.3835139641207057,3.457960482960483
3884,WI,Korean,3.567348743824924,3.3835139641207057,3.90625
3910,OH,Latin American,3.7571811282523635,3.4210446236658067,3.773937306290247
3952,IL,Italian,3.495031732790102,3.1138443242125646,3.3991442892946653
3954,IL,Japanese,3.501900062532033,3.1138443242125646,3.167426233187103
3976,IL,Korean,3.567348743824924,3.1138443242125646,3.3568673750491937
3978,IL,Thai,3.521038867921404,3.1138443242125646,3.535537561853351
3994,OH,French,3.8305441199081436,3.4210446236658067,4.3765432098765435
4038,WI,French,3.8305441199081436,3.3835139641207057,4.4125
4062,SC,Burgers,2.9978654466657413,3.1895833605787045,2.511111111111111
4099,NV,German,3.8826631711179243,3.350559752989311,3.728459228459228
4241,OH,Chicken Wings,2.828969962269135,3.4210446236658067,2.939024484287642
4246,OH,Korean,3.567348743824924,3.4210446236658067,3.6476190476190475
4252,OH,Caribbean,3.756451397321939,3.4210446236658067,4.153409090909091
4350,WI,Hot Dogs,3.54148506955543,3.3835139641207057,3.76
4616,OH,Bakeries,3.8286856403061384,3.4210446236658067,3.9184191583610186
4669,IL,Fast Food,2.7603806699961075,3.1138443242125646,2.32521645021645
4751,QC,Delis,3.562635560063085,3.6453831455704213,3.146604938271605
4955,ON,German,3.8826631711179243,3.3586476357499824,3.6799999999999997
4990,OH,Tex-Mex,3.052801134922612,3.4210446236658067,2.69265873015873
4994,SC,Tex-Mex,3.052801134922612,3.1895833605787045,2.7777777777777772
5228,IL,Pizza,3.2832579166599842,3.1138443242125646,3.0264846143135617
5496,QC,Caribbean,3.756451397321939,3.6453831455704213,3.9061935885465298
5730,IL,Middle Eastern,3.6576781567355967,3.1138443242125646,3.6919191919191916
5922,IL,Delis,3.562635560063085,3.1138443242125646,3.5142857142857147
5923,IL,Salad,3.6060938750353975,3.1138443242125646,3.5563811188811187
5955,SC,Pizza,3.2832579166599842,3.1895833605787045,3.7522222222222226
6017,SC,Middle Eastern,3.6576781567355967,3.1895833605787045,5.0
6203,SC,Italian,3.495031732790102,3.1895833605787045,2.8676406926406925
6633,NV,Caribbean,3.756451397321939,3.350559752989311,3.6731707317073172
6803,IL,American (New),3.495735848256655,3.1138443242125646,2.9109848484848486
7065,WI,Greek,3.591941436132933,3.3835139641207057,3.2777777777777772
7221,IL,Breakfast & Brunch,3.5535168614975636,3.1138443242125646,3.2109497227918284
7417,WI,Middle Eastern,3.6576781567355967,3.3835139641207057,3.825
8193,SC,Japanese,3.501900062532033,3.1895833605787045,3.7272727272727275
8194,SC,Seafood,3.532706758434559,3.1895833605787045,3.888888888888889
8252,SC,Sandwiches,3.431567405791848,3.1895833605787045,3.515625
8333,PA,German,3.8826631711179243,3.4497587786478436,3.7391304347826084
8357,IL,Asian Fusion,3.4685258958650267,3.1138443242125646,2.897108843537415
8503,IL,Greek,3.591941436132933,3.1138443242125646,3.3403174603174604
9199,IL,Vietnamese,3.5191285005893898,3.1138443242125646,3.833333333333333
9211,IL,Tex-Mex,3.052801134922612,3.1138443242125646,3.666666666666667
9832,IL,Cafes,3.695821057032349,3.1138443242125646,3.2628205128205128
9858,OH,German,3.8826631711179243,3.4210446236658067,4.458333333333334
10774,SC,Sushi Bars,3.504841169715155,3.1895833605787045,3.410714285714286
10901,IL,Diners,3.4930936901939105,3.1138443242125646,2.125757575757576
11478,IL,Latin American,3.7571811282523635,3.1138443242125646,3.68
11556,IL,Soup,3.5498600893753403,3.1138443242125646,4.111111111111111
12154,WI,Caribbean,3.756451397321939,3.3835139641207057,4.206068376068376
12384,IL,Chicken Wings,2.828969962269135,3.1138443242125646,2.70625
12385,IL,Hot Dogs,3.54148506955543,3.1138443242125646,2.0444444444444443
13194,SC,Asian Fusion,3.4685258958650267,3.1895833605787045,4.108333333333333
13312,IL,Vegetarian,3.7462211567097814,3.1138443242125646,3.1818181818181817
14050,SC,Delis,3.562635560063085,3.1895833605787045,1.0
14631,IL,Bakeries,3.8286856403061384,3.1138443242125646,3.7
15307,IL,Mediterranean,3.6786201572751875,3.1138443242125646,3.2416666666666663
15981,IL,French,3.8305441199081436,3.1138443242125646,3.333333333333333
16242,SC,Salad,3.6060938750353975,3.1895833605787045,3.275
18877,QC,German,3.8826631711179243,3.6453831455704213,4.0
18975,SC,Soup,3.5498600893753403,3.1895833605787045,4.4
20475,IL,Seafood,3.532706758434559,3.1138443242125646,2.75
20786,IL,Desserts,3.7009938309619264,3.1138443242125646,2.1666666666666665
21499,SC,Breakfast & Brunch,3.5535168614975636,3.1895833605787045,3.5
21834,WI,Latin American,3.7571811282523635,3.3835139641207057,3.0
21993,SC,Cafes,3.695821057032349,3.1895833605787045,4.5
