,business_id,state,category,recal_stars
3325,rkqTVzTkLaWSUybaWUMIdA,NV,American (Traditional),3.018867924528302
3378,IOEGLxXwCNiq4P-U359D7Q,NV,Sandwiches,3.632352941176471
3446,i53HvxUdQEMllZ1XmpjjyA,NV,Pizza,1.7647058823529411
3497,QC9bLPcNk6ymAOHf03pHhQ,NV,Mexican,5.0
3498,T00dMi_gQdyQkE9GKJFVSQ,NV,Mexican,2.0
3501,WRQ-9LluyivReFiQZFUujw,NV,Hot Dogs,4.344537815126049
3620,f16oe_yaGBh4AFK_mlBabw,NV,Fast Food,3.75
3624,Gt4z3AylNTsEPDkzkaC7HA,NV,Sandwiches,2.8343195266272185
3793,FaoMHRFjrZvD9_RvYZX4oQ,NV,American (Traditional),2.0
3796,iTwYEwBqer2O4OkI_7Ef9A,NV,Burgers,4.307692307692308
3822,ozEDKl0tZw5ob1evx41gcQ,NV,American (Traditional),3.809523809523809
3885,Hv1l2caeF_A6Fahgg5DHDg,NV,Diners,3.8181818181818175
3896,CHW_DPKnTqudyRaDa4vwkg,NV,Fast Food,2.333333333333333
3902,YUE5S4ReiM4dq9qkKbDMwg,NV,Seafood,3.3142857142857145
3937,dJS3iH-odljqWS9MKEFsBA,NV,American (Traditional),3.1428571428571432
3951,V2owu-O0rrlsGup3FMz2qQ,NV,Fast Food,2.6666666666666665
3954,LNGBEEelQx4zbfWnlc66cw,NV,Desserts,3.940074906367041
4221,Vay9xHwcvu7VRZOddBgn-A,NV,Diners,4.32183908045977
4308,BuFYIRXZNc0Ti-JSQ-QdvA,NV,Hot Dogs,2.2222222222222223
4317,5jTmjxb1X34EfcY1gos4tw,NV,Fast Food,1.8333333333333333
4329,SXV_yKYUAFvQJirAhF0tWQ,NV,Mediterranean,2.8846153846153846
4355,9a9xBjlW2RxKxD9RMgmcuQ,NV,Burgers,2.8571428571428568
4362,g8OnV26ywJlZpezdBnOWUQ,NV,Breakfast & Brunch,3.794392523364486
4790,8nDEOGVVvReXFJ2zjPh4Pw,NV,Diners,2.1111111111111107
4799,6Vyp-9i1jzwK_bvisuPJpQ,NV,Seafood,3.4859154929577465
4941,v5YvCuj_b26JKAqDcnReFQ,NV,Italian,4.05
4961,yvqcZrHixuf_oIUW83xUcQ,NV,Mexican,3.0645161290322585
4992,QsKhwKYB3YeWXqpIPd5QMg,NV,Steakhouses,4.409090909090909
5014,w0XjeV4WIUskQy8wwQf40w,NV,American (Traditional),3.7
5064,Se-co1eXBho5A4YwMfKMIQ,NV,Breakfast & Brunch,3.8571428571428568
5099,gqcJHVFCPeBRGnDf8bFzMw,NV,Steakhouses,3.75
5119,nVAJZ6BJ9PPlxDXn976R6A,NV,Burgers,4.1328125
5247,WyZAeMGsjUE7OToI4Jdqfw,NV,Mexican,3.25
5259,54WM5coZonA0izd2y04p_A,NV,Sandwiches,2.931034482758621
5288,tIRn9YlrJ4Y5IyHzY72i9A,NV,Sandwiches,2.5
5290,PEGtD36MLdfcsD2hc95Kiw,NV,Chicken Wings,2.6
5300,EEePiBwchl-TIBVcTdE0RA,NV,Burgers,1.875
5308,S-oLPRdhlyL5HAknBKTUcQ,AZ,Seafood,4.502923976608186
5479,2IvrdAb6zdxr3ZqplqJHbg,NV,Mexican,2.316666666666667
5539,iIjVO7cLD1UEmIO7G05Ujw,AZ,Breakfast & Brunch,3.6825396825396814
5602,1JF9TbJ2d5hH8xsQvvklHg,AZ,Mexican,4.780487804878049
5643,poOnGeQlHEnWRAH9t_0KMg,AZ,Pizza,4.571428571428571
5650,Ap17p-tA4Ipzy1s35DfCfg,AZ,Steakhouses,4.293478260869565
5742,Yo8ODT7aFMM2xKUd1yaBVw,NV,Salad,3.8113207547169816
5795,VG0nWxGsPixYLsyi49gyxQ,NV,Steakhouses,4.357798165137615
5904,KjV_68oLLSpqR96VnV68tw,NV,Fast Food,2.3
5924,zRqi6L1u-YmmVAHjeUbGMQ,NV,American (New),4.184931506849315
6070,TCoBE_BkDRrK0bWrh5VueQ,NV,Vegetarian,3.987577639751553
6231,yfxDa8RFOvJPQh0rNtakHA,NV,Vietnamese,3.080745341614907
6553,f4x1YBxkLrZg652xt2KR5g,NV,American (New),3.891891891891892
7219,kYvZZ_aKaKLQKeyms74T2Q,NV,Mexican,3.527027027027027
7293,SR0Q2hAEMJ_m23O_x-khSQ,NV,Vegetarian,3.333333333333333
7365,B_WggEKFq-ZFNui8CHPYvA,NV,Asian Fusion,4.523809523809524
7470,Wcuo6YmYj3xhCso5sMQcOw,NV,Pizza,4.482142857142857
7526,rq5dgoksPHkJwJNQKlGQ7w,NV,Breakfast & Brunch,4.110169491525424
7644,lGy7jJ9oVZUJNkmZj7ewgA,NV,Breakfast & Brunch,3.1309523809523814
7728,kZspuWnM0Y-Losvk2Rl0lA,NV,Mediterranean,3.294117647058824
7762,0d0i0FaJq1GIeW1rS2D-5w,NV,Breakfast & Brunch,4.472972972972973
7910,wPiRP76arN0NB3M1ZXXp7g,NV,Italian,3.1343283582089554
7977,D1Zz5Ea3kgsHUMDH0M-jNA,NV,Sandwiches,5.0
7978,8b5ll2kjXfjgFIqWsjkr8Q,NV,American (Traditional),2.5625
7994,DESv2ys6SjBKA4SyDtJvxw,NV,Italian,4.339285714285714
8106,BCAw9a_kyx2RddRH9tMmKQ,NV,American (Traditional),3.1584158415841586
8207,d4qwVw4PcN-_2mK2o1Ro1g,NV,Mexican,3.23728813559322
8325,bNpgu9sr3K18oLLw-eL75A,NV,Japanese,4.0606060606060606
8358,5Dccw539NNtnyCgTu5ed5A,NV,Chinese,3.8867924528301887
8411,E7VRsyNQWPteH6_qI4j7bw,NV,Vegetarian,3.4492753623188412
8480,3QcTqsdxQBlSndBdMJBRhQ,NV,American (New),3.4
8510,Sovgwq-E-n6wLqNh3X_rXg,NV,Mexican,4.232142857142857
8678,S1Gpj_cqlEzitBCGAXj5aA,NV,Indian,3.507936507936508
8741,VfFHPsPtTW4Mgx0eHDyJiQ,NV,Italian,3.5737704918032787
8802,tcfL9_Qe-12eX4rdmK_6XA,NV,Asian Fusion,3.563380281690141
8873,pzIcN449xQWWyPWsmj10OA,NV,American (Traditional),2.4
8878,pHJu8tj3sI8eC5aIHLFEfQ,NV,Italian,3.969543147208122
9075,SzBpr6or7BQcjc-e3ARLjw,NV,Breakfast & Brunch,4.277777777777779
9093,MohTx0z3LnzAnr0bIsstHQ,NV,American (New),4.689655172413794
9122,vOfz55MmWgjNQ3BA2PnhgQ,NV,American (Traditional),3.875
9194,WcGKG8_rDVBVx6lSTlWiDA,NV,Mexican,2.1666666666666665
9206,emCZVTnhkDEQUaAz5wJq1w,NV,American (Traditional),2.333333333333333
9227,nFR7dDedxRuBeZz_6Cdalg,AZ,Breakfast & Brunch,3.232558139534884
9270,BcW7Z9lPmOB_8eS2lEuOqQ,NV,Steakhouses,4.054347826086956
9362,A5Rkh7UymKm0_Rxm9K2PJw,NV,Seafood,3.850267379679144
9549,1DP5vHxJzCDbgawv0WC3yA,NV,Diners,3.9921875
9677,EHDcxAlrrP4VPiZuQlrIrg,NV,Mexican,2.7142857142857144
9691,hDlRzzxfVkVNjnveJ8sLmg,NV,American (New),3.696969696969697
9724,sOYsxYYFl03PhHmz_rBDZQ,NV,American (New),4.081967213114754
9846,GI-CAiZ_Gg3h21PwrANB4Q,NV,American (Traditional),4.311827956989247
10032,lOQPeguczAueJnLmDUTfGg,NV,Mexican,4.191919191919192
10131,lMYs3z3Y7977TVMn6OWObA,NV,American (Traditional),3.775
10211,3ajqOW9A7VhResA08I7RTg,NV,American (New),3.5892857142857144
10323,w2yx8dfNXi3TcPZSdQOw3A,NV,Italian,3.3666666666666667
10383,5CJL_2-XwCGBmOav4mFdYg,NV,Thai,3.359375
10447,AtD6B83S4Mbmq0t7iDnUVA,NV,Vegetarian,4.546153846153846
10577,UTXNr62dGSK-tet8OeXUcQ,NV,Steakhouses,3.8346456692913375
10704,q-YQIvBSNZxYJl1xuB0H_w,AZ,Breakfast & Brunch,5.0
10711,0AQnRQw34IQW9-1gJkYnMA,NV,Mexican,2.7677419354838713
10866,TqUVH7Ox_3qEkCxCCS_l3Q,NV,Seafood,3.612903225806452
10897,LYWbyu1EQM2o5hwHG5_Ldg,NV,Sushi Bars,3.172131147540984
11019,lfXfxBms5z1nwzkxxLFBWg,NV,Tex-Mex,2.8
11034,Er8DpPwf_lHHv64ncWhD8g,NV,Breakfast & Brunch,3.902173913043478
11126,QXV3L_QFGj8r6nWX2kS2hA,NV,Tex-Mex,4.485714285714286
11266,vyDW7_CHhDUJshMqaSjj0g,AZ,Burgers,2.202702702702702
11340,vz8HFGsITt6aj-nyXkAEFg,AZ,Mexican,3.7454545454545456
11450,L_ZLtfHvfzfoNVQ0-okTXg,NV,Steakhouses,4.068493150684931
11596,PDIh1lVtKlUqPJROXYJQvQ,NV,American (New),3.6463414634146334
11678,SsN-SaGGkJn2Qm-jSDQ4aQ,NV,Pizza,3.700934579439252
11785,eTXYID00jGxq1vZpntBUFw,NV,Steakhouses,4.448275862068964
11872,0NmTwqYEQiKErDv4a55obg,NV,Italian,4.266233766233766
12026,YDeN4OHayfKocEo7Tz4jMg,NC,Pizza,3.2222222222222223
12035,d_L-rfS1vT3JMzgCUGtiow,NV,Breakfast & Brunch,4.067460317460317
12287,Yp9w4nhUowBU_IS_StFXbQ,NV,French,4.166666666666667
12353,QJatAcxYgK1Zp9BRZMAx7g,NV,Burgers,3.863013698630137
12718,BG8lvZoPTrPJqcvTh-ytzg,NV,Seafood,3.5294117647058822
12735,Rd11Bosr8JkfoUhZLzpuxg,NV,Steakhouses,4.321100917431194
12844,NRn6yqCq3yAh7NtKBt79xQ,NV,Italian,3.1904761904761907
12865,BOMgSyi4-TYAnjVn3m0z3A,NV,Cafes,2.5
12895,mcXRNuN1MsgXYt8B2MWz2Q,AZ,Mexican,2.555555555555556
12904,n1Ng1q300iLHYZELtOd5FA,NV,Steakhouses,3.954545454545455
12926,v9u0NgjA4iQeKGevFnYSCA,AZ,American (New),3.6875
12990,e13SEvJud_vgeDR_doL4sQ,NV,Mexican,3.8651685393258433
13079,JsCKeWHA8n_5mFQ3F6t4UA,NV,Desserts,3.3835616438356166
13152,yZnEwqTGpkrj_mga5zeZmQ,NV,Delis,2.333333333333333
13164,Cr4ipI-tr-R8Q0NilkWNkA,NV,American (New),3.888888888888889
13263,MAuSh7NKoT__CQ4BumoayA,NV,Mexican,3.2980769230769234
13367,yymNrvk1cioG5Bn5lWH2QQ,NC,American (Traditional),2.1111111111111107
13394,k1q9f7aJ2TsoSbeA8Qm1aA,NV,Chinese,3.263157894736842
13413,klddGAcNIpE_aB5sd1hNXw,NV,American (New),3.5
13475,0S4WFZJZhVeM3aAqKjLz1w,NV,Steakhouses,3.7083333333333335
13523,LwQB9H3jZ9wTk24Lr-AnZQ,NV,Pizza,3.95945945945946
13671,UT6L3b7Zll_nvRidijiDSA,NV,Pizza,3.7530864197530867
13752,3l54GTr8-E3XPbIxnF_sAA,AZ,Sandwiches,4.253676470588236
14024,VGWEpMEkzQopS5lUNd06Sw,NV,American (Traditional),3.4731182795698925
14117,UE3AvVnaPEBPneVahYT2eA,AZ,American (Traditional),3.8559322033898304
14235,pKk7jCFIm96qDdk0laVT2w,NV,American (New),3.9122807017543866
14406,u7CxxEzx8hvjoJ8onN4zTg,PA,Fast Food,3.581818181818182
14461,YhCAJ8acd1X7GkCHPhD8Xw,NV,Burgers,3.34959349593496
14584,YZyyG21xcwPQLqYh8pI-Ow,NV,Chicken Wings,1.8333333333333333
14590,ZosrzTfiiPhbURA04AQTUA,NV,Sandwiches,3.03125
14622,P7pxQFqr7yBKMMI2J51udw,NV,American (Traditional),3.868073878627969
15001,iCQpiavjjPzJ5_3gPD5Ebg,NV,Pizza,4.077393075356415
15492,WlTeMP8p3m1b3LxkfBllLQ,NV,Fast Food,3.4
15497,a0v7Si0DK4cIko7AQY4YXg,NV,Breakfast & Brunch,4.267857142857143
15665,4KmrrhtfnngTVFa2d5LAjg,NV,Italian,2.931034482758621
15723,pLMPpaJ7whp86uL_3ezwMg,NV,Burgers,3.776119402985074
15857,VYuMUCoN6LWTxM80_itq1Q,AZ,Burgers,3.3225806451612905
15888,G-5kEa6E6PD5fkBRuA7k9Q,NV,Italian,3.4117647058823533
16296,lKq4Qsz13FDcAVgp49uukQ,NV,Pizza,3.5454545454545454
16384,Fy4t2XHIRKwMk_ocCZze0Q,NV,Breakfast & Brunch,4.032258064516129
16446,3cg4pKBL8DTFXCtZ5y9V4g,NV,American (New),3.055555555555556
16464,7Xw_vv-ekUL2sTqipnKT0g,NV,Chicken Wings,2.4406779661016946
16523,hdZ_4Vd9opGm5UajNUuhwA,NV,Italian,3.055555555555556
16541,7ddnq3YQSKguGK15etqGLQ,PA,American (Traditional),2.0
16545,qdd1DHfeKHE72_djJxCJdQ,AZ,Mexican,2.8780487804878048
16586,JtjXRSvLtZhWeCcZ5aJeZA,AZ,Diners,3.2307692307692313
16599,ZHQU79PMUGCX0fEoyCcWlw,AZ,Caribbean,3.633333333333333
16629,yvJqxVTO_qwRGLMtUrqzQw,AZ,Italian,3.625
16645,Hr5h_LG9TMBLlFz_Oici0A,AZ,American (New),3.4615384615384617
16736,eN8mkjt_q686hGKi-A9ceg,AZ,Greek,4.107142857142857
16764,vBV5IbpTgUKuu2HlneE2NA,AZ,Mexican,3.3076923076923075
16777,UBQRhqRMW4Sk7kSZvZ1iAQ,AZ,Cafes,3.885245901639344
16838,WEoivlVObGE03PiWvVvXYA,AZ,Steakhouses,2.217391304347826
16861,5aRyuqJZSGp1fNXHQHMLjg,AZ,Italian,3.5882352941176467
16895,_XN-GwzZwAyIqLKJsl2htg,AZ,Asian Fusion,4.0398009950248746
17096,ygZSfAsnlztdeWZOlJA2Ug,AZ,Italian,3.9375
17112,Qng9lEqWA9uTtm6oq2rZuw,AZ,Mediterranean,4.25
17120,jZ8ogksrNzUmREJggc1YOQ,AZ,Steakhouses,4.159090909090909
17164,PWW_jT4tHP_r1S18ePJyTQ,AZ,Mediterranean,3.4814814814814814
17191,XMMLRvV4IMxIGyc4H37LxA,AZ,Salad,4.033112582781457
17342,6C_8Mh4lmLc_QEs3hHleBg,AZ,Mexican,4.678571428571429
17370,Jc2X0JqdBupkOzTPZtbcWA,AZ,Burgers,2.4
17375,-tcJmqzfaeEnpFMAelB7bA,AZ,Mediterranean,4.176470588235294
17392,moZpwq1hNxC-uJRpfupOTA,AZ,Breakfast & Brunch,3.8396226415094334
17498,6MhY_9EkUkKCvvN8rzXZzg,AZ,Chinese,3.083333333333333
17510,9MJDPVeLqAWLqdWF4Heqvg,AZ,Mexican,3.2857142857142856
17517,x5vSE0-NO_YSZtOnitLWuQ,AZ,Delis,2.875
17525,QYIhMNwxXejDoCr-F1BxDg,AZ,Thai,3.5319148936170213
17572,XvTBQotmJpVPjPNaMM7qLA,AZ,American (New),4.016666666666667
17632,nist6UGz0213A9kTrwHJ3A,AZ,Italian,3.0
17638,AJ8DDFm6QaihAPZI3wFBHw,AZ,Desserts,3.6875
17654,sKWZ_tAOVMZoC4Qk8_Bd4A,AZ,Pizza,4.090909090909091
17665,adTbcC7JgvzYg7AD_Ga-rg,AZ,Latin American,3.6666666666666665
17674,UY13CTgUqriT-fMxT2APLw,AZ,Vietnamese,4.043478260869565
17720,DTvcpHf2gGKgSujUVXA7sA,AZ,Mexican,4.125
17728,Wnq5to0-jXyh0-_jRZ6VOQ,AZ,American (Traditional),3.28
17778,yVLbAdSQQURBNWsJIxzmfw,AZ,Vietnamese,2.6666666666666665
17781,EUQoB_ph7_xIyj7JZGI3bg,AZ,Italian,3.4516129032258065
17843,8F-CalsRSKiPjjsx8ql8Lg,AZ,Fast Food,3.2307692307692313
17856,IUTU_8qM7M8j9A1TbmMjYA,AZ,Vegetarian,3.68
17881,J07TDs6qnTIaxm48EL1cKQ,AZ,Caribbean,4.129032258064516
18067,V81Ahkb9QFlbEx4PoeRiyA,AZ,Breakfast & Brunch,2.0
18080,XfNDmxQiG5nZVZe-JY10NA,AZ,Delis,2.0
18083,21fK0m8sQFbRQv3RlskE2w,AZ,Pizza,3.066666666666667
18098,P6c0lV9DeJ6ofntpTWyqhA,AZ,Mexican,3.4444444444444446
18134,x9HvTsA83c5r-muemxw_9A,AZ,Thai,3.1153846153846154
18160,BzZNKx6Des02RuAtT-uOPw,AZ,Asian Fusion,2.9411764705882355
18177,-o082vExIs0VVNSuZmiTQA,AZ,Mexican,2.915492957746478
18248,MbAsfN3wwV22K7GZsgcBqA,AZ,Mexican,2.772727272727273
18270,rBTlmcEEQka-7cdU6ByrYg,AZ,Mediterranean,4.0
18273,w3JBz9gLbZ0CKWQM07nONw,AZ,Steakhouses,3.333333333333333
18285,jvwzhzA9vsfJHCdlbLkHZw,AZ,Asian Fusion,3.0
18291,prh-RlduJU3z3ynA5lU3Wg,AZ,Breakfast & Brunch,3.9791666666666665
18339,XC06xxb7FFYsXcI2E38IIw,AZ,Steakhouses,4.223404255319149
18433,8ciT6qjI18x9EPtOb-gqYQ,AZ,French,3.787878787878788
