,business_id,state,category,recal_stars
814,1jNteKQ2JuF6Sk1SI9X23Q,ON,Chinese,2.95
834,xNNAfZJkLZlAeS-I7-QwgA,ON,Vietnamese,4.0
839,sTV4qyjDkY5cLvx2omtLyw,ON,Sandwiches,4.5
841,X29BLACjBhOg_P2USv07dA,ON,Chinese,4.0
844,FjTihEfjgq9dm3IJ7S888Q,ON,Canadian (New),4.5
860,JnKzrXKxY1cThJ0vNk-4pA,ON,Japanese,1.6666666666666667
875,An-JJle53UMHokU4MwFktg,ON,Chinese,3.3157894736842106
894,ZilzayEdyk70SoI-wruJbg,ON,Chinese,3.84
919,oqJe5o_4J0xkhvTSTP9UNQ,ON,Japanese,3.571428571428572
933,yaViddk9vxi-7p8DnjoClw,ON,Sushi Bars,2.875
941,TR0-w6VoZDAdvFQiq7P2Ug,ON,Desserts,4.157894736842104
998,4UmjnX46qbhV6-D5W89IOQ,NV,Fast Food,3.0
1000,IXXERocY1bqGwRllcy8J2w,WI,Breakfast & Brunch,4.2727272727272725
1033,JlNeaOymdVbE6_bubqjohg,AZ,Mexican,3.7058823529411766
1050,0Rni7ocMC_Lg2UH0lDeKMQ,AZ,Pizza,2.833333333333333
1062,uN2oZDJGO078ExbbV_DGmA,ON,Fast Food,2.142857142857143
1069,qbQ1qZx6eTy7pOOXMBfQNQ,ON,Breakfast & Brunch,3.75
1085,XCxxPZ3Lu5mwmIo7IQRf1g,ON,Korean,3.86046511627907
1128,VTs4f6LnUMHD4ysOezHSUQ,ON,Fast Food,2.647058823529412
1145,NUHNLaMg7aMesMdAiie73w,ON,Italian,4.0
1154,cefRDEK5O3t_iUuwnmL27Q,ON,Breakfast & Brunch,3.7575757575757582
1187,pmOlcFQg9Vs3ONHpVNNXjA,ON,Breakfast & Brunch,4.0
1194,pOEL97ld-FJMKO8Ki8JmYg,ON,Canadian (New),3.0
1220,ogSBjY4agU0KDQJ2LOAc0g,ON,Fast Food,3.0
1221,kGOr_D-LNpgZ2M9N8TT4QQ,ON,Breakfast & Brunch,2.90625
1253,M8_C-be43AQsH_sEgLPFPg,ON,Italian,1.0
1255,9Jc3W0aR9Xf2gcHI0rEXsw,NV,American (Traditional),2.888888888888889
1264,xVEtGucSRLk5pxxN0t4i6g,NV,Steakhouses,4.079545454545454
1440,6Toez65egZSMV1iohQWGIQ,ON,Mediterranean,3.5
1442,iL2pb5Khi6jV113vOVQCvA,ON,Mexican,3.7142857142857135
1449,bKh66jlEqEKZZFkjWipt8w,ON,Breakfast & Brunch,4.041666666666667
1473,lUstDPzw7aEmnHoR2L_SYw,ON,Cafes,3.6666666666666665
1476,_vZ7bHaGCjllogiZ7RH17w,ON,Asian Fusion,2.583333333333333
1500,vnIdWzIB2W4j9cDcd6tHAQ,ON,Mexican,3.5
1506,R3Cg6XvdBNXXNbEu6M977A,QC,Pizza,3.0
1509,SN0-O-CuIsyZf3LGZVEUAw,ON,Japanese,2.5
1513,2LZGeJy8qByYKB71ML-jcw,NV,American (Traditional),3.75
1521,DbTpQB1BSi76naw2aHXouQ,ON,Seafood,2.6666666666666665
1527,hZuRyS8IXXuEQkUCas9O1Q,ON,Pizza,1.0
1528,lFPNibSaYC3Vq4PCGaps_w,ON,Breakfast & Brunch,2.8
1533,qOuoI7hvzBAzF1Y43J7yKQ,ON,Canadian (New),3.0
1536,QePLHlU8MFaU2Sf9dzoLTg,ON,Japanese,3.631578947368421
1555,QJg8AuqITB4t_iKrLI6tOw,ON,Delis,5.0
1556,vUqIE5La92aMJrY8kGgwsw,ON,Pizza,4.333333333333333
1559,MZ4EEf4VtkeSJURIGgp2AQ,ON,French,3.5
1569,ugDCPgJUCRuNpHSPsMZwkw,ON,Breakfast & Brunch,2.6153846153846154
1595,5N8R7ALESZ30EoAzVJtabw,ON,Burgers,3.638888888888889
1631,uF86ZhygpBEGr3CudNemYA,ON,American (New),3.28
1656,4KHo1LnkM69RtWTDBdG16g,ON,Desserts,2.555555555555556
1665,RWYQMss0RzbtDGGwRI3iaQ,ON,Mexican,1.0
1667,nvbfWYxTNq5XgJkcAPcXNQ,ON,Thai,2.75
1675,Vg4N2DsGrzzoam9jS1L3Wg,ON,Burgers,3.888888888888889
1693,RkekriZhaIZ7nSJBVept6Q,ON,American (Traditional),3.294117647058824
1710,Ze4VPogvcD7inc3QuvY_yg,ON,Breakfast & Brunch,2.8571428571428568
1724,TzpqNdtAZHXuIKf2xS0o2A,NV,Mexican,1.7692307692307692
1737,kj4xzhQX55ajTFe9DG0YLw,ON,Bakeries,4.166666666666667
1743,D-lzSVYyaobiguo7tfSzWw,ON,Fast Food,3.8
1748,OIdOJaNS8M624F58XGV3PQ,ON,Pizza,3.8409090909090913
1792,4jg8f82iP4lpjqZcf662HA,ON,Italian,2.333333333333333
1795,x3QeZrO_zEzuYzkj2YqBAQ,ON,Italian,2.0
1796,wjW6YN9s-iDq7l9PcUsPZw,PA,American (Traditional),4.642857142857143
1810,RhV7sraRUB3km-gF-tmDow,NV,Fast Food,3.2222222222222223
1819,tJzf6H1dkuUbL-t8bzL3dw,NV,Steakhouses,4.307692307692308
1832,FtaTjyMUIY457tPJahjg1A,NV,American (New),2.933333333333333
1862,i8hkzA5eiUXgbPjN8vK3rQ,NV,Mexican,3.9230769230769234
1875,yLiaMaJFq03JxXPk4puloQ,NV,Fast Food,2.7777777777777777
1884,ZibmYdOPKLlqDM9oR6xzOA,NV,Asian Fusion,3.6
2044,7_F6dA9xh2lydTtr1LCtIQ,NV,Burgers,2.5
2046,Trbt0Ex85yvwT8DHoEFCvg,NV,American (New),3.0869565217391304
2161,xw6G0T2VQZAtta6RcZoAOQ,NV,Mexican,2.763157894736842
2199,T8-8C1C7QwxzZcMGK_8H4A,NV,American (Traditional),3.3142857142857145
2234,QhMhM3Mhokv6V-H0MRuYTg,NV,Fast Food,2.833333333333333
2240,kfo1hXvNtGGThfrZGaWtVw,NV,Mexican,2.6666666666666665
2246,XdhJ7PjfMjBmZwvKikWlkA,NV,Pizza,3.7142857142857135
2253,q3dJQtwZQrrurNT-1bNKgQ,NV,Italian,4.1438356164383565
2399,xoGPeHR2RPnJW470-aYBUQ,NV,American (Traditional),2.7857142857142856
2413,RqpL5Y50F9exjyHfpTzp3w,NV,Breakfast & Brunch,2.8571428571428568
2427,ngs16C2M_uTq2zXamltHVw,NV,Barbeque,4.295454545454546
2471,So132GP_uy3XbGs0KNyzyw,NV,Pizza,4.285714285714286
2562,cZBCVzd4lg_jx8IiFz-Iag,NV,Burgers,2.5
2568,TDTASGFy_aGp6vy0i23mDA,NV,Fast Food,3.0
2569,vGAJwqvfJLoeHdaM-8eRng,NV,Tex-Mex,2.814814814814815
2596,qsJkjQoM3Hdg6Gtqp2S9_w,NV,Thai,3.828125
2660,Hz-OXis4Hk9l187LPBo_8g,NV,Sandwiches,2.4
2665,h_-KUSA612pFEIGC_dCsKQ,NV,Mexican,3.4285714285714284
2672,-P8dGzSVhJi-5oZ-8U2y0w,NV,Diners,2.2
2682,yz2EimDE7bBvq6b4mDe_zg,NV,Breakfast & Brunch,3.0
2683,diY31IEunbV8MfDh81FS1A,NV,Burgers,3.4318181818181817
2727,yzmvsG3Vo-2_F3_0wHzJdA,NV,Diners,4.365853658536587
2768,T6VKCBhHojQkCWp_IYO24w,NV,Fast Food,1.75
2772,7qFtiPg0gdbk911_mj6LoA,NV,Seafood,4.333333333333333
2787,fcUZ0HlaO1bMW26tzQZVOQ,NV,American (Traditional),2.2222222222222223
2796,_R-rjgz4Kwi4f3u0clFeKg,NV,Cafes,2.473684210526316
2834,PSRZaGGxXmOmabL2si8pKw,NV,Seafood,3.838709677419355
2865,O9LDS66IUKIBkGz_uFZKWQ,NV,American (Traditional),3.083333333333333
2877,rkqTVzTkLaWSUybaWUMIdA,NV,American (Traditional),2.3953488372093017
2920,IOEGLxXwCNiq4P-U359D7Q,NV,Sandwiches,3.8769230769230765
2985,i53HvxUdQEMllZ1XmpjjyA,NV,Pizza,2.3541666666666665
3033,QC9bLPcNk6ymAOHf03pHhQ,NV,Mexican,4.0
3037,T00dMi_gQdyQkE9GKJFVSQ,NV,Mexican,3.0
3040,WRQ-9LluyivReFiQZFUujw,NV,Hot Dogs,4.445454545454545
3150,f16oe_yaGBh4AFK_mlBabw,NV,Fast Food,3.0
3152,Gt4z3AylNTsEPDkzkaC7HA,NV,Sandwiches,3.3675213675213675
3269,FaoMHRFjrZvD9_RvYZX4oQ,NV,American (Traditional),5.0
3270,iTwYEwBqer2O4OkI_7Ef9A,NV,Burgers,4.4
3290,ozEDKl0tZw5ob1evx41gcQ,NV,American (Traditional),3.60655737704918
3351,Hv1l2caeF_A6Fahgg5DHDg,NV,Diners,3.5
3363,CHW_DPKnTqudyRaDa4vwkg,NV,Fast Food,2.555555555555556
3372,YUE5S4ReiM4dq9qkKbDMwg,NV,Seafood,3.193548387096774
3403,dJS3iH-odljqWS9MKEFsBA,NV,American (Traditional),3.1538461538461537
3416,V2owu-O0rrlsGup3FMz2qQ,NV,Fast Food,1.5
3418,LNGBEEelQx4zbfWnlc66cw,NV,Desserts,4.045643153526972
3659,Vay9xHwcvu7VRZOddBgn-A,NV,Diners,4.52112676056338
3730,BuFYIRXZNc0Ti-JSQ-QdvA,NV,Hot Dogs,2.083333333333333
3742,5jTmjxb1X34EfcY1gos4tw,NV,Fast Food,2.4285714285714284
3770,SXV_yKYUAFvQJirAhF0tWQ,NV,Mediterranean,3.3181818181818183
3792,9a9xBjlW2RxKxD9RMgmcuQ,NV,Burgers,2.7777777777777777
3801,g8OnV26ywJlZpezdBnOWUQ,NV,Breakfast & Brunch,3.781774580335731
4218,8nDEOGVVvReXFJ2zjPh4Pw,NV,Diners,2.090909090909091
4229,6Vyp-9i1jzwK_bvisuPJpQ,NV,Seafood,3.5625
4341,v5YvCuj_b26JKAqDcnReFQ,NV,Italian,3.8333333333333335
4347,yvqcZrHixuf_oIUW83xUcQ,NV,Mexican,3.1578947368421053
4366,QsKhwKYB3YeWXqpIPd5QMg,NV,Steakhouses,4.076923076923077
4379,w0XjeV4WIUskQy8wwQf40w,NV,American (Traditional),3.5306122448979598
4428,Se-co1eXBho5A4YwMfKMIQ,NV,Breakfast & Brunch,4.081081081081081
4465,gqcJHVFCPeBRGnDf8bFzMw,NV,Steakhouses,3.2222222222222223
4492,nVAJZ6BJ9PPlxDXn976R6A,NV,Burgers,4.0393700787401565
4619,WyZAeMGsjUE7OToI4Jdqfw,NV,Mexican,3.636363636363636
4641,54WM5coZonA0izd2y04p_A,NV,Sandwiches,3.678571428571429
4669,tIRn9YlrJ4Y5IyHzY72i9A,NV,Sandwiches,4.0
4672,PEGtD36MLdfcsD2hc95Kiw,NV,Chicken Wings,1.8333333333333333
4684,EEePiBwchl-TIBVcTdE0RA,NV,Burgers,2.6666666666666665
4687,S-oLPRdhlyL5HAknBKTUcQ,AZ,Seafood,4.393700787401576
4814,2IvrdAb6zdxr3ZqplqJHbg,NV,Mexican,2.1166666666666667
4874,iIjVO7cLD1UEmIO7G05Ujw,AZ,Breakfast & Brunch,3.7111111111111112
4919,1JF9TbJ2d5hH8xsQvvklHg,AZ,Mexican,4.516129032258065
4950,poOnGeQlHEnWRAH9t_0KMg,AZ,Pizza,4.625
4958,Ap17p-tA4Ipzy1s35DfCfg,AZ,Steakhouses,4.148648648648647
5032,Yo8ODT7aFMM2xKUd1yaBVw,NV,Salad,4.14
5082,VG0nWxGsPixYLsyi49gyxQ,NV,Steakhouses,4.257731958762887
5179,KjV_68oLLSpqR96VnV68tw,NV,Fast Food,2.588235294117647
5196,zRqi6L1u-YmmVAHjeUbGMQ,NV,American (New),4.368852459016392
5318,TCoBE_BkDRrK0bWrh5VueQ,NV,Vegetarian,4.121621621621622
5466,yfxDa8RFOvJPQh0rNtakHA,NV,Vietnamese,3.404255319148936
5795,f4x1YBxkLrZg652xt2KR5g,NV,American (New),3.887603305785124
6400,kYvZZ_aKaKLQKeyms74T2Q,NV,Mexican,3.821428571428572
6456,SR0Q2hAEMJ_m23O_x-khSQ,NV,Vegetarian,3.8552631578947367
6532,B_WggEKFq-ZFNui8CHPYvA,NV,Asian Fusion,4.49090909090909
6642,Wcuo6YmYj3xhCso5sMQcOw,NV,Pizza,4.274193548387096
6704,rq5dgoksPHkJwJNQKlGQ7w,NV,Breakfast & Brunch,3.9915966386554618
6823,lGy7jJ9oVZUJNkmZj7ewgA,NV,Breakfast & Brunch,2.684931506849315
6896,kZspuWnM0Y-Losvk2Rl0lA,NV,Mediterranean,3.58974358974359
6935,0d0i0FaJq1GIeW1rS2D-5w,NV,Breakfast & Brunch,4.3243243243243255
7083,wPiRP76arN0NB3M1ZXXp7g,NV,Italian,3.7884615384615374
7135,D1Zz5Ea3kgsHUMDH0M-jNA,NV,Sandwiches,4.0
7137,8b5ll2kjXfjgFIqWsjkr8Q,NV,American (Traditional),3.0
7153,DESv2ys6SjBKA4SyDtJvxw,NV,Italian,4.212962962962963
7261,BCAw9a_kyx2RddRH9tMmKQ,NV,American (Traditional),3.5727272727272728
7371,d4qwVw4PcN-_2mK2o1Ro1g,NV,Mexican,3.3410852713178296
7500,bNpgu9sr3K18oLLw-eL75A,NV,Japanese,4.0
7537,5Dccw539NNtnyCgTu5ed5A,NV,Chinese,3.333333333333333
7588,E7VRsyNQWPteH6_qI4j7bw,NV,Vegetarian,3.608695652173913
7634,3QcTqsdxQBlSndBdMJBRhQ,NV,American (New),3.65
7654,Sovgwq-E-n6wLqNh3X_rXg,NV,Mexican,4.1897810218978115
7791,S1Gpj_cqlEzitBCGAXj5aA,NV,Indian,3.5277777777777777
7827,VfFHPsPtTW4Mgx0eHDyJiQ,NV,Italian,3.6326530612244903
7876,tcfL9_Qe-12eX4rdmK_6XA,NV,Asian Fusion,4.0
7931,pzIcN449xQWWyPWsmj10OA,NV,American (Traditional),2.888888888888889
7940,pHJu8tj3sI8eC5aIHLFEfQ,NV,Italian,3.9836065573770494
8123,SzBpr6or7BQcjc-e3ARLjw,NV,Breakfast & Brunch,4.0625
8139,MohTx0z3LnzAnr0bIsstHQ,NV,American (New),4.761904761904762
8160,vOfz55MmWgjNQ3BA2PnhgQ,NV,American (Traditional),3.7906976744186047
8246,WcGKG8_rDVBVx6lSTlWiDA,NV,Mexican,2.4
8261,emCZVTnhkDEQUaAz5wJq1w,NV,American (Traditional),2.4285714285714284
8275,nFR7dDedxRuBeZz_6Cdalg,AZ,Breakfast & Brunch,3.6170212765957452
8322,BcW7Z9lPmOB_8eS2lEuOqQ,NV,Steakhouses,4.197368421052632
8398,A5Rkh7UymKm0_Rxm9K2PJw,NV,Seafood,3.9457831325301207
8564,1DP5vHxJzCDbgawv0WC3yA,NV,Diners,3.77
8664,EHDcxAlrrP4VPiZuQlrIrg,NV,Mexican,2.294117647058824
8681,hDlRzzxfVkVNjnveJ8sLmg,NV,American (New),3.8333333333333335
8705,sOYsxYYFl03PhHmz_rBDZQ,NV,American (New),4.099173553719009
8826,GI-CAiZ_Gg3h21PwrANB4Q,NV,American (Traditional),4.34965034965035
8969,lOQPeguczAueJnLmDUTfGg,NV,Mexican,4.17948717948718
9047,lMYs3z3Y7977TVMn6OWObA,NV,American (Traditional),3.391891891891892
9121,3ajqOW9A7VhResA08I7RTg,NV,American (New),3.4226804123711334
9218,w2yx8dfNXi3TcPZSdQOw3A,NV,Italian,3.347826086956522
9264,5CJL_2-XwCGBmOav4mFdYg,NV,Thai,3.8333333333333335
9330,AtD6B83S4Mbmq0t7iDnUVA,NV,Vegetarian,4.481132075471698
9436,UTXNr62dGSK-tet8OeXUcQ,NV,Steakhouses,4.245762711864407
9554,q-YQIvBSNZxYJl1xuB0H_w,AZ,Breakfast & Brunch,4.833333333333333
9560,0AQnRQw34IQW9-1gJkYnMA,NV,Mexican,2.9626865671641784
9694,TqUVH7Ox_3qEkCxCCS_l3Q,NV,Seafood,4.052631578947368
9713,LYWbyu1EQM2o5hwHG5_Ldg,NV,Sushi Bars,3.5533980582524274
9816,lfXfxBms5z1nwzkxxLFBWg,NV,Tex-Mex,2.421052631578948
9835,Er8DpPwf_lHHv64ncWhD8g,NV,Breakfast & Brunch,3.7647058823529416
9937,QXV3L_QFGj8r6nWX2kS2hA,NV,Tex-Mex,4.305555555555555
10081,vyDW7_CHhDUJshMqaSjj0g,AZ,Burgers,2.625
10129,vz8HFGsITt6aj-nyXkAEFg,AZ,Mexican,3.4507042253521125
10200,L_ZLtfHvfzfoNVQ0-okTXg,NV,Steakhouses,4.011111111111111
10290,PDIh1lVtKlUqPJROXYJQvQ,NV,American (New),3.6301369863013697
10363,SsN-SaGGkJn2Qm-jSDQ4aQ,NV,Pizza,3.5567010309278353
10460,eTXYID00jGxq1vZpntBUFw,NV,Steakhouses,4.467741935483871
10522,0NmTwqYEQiKErDv4a55obg,NV,Italian,4.053030303030303
10654,YDeN4OHayfKocEo7Tz4jMg,NC,Pizza,3.0
10656,d_L-rfS1vT3JMzgCUGtiow,NV,Breakfast & Brunch,4.046632124352332
10849,Yp9w4nhUowBU_IS_StFXbQ,NV,French,4.117647058823529
10900,QJatAcxYgK1Zp9BRZMAx7g,NV,Burgers,3.947019867549669
11202,BG8lvZoPTrPJqcvTh-ytzg,NV,Seafood,4.4444444444444455
11211,Rd11Bosr8JkfoUhZLzpuxg,NV,Steakhouses,4.538461538461538
11289,NRn6yqCq3yAh7NtKBt79xQ,NV,Italian,3.333333333333333
11310,BOMgSyi4-TYAnjVn3m0z3A,NV,Cafes,3.15
11330,mcXRNuN1MsgXYt8B2MWz2Q,AZ,Mexican,2.5
11338,n1Ng1q300iLHYZELtOd5FA,NV,Steakhouses,4.043478260869565
11361,v9u0NgjA4iQeKGevFnYSCA,AZ,American (New),3.555555555555556
11415,e13SEvJud_vgeDR_doL4sQ,NV,Mexican,3.75
11507,JsCKeWHA8n_5mFQ3F6t4UA,NV,Desserts,3.619718309859155
11578,yZnEwqTGpkrj_mga5zeZmQ,NV,Delis,3.1666666666666665
11584,Cr4ipI-tr-R8Q0NilkWNkA,NV,American (New),3.852941176470588
11686,MAuSh7NKoT__CQ4BumoayA,NV,Mexican,3.4954128440366974
11795,yymNrvk1cioG5Bn5lWH2QQ,NC,American (Traditional),2.6666666666666665
11813,k1q9f7aJ2TsoSbeA8Qm1aA,NV,Chinese,3.733333333333333
11828,klddGAcNIpE_aB5sd1hNXw,NV,American (New),3.7777777777777777
11900,0S4WFZJZhVeM3aAqKjLz1w,NV,Steakhouses,4.0
11933,LwQB9H3jZ9wTk24Lr-AnZQ,NV,Pizza,4.207142857142856
12073,UT6L3b7Zll_nvRidijiDSA,NV,Pizza,3.8125
12137,3l54GTr8-E3XPbIxnF_sAA,AZ,Sandwiches,4.237226277372263
12411,VGWEpMEkzQopS5lUNd06Sw,NV,American (Traditional),3.232558139534884
12497,UE3AvVnaPEBPneVahYT2eA,AZ,American (Traditional),3.9813084112149535
12604,pKk7jCFIm96qDdk0laVT2w,NV,American (New),4.014925373134329
12738,u7CxxEzx8hvjoJ8onN4zTg,PA,Fast Food,3.6415094339622636
12791,YhCAJ8acd1X7GkCHPhD8Xw,NV,Burgers,3.4910714285714284
12903,YZyyG21xcwPQLqYh8pI-Ow,NV,Chicken Wings,2.0769230769230766
12916,ZosrzTfiiPhbURA04AQTUA,NV,Sandwiches,2.771428571428572
12951,P7pxQFqr7yBKMMI2J51udw,NV,American (Traditional),3.759206798866856
13304,iCQpiavjjPzJ5_3gPD5Ebg,NV,Pizza,4.116772823779193
13775,WlTeMP8p3m1b3LxkfBllLQ,NV,Fast Food,3.2857142857142856
13782,a0v7Si0DK4cIko7AQY4YXg,NV,Breakfast & Brunch,4.463855421686747
13948,4KmrrhtfnngTVFa2d5LAjg,NV,Italian,3.421052631578948
14005,pLMPpaJ7whp86uL_3ezwMg,NV,Burgers,4.033707865168538
14094,VYuMUCoN6LWTxM80_itq1Q,AZ,Burgers,3.0
14124,G-5kEa6E6PD5fkBRuA7k9Q,NV,Italian,3.4761904761904763
14439,lKq4Qsz13FDcAVgp49uukQ,NV,Pizza,3.782608695652174
14508,Fy4t2XHIRKwMk_ocCZze0Q,NV,Breakfast & Brunch,3.9090909090909087
14563,3cg4pKBL8DTFXCtZ5y9V4g,NV,American (New),2.8947368421052637
14582,7Xw_vv-ekUL2sTqipnKT0g,NV,Chicken Wings,2.685185185185185
14636,hdZ_4Vd9opGm5UajNUuhwA,NV,Italian,2.9047619047619047
14657,7ddnq3YQSKguGK15etqGLQ,PA,American (Traditional),2.5
14661,qdd1DHfeKHE72_djJxCJdQ,AZ,Mexican,3.136363636363636
14705,JtjXRSvLtZhWeCcZ5aJeZA,AZ,Diners,3.3684210526315788
14724,ZHQU79PMUGCX0fEoyCcWlw,AZ,Caribbean,3.3225806451612905
14755,yvJqxVTO_qwRGLMtUrqzQw,AZ,Italian,3.111111111111111
14764,Hr5h_LG9TMBLlFz_Oici0A,AZ,American (New),3.4626865671641784
14831,eN8mkjt_q686hGKi-A9ceg,AZ,Greek,4.368421052631579
14850,vBV5IbpTgUKuu2HlneE2NA,AZ,Mexican,3.25
14874,UBQRhqRMW4Sk7kSZvZ1iAQ,AZ,Cafes,3.625
14938,WEoivlVObGE03PiWvVvXYA,AZ,Steakhouses,2.4074074074074074
14965,5aRyuqJZSGp1fNXHQHMLjg,AZ,Italian,3.628571428571429
15000,_XN-GwzZwAyIqLKJsl2htg,AZ,Asian Fusion,3.733870967741936
15124,ygZSfAsnlztdeWZOlJA2Ug,AZ,Italian,4.2
15134,Qng9lEqWA9uTtm6oq2rZuw,AZ,Mediterranean,3.5
15144,jZ8ogksrNzUmREJggc1YOQ,AZ,Steakhouses,4.022222222222221
15189,PWW_jT4tHP_r1S18ePJyTQ,AZ,Mediterranean,3.806451612903226
15220,XMMLRvV4IMxIGyc4H37LxA,AZ,Salad,4.03030303030303
15352,6C_8Mh4lmLc_QEs3hHleBg,AZ,Mexican,4.15
15372,Jc2X0JqdBupkOzTPZtbcWA,AZ,Burgers,2.6666666666666665
15375,-tcJmqzfaeEnpFMAelB7bA,AZ,Mediterranean,3.59375
15407,moZpwq1hNxC-uJRpfupOTA,AZ,Breakfast & Brunch,3.7307692307692313
15511,6MhY_9EkUkKCvvN8rzXZzg,AZ,Chinese,4.066666666666666
15526,9MJDPVeLqAWLqdWF4Heqvg,AZ,Mexican,2.625
15534,x5vSE0-NO_YSZtOnitLWuQ,AZ,Delis,3.466666666666667
15549,QYIhMNwxXejDoCr-F1BxDg,AZ,Thai,3.767441860465116
15592,XvTBQotmJpVPjPNaMM7qLA,AZ,American (New),4.142857142857143
15627,nist6UGz0213A9kTrwHJ3A,AZ,Italian,2.1818181818181817
15638,AJ8DDFm6QaihAPZI3wFBHw,AZ,Desserts,4.166666666666667
15650,sKWZ_tAOVMZoC4Qk8_Bd4A,AZ,Pizza,4.16
15675,adTbcC7JgvzYg7AD_Ga-rg,AZ,Latin American,3.5625
15691,UY13CTgUqriT-fMxT2APLw,AZ,Vietnamese,4.137254901960786
15742,p4GMQauk2iqZnN6cj81s3g,AZ,Asian Fusion,3.0
15743,DTvcpHf2gGKgSujUVXA7sA,AZ,Mexican,3.75
15747,Wnq5to0-jXyh0-_jRZ6VOQ,AZ,American (Traditional),3.515151515151515
15780,yVLbAdSQQURBNWsJIxzmfw,AZ,Vietnamese,5.0
15781,EUQoB_ph7_xIyj7JZGI3bg,AZ,Italian,3.511111111111111
15826,8F-CalsRSKiPjjsx8ql8Lg,AZ,Fast Food,2.8125
15842,IUTU_8qM7M8j9A1TbmMjYA,AZ,Vegetarian,3.9615384615384617
15868,J07TDs6qnTIaxm48EL1cKQ,AZ,Caribbean,4.0924369747899165
15987,V81Ahkb9QFlbEx4PoeRiyA,AZ,Breakfast & Brunch,2.055555555555556
16005,XfNDmxQiG5nZVZe-JY10NA,AZ,Delis,3.5
16007,21fK0m8sQFbRQv3RlskE2w,AZ,Pizza,2.8571428571428568
16021,P6c0lV9DeJ6ofntpTWyqhA,AZ,Mexican,3.5588235294117645
16055,x9HvTsA83c5r-muemxw_9A,AZ,Thai,2.75
16083,BzZNKx6Des02RuAtT-uOPw,AZ,Asian Fusion,2.6
16093,-o082vExIs0VVNSuZmiTQA,AZ,Mexican,3.2203389830508478
16152,MbAsfN3wwV22K7GZsgcBqA,AZ,Mexican,3.25
16172,rBTlmcEEQka-7cdU6ByrYg,AZ,Mediterranean,4.5
16176,w3JBz9gLbZ0CKWQM07nONw,AZ,Steakhouses,3.1875
16192,jvwzhzA9vsfJHCdlbLkHZw,AZ,Asian Fusion,3.25
16204,prh-RlduJU3z3ynA5lU3Wg,AZ,Breakfast & Brunch,3.6557377049180326
16265,XC06xxb7FFYsXcI2E38IIw,AZ,Steakhouses,4.107142857142857
16349,8ciT6qjI18x9EPtOb-gqYQ,AZ,French,3.9354838709677415
