,num_revs,state,category
253,9,QC,Canadian (New)
254,6,QC,Canadian (New)
255,3,QC,Canadian (New)
256,4,QC,Canadian (New)
257,2,QC,Canadian (New)
258,3,QC,Canadian (New)
259,2,QC,Canadian (New)
260,5,QC,Canadian (New)
261,3,QC,Canadian (New)
262,2,QC,Canadian (New)
263,5,QC,Canadian (New)
264,8,QC,Canadian (New)
265,1,QC,Canadian (New)
266,4,QC,Canadian (New)
267,1,QC,Canadian (New)
268,1,QC,Canadian (New)
269,2,QC,Canadian (New)
270,4,QC,Canadian (New)
271,1,QC,Canadian (New)
272,2,QC,Canadian (New)
273,2,QC,Canadian (New)
274,3,QC,Canadian (New)
275,5,QC,Canadian (New)
276,5,QC,Canadian (New)
277,7,QC,Canadian (New)
278,3,QC,Canadian (New)
279,3,QC,Canadian (New)
280,2,QC,Canadian (New)
281,6,QC,Canadian (New)
282,2,QC,Canadian (New)
283,3,QC,Canadian (New)
284,6,QC,Canadian (New)
285,3,QC,Canadian (New)
286,1,QC,Canadian (New)
287,5,QC,Canadian (New)
288,5,QC,Canadian (New)
289,1,QC,Canadian (New)
290,1,QC,Canadian (New)
291,4,QC,Canadian (New)
292,1,QC,Canadian (New)
293,4,QC,Canadian (New)
294,2,QC,Canadian (New)
295,2,QC,Canadian (New)
296,2,QC,Canadian (New)
297,1,QC,Canadian (New)
298,2,QC,Canadian (New)
299,2,QC,Canadian (New)
300,1,QC,Canadian (New)
301,2,QC,Canadian (New)
302,1,QC,Canadian (New)
303,2,QC,Canadian (New)
304,2,QC,Canadian (New)
305,2,QC,Canadian (New)
306,5,QC,Canadian (New)
307,3,QC,Canadian (New)
308,2,QC,Canadian (New)
309,5,QC,Canadian (New)
310,4,QC,Canadian (New)
311,3,QC,Canadian (New)
312,2,QC,Canadian (New)
313,1,QC,Canadian (New)
314,3,QC,Canadian (New)
315,1,QC,Canadian (New)
316,2,QC,Canadian (New)
317,3,QC,Canadian (New)
318,5,QC,Canadian (New)
319,2,QC,Canadian (New)
320,1,QC,Canadian (New)
321,3,QC,Canadian (New)
322,5,QC,Canadian (New)
323,3,QC,Canadian (New)
324,3,QC,Canadian (New)
325,1,QC,Canadian (New)
326,1,QC,Canadian (New)
327,5,QC,Canadian (New)
328,1,QC,Canadian (New)
329,2,QC,Canadian (New)
330,1,QC,Canadian (New)
331,3,QC,Canadian (New)
332,1,QC,Canadian (New)
333,2,QC,Canadian (New)
334,2,QC,Canadian (New)
335,5,QC,Canadian (New)
336,2,QC,Canadian (New)
337,1,QC,Canadian (New)
338,2,QC,Canadian (New)
339,5,QC,Canadian (New)
340,4,QC,Canadian (New)
341,2,QC,Canadian (New)
342,1,QC,Canadian (New)
343,1,QC,Canadian (New)
344,3,QC,Canadian (New)
345,1,QC,Canadian (New)
346,2,QC,Canadian (New)
347,3,QC,Canadian (New)
348,3,QC,Canadian (New)
349,5,QC,Canadian (New)
350,4,QC,Canadian (New)
351,3,QC,Canadian (New)
352,1,QC,Canadian (New)
353,1,QC,Canadian (New)
354,1,QC,Canadian (New)
355,3,QC,Canadian (New)
356,2,QC,Canadian (New)
357,3,QC,Canadian (New)
358,2,QC,Canadian (New)
359,1,QC,Canadian (New)
360,7,QC,Canadian (New)
361,1,QC,Canadian (New)
362,5,QC,Canadian (New)
363,2,QC,Canadian (New)
364,5,QC,Canadian (New)
365,5,QC,Canadian (New)
366,2,QC,Canadian (New)
367,5,QC,Canadian (New)
368,4,QC,Canadian (New)
369,3,QC,Canadian (New)
370,1,QC,Canadian (New)
371,1,QC,Canadian (New)
372,4,QC,Canadian (New)
373,1,QC,Canadian (New)
374,3,QC,Canadian (New)
375,2,QC,Canadian (New)
376,2,QC,Canadian (New)
377,1,QC,Canadian (New)
378,1,QC,Canadian (New)
379,1,QC,Canadian (New)
380,3,QC,Canadian (New)
381,1,QC,Canadian (New)
382,1,QC,Canadian (New)
383,4,QC,Canadian (New)
384,4,QC,Canadian (New)
385,3,QC,Canadian (New)
386,2,QC,Canadian (New)
387,1,QC,Canadian (New)
388,2,QC,Canadian (New)
389,2,QC,Canadian (New)
390,1,QC,Canadian (New)
391,1,QC,Canadian (New)
392,2,QC,Canadian (New)
393,2,QC,Canadian (New)
394,2,QC,Canadian (New)
395,1,QC,Canadian (New)
396,5,QC,Canadian (New)
397,1,QC,Canadian (New)
398,1,QC,Canadian (New)
399,1,QC,Canadian (New)
400,2,QC,Canadian (New)
401,1,QC,Canadian (New)
402,2,QC,Canadian (New)
403,1,QC,Canadian (New)
404,1,QC,Canadian (New)
405,1,QC,Canadian (New)
406,1,QC,Canadian (New)
407,3,QC,Canadian (New)
408,3,QC,Canadian (New)
409,3,QC,Canadian (New)
410,1,QC,Canadian (New)
411,1,QC,Canadian (New)
412,3,QC,Canadian (New)
413,1,QC,Canadian (New)
414,1,QC,Canadian (New)
415,3,QC,Canadian (New)
416,1,QC,Canadian (New)
417,3,QC,Canadian (New)
418,1,QC,Canadian (New)
419,2,QC,Canadian (New)
420,1,QC,Canadian (New)
421,3,QC,Canadian (New)
422,3,QC,Canadian (New)
423,1,QC,Canadian (New)
424,1,QC,Canadian (New)
425,1,QC,Canadian (New)
426,2,QC,Canadian (New)
427,1,QC,Canadian (New)
428,3,QC,Canadian (New)
429,1,QC,Canadian (New)
430,2,QC,Canadian (New)
431,1,QC,Canadian (New)
432,1,QC,Canadian (New)
433,1,QC,Canadian (New)
434,1,QC,Canadian (New)
435,1,QC,Canadian (New)
436,1,QC,Canadian (New)
437,2,QC,Canadian (New)
438,1,QC,Canadian (New)
439,1,QC,Canadian (New)
440,1,QC,Canadian (New)
441,1,QC,Canadian (New)
442,1,QC,Canadian (New)
443,1,QC,Canadian (New)
444,1,QC,Canadian (New)
445,1,QC,Canadian (New)
446,1,QC,Canadian (New)
447,1,QC,Canadian (New)
448,1,QC,Canadian (New)
449,1,QC,Canadian (New)
450,1,QC,Canadian (New)
451,1,QC,Canadian (New)
452,1,QC,Fast Food
453,1,QC,Fast Food
454,1,QC,Fast Food
455,1,QC,Fast Food
456,1,QC,Fast Food
457,2,QC,Fast Food
458,1,QC,Fast Food
459,1,QC,Fast Food
460,2,QC,Fast Food
461,1,QC,Fast Food
462,1,QC,Fast Food
463,1,QC,Fast Food
464,2,QC,Fast Food
465,1,QC,Fast Food
466,1,QC,Fast Food
467,2,QC,Fast Food
468,1,QC,Fast Food
469,1,QC,Fast Food
470,2,QC,Fast Food
471,1,QC,Fast Food
472,1,QC,Fast Food
473,1,QC,Fast Food
474,1,QC,Fast Food
475,1,QC,Fast Food
476,1,QC,Fast Food
477,1,QC,Fast Food
478,1,QC,Fast Food
479,1,QC,Fast Food
480,1,QC,Fast Food
481,1,QC,Fast Food
482,1,QC,Fast Food
483,3,QC,Fast Food
484,1,QC,Fast Food
485,1,QC,Fast Food
486,1,QC,Fast Food
487,2,QC,Fast Food
488,1,QC,Fast Food
489,2,QC,Fast Food
490,1,QC,Fast Food
491,1,QC,Fast Food
492,1,QC,Fast Food
493,1,QC,Fast Food
494,1,QC,Fast Food
495,1,QC,Fast Food
496,1,QC,Fast Food
497,1,QC,Fast Food
498,3,QC,Fast Food
499,1,QC,Fast Food
500,1,QC,Fast Food
501,1,QC,Fast Food
502,1,QC,Fast Food
503,1,QC,Fast Food
504,3,QC,Fast Food
505,2,QC,Fast Food
506,1,QC,Fast Food
507,1,QC,Fast Food
508,1,QC,Fast Food
509,1,QC,Fast Food
510,1,QC,Fast Food
511,1,QC,Fast Food
512,1,QC,Fast Food
513,1,QC,Fast Food
514,2,QC,Fast Food
515,2,QC,Fast Food
516,1,QC,Fast Food
517,1,QC,Fast Food
518,1,QC,Fast Food
519,1,QC,Fast Food
520,1,QC,Fast Food
521,1,QC,Fast Food
522,2,QC,Fast Food
523,1,QC,Fast Food
524,1,QC,Fast Food
525,1,QC,Fast Food
526,1,QC,Fast Food
527,1,QC,Fast Food
528,1,QC,Fast Food
529,1,QC,Fast Food
530,1,QC,Fast Food
531,1,QC,Fast Food
532,1,QC,Fast Food
533,1,QC,Fast Food
534,1,QC,Fast Food
535,1,QC,Fast Food
536,1,QC,Fast Food
537,1,QC,Fast Food
538,1,QC,Bakeries
539,2,QC,Bakeries
540,2,QC,Bakeries
541,1,QC,Bakeries
542,1,QC,Bakeries
543,1,QC,Bakeries
544,1,QC,Bakeries
545,2,QC,Bakeries
546,4,QC,Bakeries
547,1,QC,Bakeries
548,1,QC,Bakeries
549,2,QC,Bakeries
550,1,QC,Bakeries
551,1,QC,Bakeries
552,2,QC,Bakeries
553,1,QC,Bakeries
554,1,QC,Bakeries
555,2,QC,Bakeries
556,1,QC,Bakeries
557,2,QC,Bakeries
558,1,QC,Bakeries
559,2,QC,Bakeries
560,1,QC,Bakeries
561,3,QC,Bakeries
562,2,QC,Bakeries
563,3,QC,Bakeries
564,2,QC,Bakeries
565,5,QC,Bakeries
566,1,QC,Bakeries
567,2,QC,Bakeries
568,1,QC,Bakeries
569,1,QC,Bakeries
570,1,QC,Bakeries
571,1,QC,Bakeries
572,1,QC,Bakeries
573,1,QC,Bakeries
574,1,QC,Bakeries
575,1,QC,Bakeries
576,1,QC,Bakeries
577,2,QC,Bakeries
578,1,QC,Bakeries
579,3,QC,Bakeries
580,1,QC,Bakeries
581,1,QC,Bakeries
582,1,QC,Bakeries
583,1,QC,Bakeries
584,2,QC,Bakeries
585,1,QC,Bakeries
586,1,QC,Bakeries
587,1,QC,Bakeries
588,2,QC,Bakeries
589,1,QC,Bakeries
590,1,QC,Bakeries
591,1,QC,Bakeries
592,4,QC,Bakeries
593,1,QC,Bakeries
594,1,QC,Bakeries
595,2,QC,Bakeries
596,3,QC,Bakeries
597,2,QC,Bakeries
598,2,QC,Bakeries
599,2,QC,Bakeries
600,1,QC,Bakeries
601,1,QC,Bakeries
602,2,QC,Bakeries
603,1,QC,Bakeries
604,1,QC,Bakeries
605,1,QC,Bakeries
606,1,QC,Bakeries
607,1,QC,Bakeries
608,1,QC,Bakeries
609,2,QC,Bakeries
610,1,QC,Bakeries
611,3,QC,Bakeries
612,1,QC,Bakeries
613,1,QC,Bakeries
614,1,QC,Bakeries
615,1,QC,Bakeries
616,1,QC,Bakeries
617,1,QC,Bakeries
618,1,QC,Bakeries
619,3,QC,Bakeries
620,1,QC,Bakeries
621,1,QC,Bakeries
622,2,QC,Bakeries
623,2,QC,Bakeries
624,1,QC,Bakeries
625,1,QC,Bakeries
626,1,QC,Bakeries
627,1,QC,Bakeries
628,1,QC,Bakeries
629,1,QC,Bakeries
630,3,QC,Bakeries
631,1,QC,Bakeries
632,1,QC,Bakeries
633,1,QC,Bakeries
634,1,QC,Bakeries
635,1,QC,Bakeries
636,2,QC,Bakeries
637,1,QC,Bakeries
638,1,QC,Bakeries
639,1,QC,Bakeries
640,1,QC,Bakeries
641,1,QC,Bakeries
642,1,QC,Bakeries
643,1,QC,Bakeries
644,1,QC,Bakeries
645,1,QC,Bakeries
646,1,QC,Bakeries
647,1,QC,Bakeries
648,1,QC,Bakeries
649,1,QC,Bakeries
650,1,QC,Bakeries
651,1,QC,Bakeries
652,1,QC,Bakeries
653,1,QC,Bakeries
654,4,ON,Thai
655,1,ON,Thai
656,8,ON,Thai
657,9,ON,Thai
658,5,ON,Thai
659,5,ON,Thai
660,2,ON,Thai
661,12,ON,Thai
662,7,ON,Thai
663,7,ON,Thai
664,3,ON,Thai
665,6,ON,Thai
666,7,ON,Thai
667,5,ON,Thai
668,8,ON,Thai
669,2,ON,Thai
670,2,ON,Thai
671,8,ON,Thai
672,5,ON,Thai
673,6,ON,Thai
674,7,ON,Thai
675,4,ON,Thai
676,11,ON,Thai
677,2,ON,Thai
678,9,ON,Thai
679,6,ON,Thai
680,5,ON,Thai
681,10,ON,Thai
682,3,ON,Thai
683,9,ON,Thai
684,14,ON,Thai
685,11,ON,Thai
686,10,ON,Thai
687,5,ON,Thai
688,5,ON,Thai
689,7,ON,Thai
690,5,ON,Thai
691,12,ON,Thai
692,10,ON,Thai
693,15,ON,Thai
694,7,ON,Thai
695,5,ON,Thai
696,5,ON,Thai
697,4,ON,Thai
698,5,ON,Thai
699,12,ON,Thai
700,11,ON,Thai
701,10,ON,Thai
702,8,ON,Thai
703,3,ON,Thai
704,6,ON,Thai
705,12,ON,Thai
706,11,ON,Thai
707,10,ON,Thai
708,8,ON,Thai
709,17,ON,Thai
710,10,ON,Thai
711,7,ON,Thai
712,3,ON,Thai
713,3,ON,Thai
714,1,ON,Thai
715,3,ON,Thai
716,8,ON,Thai
717,10,ON,Thai
718,10,ON,Thai
719,9,ON,Thai
720,9,ON,Thai
721,6,ON,Thai
722,3,ON,Thai
723,10,ON,Thai
724,7,ON,Thai
725,2,ON,Thai
726,4,ON,Thai
727,12,ON,Thai
728,7,ON,Thai
729,5,ON,Thai
730,13,ON,Thai
731,2,ON,Thai
732,6,ON,Thai
733,2,ON,Thai
734,3,ON,Thai
735,4,ON,Thai
736,7,ON,Thai
737,8,ON,Thai
738,1,ON,Thai
739,6,ON,Thai
740,4,ON,Thai
741,2,ON,Thai
742,5,ON,Thai
743,1,ON,Thai
744,11,ON,Thai
745,12,ON,Thai
746,3,ON,Thai
747,5,ON,Thai
748,9,ON,Thai
749,2,ON,Thai
750,6,ON,Thai
751,8,ON,Thai
752,6,ON,Thai
753,4,ON,Thai
754,3,ON,Thai
755,4,ON,Thai
756,5,ON,Thai
757,7,ON,Thai
758,9,ON,Thai
759,3,ON,Thai
760,10,ON,Thai
761,4,ON,Thai
762,6,ON,Thai
763,6,ON,Thai
764,6,ON,Thai
765,7,ON,Thai
766,8,ON,Thai
767,9,ON,Thai
768,7,ON,Thai
769,7,ON,Thai
770,5,ON,Thai
771,7,ON,Thai
772,8,ON,Thai
773,5,ON,Thai
774,9,ON,Thai
775,5,ON,Thai
776,7,ON,Thai
777,6,ON,Thai
778,8,ON,Thai
779,10,ON,Thai
780,4,ON,Thai
781,3,ON,Thai
782,3,ON,Thai
783,5,ON,Thai
784,5,ON,Thai
785,4,ON,Thai
786,10,ON,Thai
787,7,ON,Thai
788,9,ON,Thai
789,12,ON,Thai
790,4,ON,Thai
791,6,ON,Thai
792,3,ON,Thai
793,8,ON,Thai
794,4,ON,Thai
795,7,ON,Thai
796,4,ON,Thai
797,8,ON,Thai
798,5,ON,Thai
799,6,ON,Thai
800,1,ON,Thai
801,2,ON,Thai
802,3,ON,Thai
803,5,ON,Thai
804,10,ON,Thai
805,10,ON,Thai
806,10,ON,Thai
807,3,ON,Thai
808,8,ON,Thai
809,1,ON,Thai
810,5,ON,Thai
811,12,ON,Thai
812,6,ON,Thai
813,3,ON,Thai
814,5,ON,Thai
815,6,ON,Thai
816,10,ON,Thai
817,6,ON,Thai
818,8,ON,Thai
819,4,ON,Thai
820,4,ON,Thai
821,6,ON,Thai
822,2,ON,Thai
823,2,ON,Thai
824,12,ON,Thai
825,4,ON,Thai
826,5,ON,Thai
827,7,ON,Thai
828,9,ON,Thai
829,2,ON,Thai
830,4,ON,Thai
831,12,ON,Thai
832,7,ON,Thai
833,8,ON,Thai
834,4,ON,Thai
835,5,ON,Thai
836,6,ON,Thai
837,5,ON,Thai
838,5,ON,Thai
839,3,ON,Thai
840,2,ON,Thai
841,7,ON,Thai
842,4,ON,Thai
843,6,ON,Thai
844,2,ON,Thai
845,3,ON,Thai
846,4,ON,Thai
847,8,ON,Thai
848,11,ON,Thai
849,2,ON,Thai
850,4,ON,Thai
851,4,ON,Thai
852,7,ON,Thai
853,6,ON,Thai
854,2,ON,Thai
855,5,ON,Thai
856,2,ON,Thai
857,2,ON,Thai
858,6,ON,Thai
859,8,ON,Thai
860,5,ON,Thai
861,8,ON,Thai
862,1,ON,Thai
863,6,ON,Thai
864,1,ON,Thai
865,5,ON,Thai
866,5,ON,Thai
867,4,ON,Thai
868,1,ON,Thai
869,6,ON,Thai
870,5,ON,Thai
871,8,ON,Thai
872,5,ON,Thai
873,1,ON,Thai
874,11,ON,Thai
875,2,ON,Thai
876,3,ON,Thai
877,7,ON,Thai
878,6,ON,Thai
879,3,ON,Thai
880,3,ON,Thai
881,7,ON,Thai
882,2,ON,Thai
883,9,ON,Thai
884,4,ON,Thai
885,1,ON,Thai
886,4,ON,Thai
887,6,ON,Thai
888,3,ON,Thai
889,1,ON,Thai
890,6,ON,Thai
891,4,ON,Thai
892,3,ON,Thai
893,3,ON,Thai
894,8,ON,Thai
895,2,ON,Thai
896,4,ON,Thai
897,1,ON,Thai
898,1,ON,Thai
899,9,ON,Thai
900,2,ON,Thai
901,8,ON,Thai
902,6,ON,Thai
903,6,ON,Thai
904,7,ON,Thai
905,7,ON,Thai
906,3,ON,Thai
907,11,ON,Thai
908,6,ON,Thai
909,4,ON,Thai
910,6,ON,Thai
911,5,ON,Thai
912,2,ON,Thai
913,1,ON,Thai
914,5,ON,Thai
915,2,ON,Thai
916,2,ON,Thai
917,5,ON,Thai
918,2,ON,Thai
919,5,ON,Thai
920,1,ON,Thai
921,2,ON,Thai
922,1,ON,Thai
923,1,ON,Thai
924,2,ON,Thai
925,1,ON,Thai
926,7,ON,Thai
927,9,ON,Thai
928,1,ON,Thai
929,4,ON,Thai
930,4,ON,Thai
931,1,ON,Thai
932,3,ON,Thai
933,3,ON,Thai
934,2,ON,Thai
935,3,ON,Thai
936,6,ON,Thai
937,1,ON,Thai
938,2,ON,Thai
939,3,ON,Thai
940,4,ON,Thai
941,3,ON,Thai
942,1,ON,Thai
943,1,ON,Thai
944,1,ON,Thai
945,6,ON,Thai
946,4,ON,Thai
947,3,ON,Thai
948,2,ON,Thai
949,1,ON,Thai
950,2,ON,Thai
951,1,ON,Thai
952,5,ON,Thai
953,1,ON,Thai
954,2,ON,Thai
955,3,ON,Thai
956,4,ON,Thai
957,1,ON,Thai
958,3,ON,Thai
959,3,ON,Thai
960,3,ON,Thai
961,1,ON,Thai
962,2,ON,Thai
963,2,ON,Thai
964,1,ON,Thai
965,2,ON,Thai
966,1,ON,Thai
967,1,ON,Thai
968,2,ON,Thai
969,3,ON,Thai
970,2,ON,Thai
971,1,ON,Thai
972,1,ON,Thai
973,1,ON,Thai
974,1,ON,Thai
975,3,ON,Thai
976,3,ON,Thai
977,1,ON,Thai
978,1,ON,Thai
979,3,ON,Thai
980,1,ON,Thai
981,1,ON,Thai
982,1,ON,Thai
983,1,ON,Thai
984,1,ON,Thai
985,1,ON,Thai
986,1,ON,Thai
987,1,ON,Thai
988,4,ON,Fast Food
989,1,ON,Fast Food
990,4,ON,Fast Food
991,3,ON,Fast Food
992,3,ON,Fast Food
993,5,ON,Fast Food
994,6,ON,Fast Food
995,1,ON,Fast Food
996,6,ON,Fast Food
997,4,ON,Fast Food
998,7,ON,Fast Food
999,8,ON,Fast Food
1000,3,ON,Fast Food
1001,2,ON,Fast Food
1002,4,ON,Fast Food
1003,2,ON,Fast Food
1004,2,ON,Fast Food
1005,3,ON,Fast Food
1006,2,ON,Fast Food
1007,2,ON,Fast Food
1008,12,ON,Fast Food
1009,5,ON,Fast Food
1010,1,ON,Fast Food
1011,3,ON,Fast Food
1012,6,ON,Fast Food
1013,3,ON,Fast Food
1014,1,ON,Fast Food
1015,2,ON,Fast Food
1016,1,ON,Fast Food
1017,6,ON,Fast Food
1018,3,ON,Fast Food
1019,2,ON,Fast Food
1020,4,ON,Fast Food
1021,4,ON,Fast Food
1022,10,ON,Fast Food
1023,7,ON,Fast Food
1024,5,ON,Fast Food
1025,2,ON,Fast Food
1026,4,ON,Fast Food
1027,4,ON,Fast Food
1028,7,ON,Fast Food
1029,4,ON,Fast Food
1030,1,ON,Fast Food
1031,1,ON,Fast Food
1032,2,ON,Fast Food
1033,4,ON,Fast Food
1034,2,ON,Fast Food
1035,2,ON,Fast Food
1036,2,ON,Fast Food
1037,4,ON,Fast Food
1038,2,ON,Fast Food
1039,8,ON,Fast Food
1040,6,ON,Fast Food
1041,9,ON,Fast Food
1042,2,ON,Fast Food
1043,8,ON,Fast Food
1044,1,ON,Fast Food
1045,2,ON,Fast Food
1046,3,ON,Fast Food
1047,3,ON,Fast Food
1048,1,ON,Fast Food
1049,1,ON,Fast Food
1050,6,ON,Fast Food
1051,2,ON,Fast Food
1052,5,ON,Fast Food
1053,3,ON,Fast Food
1054,2,ON,Fast Food
1055,2,ON,Fast Food
1056,3,ON,Fast Food
1057,4,ON,Fast Food
1058,1,ON,Fast Food
1059,4,ON,Fast Food
1060,7,ON,Fast Food
1061,4,ON,Fast Food
1062,5,ON,Fast Food
1063,2,ON,Fast Food
1064,4,ON,Fast Food
1065,6,ON,Fast Food
1066,4,ON,Fast Food
1067,2,ON,Fast Food
1068,3,ON,Fast Food
1069,7,ON,Fast Food
1070,2,ON,Fast Food
1071,3,ON,Fast Food
1072,6,ON,Fast Food
1073,5,ON,Fast Food
1074,3,ON,Fast Food
1075,3,ON,Fast Food
1076,7,ON,Fast Food
1077,1,ON,Fast Food
1078,7,ON,Fast Food
1079,3,ON,Fast Food
1080,2,ON,Fast Food
1081,2,ON,Fast Food
1082,7,ON,Fast Food
1083,4,ON,Fast Food
1084,2,ON,Fast Food
1085,3,ON,Fast Food
1086,2,ON,Fast Food
1087,1,ON,Fast Food
1088,5,ON,Fast Food
1089,2,ON,Fast Food
1090,5,ON,Fast Food
1091,5,ON,Fast Food
1092,2,ON,Fast Food
1093,4,ON,Fast Food
1094,1,ON,Fast Food
1095,1,ON,Fast Food
1096,2,ON,Fast Food
1097,1,ON,Fast Food
1098,2,ON,Fast Food
1099,3,ON,Fast Food
1100,1,ON,Fast Food
1101,1,ON,Fast Food
1102,2,ON,Fast Food
1103,2,ON,Fast Food
